Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
11913,Submission,2,357,0,Ryan Thomas,0,15,68%,76,5,62%,0,0,262.0,8,5,2,3,2,10,1,Matt Brown,0,15,65%,20,1,100%,3,0,45.0,7,7,1,5,7,3,4.0
11914,Submission,2,448,0,Ryan Thomas,0,12,22%,32,0,0%,2,0,22.0,7,2,3,9,3,0,1,Ben Saunders,1,41,70%,56,1,100%,2,0,248.0,22,16,3,31,4,6,4.0
11917,KO/TKO,2,457,0,Nick Thompson,0,3,33%,3,0,,2,1,,2,0,1,3,0,0,1,Tim Kennedy,0,18,62%,29,3,60%,0,0,,12,3,3,6,0,12,4.0
11918,KO/TKO,1,284,0,Nick Thompson,0,2,28%,4,1,100%,0,0,10.0,1,0,1,1,1,0,1,Karo Parisyan,0,18,60%,23,2,66%,0,0,243.0,16,2,0,1,0,17,4.0
11919,Decision - Unanimous,3,900,1,Nick Thompson,0,48,44%,108,1,100%,3,3,429.0,31,14,3,13,6,29,0,Keith Wisniewski,0,14,35%,23,3,60%,0,1,246.0,9,4,1,7,3,4,4.0
11937,Decision - Unanimous,3,900,0,Josh Thomson,0,33,33%,35,1,16%,0,0,152.0,17,12,4,27,3,3,1,Tony Ferguson,1,83,55%,101,0,0%,2,1,105.0,51,15,17,58,4,21,4.0
11938,Decision - Split,3,900,0,Josh Thomson,0,45,37%,45,0,0%,0,0,19.0,25,5,15,40,2,3,1,Bobby Green,0,59,41%,63,0,0%,0,0,52.0,18,23,18,56,3,0,4.0
11939,Decision - Split,5,1500,0,Josh Thomson,0,19,32%,33,4,36%,0,0,472.0,5,8,6,14,5,0,1,Benson Henderson,0,46,50%,114,4,100%,1,0,300.0,16,21,9,32,13,1,4.0
11940,KO/TKO,2,524,1,Josh Thomson,1,36,50%,44,1,100%,0,0,81.0,23,7,6,13,13,10,0,Nate Diaz,0,21,28%,40,1,100%,1,0,54.0,17,2,2,15,4,2,4.0
11941,Decision - Split,5,1500,0,Josh Thomson,0,64,32%,76,2,22%,2,0,143.0,51,13,0,50,12,2,1,Gilbert Melendez,0,77,27%,132,5,50%,0,0,151.0,60,14,3,56,19,2,4.0
11942,Decision - Unanimous,3,900,1,Josh Thomson,0,41,66%,79,4,28%,1,0,639.0,20,16,5,16,1,24,0,KJ Noons,0,29,36%,74,0,,0,0,15.0,10,15,4,24,4,1,4.0
11943,Decision - Unanimous,3,900,1,Josh Thomson,0,16,41%,57,1,25%,1,0,395.0,4,5,7,2,9,5,0,Gesias Cavalcante,0,14,31%,40,1,33%,2,0,326.0,8,4,2,5,5,4,4.0
11944,Submission,3,867,1,Josh Thomson,0,18,51%,29,0,0%,6,1,130.0,8,5,5,10,5,3,0,Pat Healy,0,17,27%,80,4,44%,1,0,545.0,13,4,0,9,2,6,4.0
11945,Decision - Unanimous,5,1500,0,Josh Thomson,0,74,33%,77,2,33%,0,1,59.0,32,26,16,62,11,1,1,Gilbert Melendez,1,103,32%,136,0,0%,0,0,113.0,74,8,21,85,16,2,4.0
11946,KO/TKO,1,74,1,Josh Thomson,1,6,42%,11,0,,0,0,1.0,3,0,3,6,0,0,0,Ashe Bowman,0,3,42%,3,0,,0,0,0.0,1,1,1,3,0,0,4.0
11947,Decision - Unanimous,5,1500,1,Josh Thomson,0,100,42%,117,6,66%,1,0,334.0,44,34,22,80,15,5,0,Gilbert Melendez,0,44,19%,71,0,0%,0,1,85.0,41,3,0,38,6,0,4.0
11948,KO/TKO,1,285,1,Josh Thomson,1,33,89%,39,1,50%,0,0,,9,23,1,3,23,7,0,Adam Lynn,0,7,63%,19,0,0%,0,0,,1,2,4,1,6,0,4.0
11949,Submission,1,102,1,Josh Thomson,0,4,66%,5,1,50%,2,0,,2,1,1,3,0,1,0,Nick Gonzalez,0,1,20%,3,0,,0,0,,1,0,0,1,0,0,4.0
11950,Decision - Unanimous,3,900,1,Josh Thomson,1,97,66%,146,1,25%,1,0,,41,55,1,39,33,25,0,Nam Phan,0,31,35%,94,1,20%,1,1,,16,10,5,28,3,0,4.0
11951,Submission,2,576,1,Josh Thomson,0,22,62%,57,2,66%,1,1,,14,7,1,2,1,19,0,Duane Ludwig,0,3,30%,22,0,0%,1,0,,0,3,0,1,2,0,4.0
11952,Submission,3,799,1,Josh Thomson,0,37,78%,64,3,37%,3,0,,8,12,17,15,17,5,0,Harris Sarmiento,0,15,27%,50,3,60%,0,0,,9,3,3,9,2,4,4.0
11953,Decision - Unanimous,5,1500,0,Josh Thomson,0,12,36%,34,0,,5,1,,8,3,1,4,6,2,1,Clay Guida,0,48,47%,216,11,64%,1,0,,44,4,0,2,0,46,4.0
11954,KO/TKO,1,272,0,Josh Thomson,0,13,59%,33,2,66%,0,0,97.0,2,4,7,7,6,0,1,Yves Edwards,1,16,76%,24,0,0%,0,0,40.0,10,1,5,1,8,7,4.0
11955,Decision - Majority,3,900,1,Josh Thomson,0,40,58%,82,2,66%,0,0,245.0,16,4,20,26,8,6,0,Hermes Franca,1,22,47%,60,2,66%,1,0,319.0,19,3,0,6,4,12,4.0
11956,KO/TKO,1,165,1,Josh Thomson,1,11,61%,19,1,100%,0,0,147.0,10,1,0,1,0,10,0,Gerald Strebendt,0,0,,0,0,,3,0,0.0,0,0,0,0,0,0,4.0
11961,Decision - Unanimous,3,900,0,Gleison Tibau,0,28,15%,29,0,0%,0,0,0.0,20,6,2,28,0,0,1,Desmond Green,0,77,40%,77,0,,0,0,0.0,61,13,3,75,2,0,4.0
11962,KO/TKO,1,57,0,Gleison Tibau,0,2,50%,2,0,,0,0,0.0,1,0,1,2,0,0,1,Islam Makhachev,1,3,50%,3,0,,0,0,1.0,2,1,0,2,0,1,4.0
11963,DQ,1,105,0,Gleison Tibau,0,3,60%,6,2,66%,1,0,87.0,3,0,0,0,0,3,1,Abel Trujillo,0,0,,5,0,,0,0,2.0,0,0,0,0,0,0,4.0
11964,Submission,1,157,0,Gleison Tibau,0,2,10%,2,0,0%,0,0,0.0,2,0,0,2,0,0,1,Tony Ferguson,0,11,28%,17,1,100%,2,0,45.0,5,3,3,8,0,3,4.0
11965,Decision - Split,3,900,1,Gleison Tibau,0,38,29%,38,2,33%,0,0,120.0,21,7,10,26,12,0,0,Norman Parke,0,43,30%,44,0,0%,0,0,68.0,22,12,9,31,12,0,4.0
11966,Decision - Split,3,900,1,Gleison Tibau,0,30,40%,41,5,45%,0,0,339.0,22,4,4,20,10,0,0,Piotr Hallmann,0,52,46%,86,0,,0,0,98.0,11,28,13,23,29,0,4.0
11967,Decision - Unanimous,3,900,1,Gleison Tibau,0,44,47%,87,4,66%,0,0,273.0,37,3,4,30,6,8,0,Pat Healy,0,54,40%,86,0,0%,0,0,134.0,26,23,5,37,17,0,4.0
11968,KO/TKO,2,392,0,Gleison Tibau,0,12,19%,17,0,0%,0,0,59.0,10,0,2,10,2,0,1,Michael Johnson,1,22,25%,23,0,,0,0,2.0,12,7,3,20,0,2,4.0
11969,Decision - Split,3,900,1,Gleison Tibau,0,26,47%,55,2,50%,0,0,340.0,23,2,1,9,2,15,0,Jamie Varner,0,37,48%,63,1,33%,1,0,116.0,28,7,2,21,1,15,4.0
11970,Submission,2,454,1,Gleison Tibau,0,21,31%,23,2,50%,1,0,87.0,15,5,1,14,6,1,0,John Cholish,0,9,34%,9,0,0%,0,0,7.0,2,3,4,9,0,0,4.0
11971,Decision - Split,3,900,0,Gleison Tibau,0,37,21%,37,2,22%,1,0,110.0,28,6,3,31,6,0,1,Evan Dunham,0,91,38%,98,0,0%,0,0,92.0,76,10,5,73,18,0,4.0
11972,Decision - Unanimous,3,900,1,Gleison Tibau,0,36,57%,96,5,83%,2,0,397.0,26,6,4,13,17,6,0,Francisco Trinaldo,1,45,46%,70,0,,2,0,248.0,27,14,4,19,15,11,4.0
11973,Decision - Unanimous,3,900,0,Gleison Tibau,0,28,32%,46,1,16%,0,0,17.0,15,13,0,19,9,0,1,Khabib Nurmagomedov,0,25,24%,33,0,0%,0,0,266.0,13,7,5,15,10,0,4.0
11974,Decision - Split,3,900,1,Gleison Tibau,0,56,43%,64,2,50%,0,0,103.0,45,10,1,53,3,0,0,Rafael Dos Anjos,0,25,26%,39,0,0%,0,0,121.0,13,6,6,18,7,0,4.0
11975,Submission,2,508,1,Gleison Tibau,1,19,33%,38,3,100%,2,0,141.0,18,1,0,8,2,9,0,Rafaello Oliveira,0,12,25%,15,0,0%,0,0,14.0,4,6,2,11,1,0,4.0
11976,Decision - Split,3,900,1,Gleison Tibau,0,44,42%,81,2,28%,0,0,172.0,29,15,0,37,5,2,0,Kurt Pellegrino,0,47,39%,97,1,16%,0,0,189.0,30,12,5,31,6,10,4.0
11977,Decision - Unanimous,3,900,0,Gleison Tibau,0,23,23%,36,4,80%,0,0,201.0,21,1,1,20,3,0,1,Jim Miller,0,29,25%,44,0,0%,2,0,125.0,13,7,9,25,4,0,4.0
11978,KO/TKO,1,253,1,Gleison Tibau,1,22,37%,26,1,100%,0,0,89.0,21,0,1,6,1,15,0,Caol Uno,0,6,21%,10,0,,0,0,0.0,2,0,4,6,0,0,4.0
11979,Decision - Unanimous,3,900,1,Gleison Tibau,0,22,18%,35,11,78%,2,0,276.0,21,1,0,19,2,1,0,Josh Neer,0,24,24%,47,0,,0,0,39.0,12,5,7,22,1,1,4.0
11980,Decision - Split,3,900,0,Gleison Tibau,0,14,28%,72,6,42%,0,0,513.0,8,3,3,5,5,4,1,Melvin Guillard,0,13,26%,19,1,25%,0,0,10.0,4,4,5,9,4,0,4.0
11981,Decision - Unanimous,3,900,1,Gleison Tibau,0,7,35%,46,5,38%,3,0,607.0,5,1,1,3,2,2,0,Jeremy Stephens,0,23,57%,40,0,,0,0,45.0,8,9,6,5,14,4,4.0
11982,Submission,1,275,1,Gleison Tibau,0,7,70%,22,2,66%,1,0,201.0,5,0,2,2,3,2,0,Rich Clementi,0,1,11%,2,0,0%,0,0,20.0,0,1,0,0,1,0,4.0
11983,Submission,2,477,0,Gleison Tibau,0,4,16%,28,5,100%,1,0,151.0,4,0,0,3,0,1,1,Joe Stevenson,1,12,44%,13,1,33%,2,0,194.0,8,3,1,6,4,2,4.0
11984,Decision - Unanimous,3,900,0,Gleison Tibau,0,23,24%,47,6,75%,0,0,212.0,19,4,0,14,3,6,1,Tyson Griffin,0,60,50%,82,0,0%,0,0,100.0,26,21,13,51,9,0,4.0
11985,Decision - Unanimous,3,900,1,Gleison Tibau,0,14,60%,105,7,70%,0,0,701.0,12,2,0,0,0,14,0,Terry Etim,0,18,52%,20,0,0%,0,0,0.0,8,3,7,18,0,0,4.0
11986,Submission,1,112,1,Gleison Tibau,0,3,60%,4,0,,1,1,56.0,3,0,0,3,0,0,0,Jeff Cox,0,0,0%,1,1,100%,0,0,12.0,0,0,0,0,0,0,4.0
11987,Decision - Unanimous,3,900,1,Gleison Tibau,0,36,43%,112,5,83%,1,0,744.0,33,1,2,6,0,30,0,Jason Dent,0,12,28%,116,0,,0,0,0.0,4,4,4,10,1,1,4.0
11988,KO/TKO,2,447,0,Gleison Tibau,0,0,0%,7,0,0%,1,0,222.0,0,0,0,0,0,0,1,Nick Diaz,0,24,47%,117,0,0%,1,1,197.0,24,0,0,1,0,23,4.0
11989,Decision - Unanimous,3,900,0,Chris Tickle,0,16,40%,52,1,25%,2,1,303.0,11,3,2,11,1,4,1,Daron Cruickshank,0,17,56%,59,4,80%,0,2,496.0,11,3,3,8,0,9,4.0
12003,Submission,2,454,0,Kazuki Tokudome,0,12,41%,13,1,25%,0,0,178.0,10,0,2,9,2,1,1,Johnny Case,1,13,17%,20,0,0%,1,0,12.0,11,0,2,11,1,1,4.0
12004,Decision - Split,3,900,0,Kazuki Tokudome,0,31,56%,131,3,42%,0,0,463.0,28,2,1,5,12,14,1,Yui Chul Nam,3,77,59%,109,1,100%,0,0,294.0,63,10,4,17,37,23,4.0
12005,Decision - Unanimous,3,900,0,Kazuki Tokudome,0,43,33%,59,1,20%,0,0,158.0,26,4,13,40,3,0,1,Norman Parke,0,68,53%,77,2,15%,0,1,283.0,50,9,9,60,6,2,4.0
12006,Decision - Unanimous,3,900,1,Kazuki Tokudome,1,33,42%,90,2,100%,0,0,506.0,20,8,5,22,3,8,0,Cristiano Marcello,0,33,43%,67,1,25%,0,0,55.0,21,7,5,24,8,1,4.0
12012,Decision - Unanimous,3,900,1,Ilia Topuria,0,13,39%,30,5,55%,5,0,482.0,7,6,0,12,1,0,0,Youssef Zalal,0,17,32%,40,0,0%,1,3,171.0,10,4,3,15,2,0,4.0
12027,Decision - Split,3,900,0,Ronys Torres,0,20,40%,32,3,75%,0,1,187.0,13,2,5,8,7,5,1,Jacob Volkmann,0,24,42%,79,5,83%,0,0,601.0,19,5,0,3,1,20,4.0
12028,Decision - Unanimous,3,900,0,Ronys Torres,0,6,12%,44,5,38%,1,0,343.0,6,0,0,5,1,0,1,Melvin Guillard,0,34,41%,39,0,,0,2,96.0,23,6,5,24,2,8,4.0
12089,Decision - Unanimous,3,900,0,Tor Troeng,0,15,31%,26,0,0%,0,0,251.0,6,4,5,6,9,0,1,Krzysztof Jotko,0,74,75%,132,1,50%,0,0,198.0,30,31,13,18,52,4,4.0
12090,Decision - Unanimous,3,900,0,Tor Troeng,0,26,57%,42,1,20%,0,0,265.0,13,11,2,14,12,0,1,Trevor Smith,0,42,71%,89,2,40%,2,2,431.0,17,13,12,15,11,16,4.0
12091,Decision - Unanimous,3,900,0,Tor Troeng,0,9,52%,54,0,0%,0,3,305.0,6,2,1,3,2,4,1,Rafael Natal,2,39,62%,57,0,0%,1,1,484.0,29,5,5,7,1,31,4.0
12092,Submission,1,191,1,Tor Troeng,0,6,54%,16,1,100%,1,0,141.0,5,0,1,2,0,4,0,Adam Cella,0,2,16%,4,0,,0,0,0.0,1,0,1,2,0,0,4.0
12104,Decision - Unanimous,3,900,1,Arman Tsarukyan,0,91,46%,118,1,20%,0,0,188.0,60,13,18,80,6,5,0,Davi Ramos,0,33,32%,49,0,0%,0,0,18.0,20,10,3,29,4,0,4.0
12105,Decision - Unanimous,3,900,1,Arman Tsarukyan,0,47,44%,110,2,18%,0,0,473.0,28,11,8,20,5,22,0,Olivier Aubin-Mercier,0,23,47%,36,0,0%,0,0,61.0,14,8,1,17,1,5,4.0
12106,Decision - Unanimous,3,900,0,Arman Tsarukyan,0,13,30%,60,1,8%,0,0,107.0,5,7,1,6,7,0,1,Islam Makhachev,0,14,70%,47,4,44%,0,0,366.0,7,6,1,4,8,2,4.0
12159,Decision - Unanimous,3,900,1,Marcin Tybura,0,94,51%,155,1,33%,0,0,188.0,69,15,10,89,3,2,0,Ben Rothwell,0,89,32%,95,0,,0,0,19.0,63,16,10,78,11,0,4.0
12160,Decision - Unanimous,3,900,1,Marcin Tybura,0,24,46%,70,3,42%,0,0,565.0,15,5,4,14,6,4,0,Maxim Grishin,0,18,56%,54,0,,0,0,16.0,9,4,5,14,4,0,4.0
12161,Decision - Unanimous,3,900,1,Marcin Tybura,0,43,40%,116,2,25%,0,0,502.0,36,7,0,15,5,23,0,Serghei Spivac,0,26,31%,40,0,0%,0,0,0.0,23,3,0,20,6,0,4.0
12162,KO/TKO,1,59,0,Marcin Tybura,0,6,85%,6,0,,0,0,0.0,1,1,4,6,0,0,1,Augusto Sakai,1,15,55%,15,0,,0,0,3.0,13,2,0,6,7,2,4.0
12163,KO/TKO,2,495,0,Marcin Tybura,0,28,40%,28,0,,0,0,0.0,17,6,5,26,2,0,1,Shamil Abdurakhimov,1,36,41%,36,0,0%,0,0,0.0,24,10,2,26,10,0,4.0
12164,Decision - Unanimous,3,900,1,Marcin Tybura,0,41,60%,87,5,71%,0,0,463.0,17,10,14,19,0,22,0,Stefan Struve,0,31,39%,33,0,,0,0,5.0,20,3,8,27,3,1,4.0
12165,KO/TKO,3,768,0,Marcin Tybura,0,37,66%,83,1,50%,1,1,433.0,19,8,10,9,5,23,1,Derrick Lewis,2,30,66%,32,1,50%,0,0,136.0,27,2,1,7,3,20,4.0
12166,Decision - Unanimous,5,1500,0,Marcin Tybura,0,127,49%,137,1,100%,0,0,24.0,83,13,31,118,8,1,1,Fabricio Werdum,0,155,58%,179,1,14%,0,0,241.0,104,32,19,137,15,3,4.0
12167,Decision - Unanimous,3,900,1,Marcin Tybura,0,51,55%,127,2,66%,0,0,517.0,46,3,2,5,4,42,0,Andrei Arlovski,0,28,50%,41,0,0%,0,0,240.0,18,7,3,17,10,1,4.0
12168,KO/TKO,3,826,1,Marcin Tybura,0,50,75%,144,1,50%,0,0,173.0,41,9,0,11,20,19,0,Luis Henrique,0,14,56%,59,3,27%,1,0,503.0,7,5,2,1,13,0,4.0
12169,KO/TKO,2,353,1,Marcin Tybura,1,15,24%,20,0,,0,0,15.0,11,2,2,14,1,0,0,Viktor Pesta,0,3,7%,4,0,0%,0,0,29.0,2,1,0,3,0,0,4.0
12170,Decision - Unanimous,3,900,0,Marcin Tybura,0,48,47%,75,1,33%,0,0,77.0,30,14,4,37,11,0,1,Timothy Johnson,0,45,35%,83,0,,0,0,224.0,34,6,5,33,12,0,4.0
12194,Decision - Unanimous,5,1500,1,Kamaru Usman,0,94,62%,263,5,31%,0,0,998.0,43,49,2,42,39,13,0,Jorge Masvidal,0,66,52%,88,0,,0,0,0.0,23,29,14,38,27,1,4.0
12195,KO/TKO,5,1450,1,Kamaru Usman,2,175,48%,175,0,,0,0,11.0,116,53,6,156,5,14,0,Colby Covington,0,143,36%,143,0,,0,0,0.0,103,28,12,143,0,0,4.0
12196,Decision - Unanimous,5,1500,1,Kamaru Usman,0,141,72%,336,2,33%,0,0,1093.0,56,83,2,27,78,36,0,Tyron Woodley,0,34,66%,60,0,0%,0,0,0.0,12,18,4,10,24,0,4.0
12197,Decision - Unanimous,5,1500,1,Kamaru Usman,0,130,58%,227,12,66%,0,0,1107.0,95,29,6,48,33,49,0,Rafael Dos Anjos,0,62,55%,84,0,0%,2,1,21.0,27,19,16,35,22,5,4.0
12198,Decision - Unanimous,5,1500,1,Kamaru Usman,1,66,31%,97,0,,0,0,259.0,49,4,13,55,1,10,0,Demian Maia,0,27,31%,33,0,0%,0,0,121.0,26,1,0,25,1,1,4.0
12199,Decision - Unanimous,3,900,1,Kamaru Usman,0,50,75%,112,8,42%,0,0,771.0,29,9,12,8,8,34,0,Emil Meek,0,30,44%,86,0,,2,0,2.0,20,7,3,17,4,9,4.0
12200,KO/TKO,1,168,1,Kamaru Usman,1,16,33%,16,0,,0,0,5.0,8,4,4,15,0,1,0,Sergio Moraes,0,13,48%,13,0,,0,0,0.0,10,3,0,13,0,0,4.0
12201,Decision - Unanimous,3,900,1,Kamaru Usman,1,90,52%,117,2,25%,0,0,488.0,49,23,18,45,6,39,0,Sean Strickland,0,27,26%,30,0,,0,0,0.0,25,1,1,26,1,0,4.0
12202,Decision - Unanimous,3,900,1,Kamaru Usman,0,71,47%,129,1,50%,1,0,322.0,58,11,2,59,3,9,0,Warlley Alves,0,25,34%,26,0,,1,0,0.0,11,9,5,23,2,0,4.0
12203,Decision - Unanimous,3,900,1,Kamaru Usman,0,41,61%,155,5,55%,0,0,782.0,26,10,5,0,1,40,0,Alexander Yakovlev,0,8,53%,11,0,,0,0,0.0,1,6,1,5,3,0,4.0
12204,Decision - Unanimous,3,900,1,Kamaru Usman,0,48,60%,126,6,46%,0,0,650.0,28,12,8,11,12,25,0,Leon Edwards,0,26,45%,36,0,,0,0,40.0,17,6,3,17,7,2,4.0
12205,Submission,2,379,1,Kamaru Usman,0,15,57%,31,6,75%,1,0,311.0,10,5,0,4,4,7,0,Hayder Hassan,0,3,27%,7,0,,0,0,0.0,3,0,0,1,2,0,4.0
12239,Decision - Unanimous,3,900,0,Brianna Van Buren,0,34,50%,37,2,28%,0,0,274.0,9,21,4,18,16,0,1,Tecia Torres,0,74,46%,111,0,0%,0,0,129.0,42,21,11,55,17,2,4.0
12240,Decision - Unanimous,3,900,1,Brianna Van Buren,0,72,38%,88,3,75%,0,0,281.0,48,15,9,51,17,4,0,Livinha Souza,0,23,34%,30,2,66%,0,0,43.0,8,10,5,15,7,1,4.0
12252,Submission,1,141,0,Paige VanZant,0,3,60%,4,0,,0,0,32.0,1,0,2,3,0,0,1,Amanda Ribas,0,6,85%,13,1,100%,1,0,68.0,1,4,1,3,3,0,4.0
12253,Submission,2,410,1,Paige VanZant,0,17,62%,38,0,0%,2,0,272.0,13,1,3,5,0,12,0,Rachael Ostovich,0,10,71%,13,4,100%,0,0,51.0,7,2,1,8,0,2,4.0
12254,Decision - Unanimous,3,900,0,Paige VanZant,0,54,45%,96,0,0%,0,1,153.0,29,18,7,40,2,12,1,Jessica-Rose Clark,0,55,56%,78,2,66%,1,1,337.0,36,12,7,32,7,16,4.0
12255,Submission,1,201,0,Paige VanZant,0,5,41%,9,0,0%,0,0,0.0,1,2,2,4,1,0,1,Michelle Waterson,0,12,70%,13,1,100%,2,0,107.0,6,3,3,10,2,0,4.0
12256,KO/TKO,2,317,1,Paige VanZant,1,25,39%,27,0,,0,0,15.0,14,4,7,15,3,7,0,Bec Rawlings,0,21,41%,30,0,,0,0,0.0,15,6,0,9,12,0,4.0
12257,Submission,5,1345,0,Paige VanZant,0,10,20%,53,0,0%,0,0,26.0,2,4,4,8,2,0,1,Rose Namajunas,0,57,57%,104,8,80%,4,0,1001.0,43,12,2,27,9,21,4.0
12258,Submission,3,661,1,Paige VanZant,0,73,56%,165,3,42%,1,0,434.0,37,32,4,19,47,7,0,Alex Chambers,0,30,63%,66,0,0%,1,0,28.0,23,3,4,16,14,0,4.0
12259,Decision - Unanimous,3,900,1,Paige VanZant,0,67,72%,199,2,40%,0,2,633.0,45,14,8,8,22,37,0,Felice Herrig,0,28,59%,44,0,0%,1,1,163.0,12,14,2,8,18,2,4.0
12260,KO/TKO,3,774,1,Paige VanZant,0,61,56%,167,3,50%,3,1,458.0,55,4,2,7,27,27,0,Kailin Curran,0,28,57%,62,5,100%,0,0,222.0,14,14,0,6,14,8,4.0
12290,Decision - Unanimous,2,480,0,Yuri Vaulin,0,1,20%,114,0,,0,0,,1,0,0,1,0,0,1,Joe Moreira,0,7,77%,76,3,100%,0,0,,7,0,0,0,0,7,4.0
12291,Decision - Unanimous,3,900,1,Javier Vazquez,0,62,38%,107,3,60%,1,0,254.0,54,8,0,56,1,5,0,Joe Stevenson,0,27,35%,29,0,0%,1,0,81.0,18,6,3,27,0,0,4.0
12292,Decision - Unanimous,3,900,0,Javier Vazquez,0,6,27%,90,0,0%,0,0,2.0,3,0,3,5,0,1,1,Chad Mendes,0,30,42%,76,3,100%,0,1,707.0,23,4,3,12,0,18,4.0
12293,Submission,2,395,1,Javier Vazquez,0,23,76%,67,2,66%,2,0,284.0,22,0,1,3,0,20,0,Mackens Semerzier,0,2,15%,4,0,,0,0,26.0,1,1,0,2,0,0,4.0
12294,Submission,1,221,1,Javier Vazquez,0,3,20%,39,3,100%,1,0,141.0,3,0,0,2,0,1,0,Jens Pulver,0,8,61%,8,0,,1,2,41.0,3,0,5,5,0,3,4.0
12295,Decision - Split,3,900,0,Javier Vazquez,0,37,38%,80,2,66%,2,0,240.0,30,6,1,20,0,17,1,Deividas Taurosevicius,0,39,36%,61,0,0%,0,0,184.0,21,1,17,31,2,6,4.0
12296,Decision - Split,3,900,0,Javier Vazquez,0,40,27%,57,2,25%,1,0,33.0,35,1,4,38,1,1,1,LC Davis,0,34,15%,42,0,,0,0,175.0,23,3,8,29,4,1,4.0
12369,KO/TKO,2,431,0,Renato Verissimo,0,4,19%,10,0,0%,2,0,53.0,2,0,2,2,2,0,1,Frank Trigg,0,33,55%,65,1,100%,0,0,301.0,26,6,1,5,9,19,4.0
12370,Decision - Unanimous,3,900,0,Renato Verissimo,0,7,53%,87,0,,4,1,12.0,5,2,0,0,3,4,1,Matt Hughes,0,11,47%,17,3,50%,1,1,809.0,6,5,0,2,2,7,4.0
12371,Decision - Unanimous,3,900,1,Renato Verissimo,0,22,61%,124,3,75%,1,1,567.0,20,2,0,6,2,14,0,Carlos Newton,0,4,44%,19,2,40%,0,0,211.0,1,3,0,1,3,0,4.0
12405,Decision - Split,3,900,0,Milton Vieira,0,17,50%,58,5,83%,0,0,361.0,8,6,3,12,3,2,1,Godofredo Pepey,0,36,47%,104,0,0%,0,1,252.0,18,5,13,26,4,6,4.0
12407,Decision - Unanimous,3,900,0,Reginaldo Vieira,0,64,33%,73,2,15%,0,0,143.0,27,12,25,59,3,2,1,Aiemann Zahabi,1,44,39%,45,0,,0,0,12.0,39,3,2,41,0,3,4.0
12408,Submission,2,484,0,Reginaldo Vieira,0,20,35%,35,3,75%,0,0,206.0,10,8,2,10,6,4,1,Marco Beltran,1,20,41%,31,0,,1,0,24.0,15,4,1,7,11,2,4.0
12409,Decision - Unanimous,3,900,1,Reginaldo Vieira,0,59,56%,127,0,0%,2,0,207.0,39,15,5,32,8,19,0,Dileno Lopes,0,46,42%,73,3,75%,3,0,163.0,24,19,3,30,13,3,4.0
12410,Decision - Unanimous,3,900,1,Ketlen Vieira,0,68,39%,93,2,40%,0,0,147.0,65,3,0,66,2,0,0,Sijara Eubanks,0,69,46%,72,0,0%,0,0,39.0,34,22,13,65,2,2,4.0
12411,KO/TKO,1,291,0,Ketlen Vieira,0,20,26%,20,0,,0,0,0.0,19,1,0,20,0,0,1,Irene Aldana,1,26,36%,26,0,,0,0,2.0,13,7,6,24,0,2,4.0
12412,Decision - Split,3,900,1,Ketlen Vieira,0,41,57%,96,2,100%,1,0,609.0,32,6,3,17,9,15,0,Cat Zingano,0,59,55%,77,0,0%,0,0,14.0,33,17,9,31,19,9,4.0
12413,Submission,2,556,1,Ketlen Vieira,0,17,80%,35,1,100%,2,0,105.0,16,1,0,0,14,3,0,Sara McMann,0,29,50%,36,1,20%,0,0,332.0,25,2,2,1,9,19,4.0
12414,Decision - Unanimous,3,900,1,Ketlen Vieira,0,71,30%,89,1,20%,0,0,246.0,56,11,4,57,13,1,0,Ashlee Evans-Smith,0,68,35%,100,0,0%,0,0,5.0,20,17,31,52,16,0,4.0
12415,Decision - Split,3,900,1,Ketlen Vieira,0,13,22%,67,4,66%,0,0,504.0,11,0,2,12,0,1,0,Kelly Faszholz,0,44,42%,113,0,0%,0,0,45.0,26,14,4,30,11,3,4.0
12416,Submission,1,178,1,Rodolfo Vieira,0,5,50%,10,2,100%,1,0,114.0,5,0,0,0,0,5,0,Saparbeg Safarov,0,5,50%,7,0,,0,0,0.0,2,1,2,5,0,0,4.0
12417,Submission,2,566,1,Rodolfo Vieira,0,18,46%,37,3,42%,1,0,330.0,16,1,1,5,1,12,0,Oskar Piechota,0,22,51%,51,0,,0,0,0.0,19,3,0,8,12,2,4.0
12475,Submission,3,865,0,Jacob Volkmann,0,6,11%,11,4,33%,0,0,337.0,4,1,1,3,0,3,1,Bobby Green,0,54,60%,69,1,100%,1,2,273.0,34,14,6,17,9,28,4.0
12476,Submission,1,158,1,Jacob Volkmann,0,8,32%,14,1,25%,2,0,84.0,6,2,0,3,0,5,0,Shane Roller,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,4.0
