,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
521,Decision - Unanimous,3,900,1,Khabib Nurmagomedov,0,36,37%,72,6,50%,0,0,587.0,24,6,6,14,4,18,0,Rafael Dos Anjos,0,20,35%,40,0,0%,0,0,13.0,11,7,2,18,1,1
522,Decision - Unanimous,3,900,1,Khabib Nurmagomedov,0,54,41%,90,5,45%,0,0,391.0,40,9,5,44,2,8,0,Pat Healy,0,44,28%,68,0,0%,0,0,6.0,27,12,5,42,2,0
523,Decision - Unanimous,3,900,1,Khabib Nurmagomedov,0,23,57%,46,21,77%,2,0,629.0,16,3,4,6,2,15,0,Abel Trujillo,0,11,36%,18,1,100%,0,0,97.0,8,3,0,4,4,3
524,KO/TKO,1,115,1,Khabib Nurmagomedov,1,22,70%,22,0,,0,0,13.0,22,0,0,5,0,17,0,Thiago Tavares,0,2,20%,2,0,,0,0,0.0,0,1,1,2,0,0
525,Decision - Unanimous,3,900,1,Khabib Nurmagomedov,0,25,24%,33,0,0%,0,0,266.0,13,7,5,15,10,0,0,Gleison Tibau,0,28,32%,46,1,16%,0,0,17.0,15,13,0,19,9,0
526,Submission,3,728,1,Khabib Nurmagomedov,1,35,45%,59,3,33%,1,0,358.0,32,3,0,15,3,17,0,Kamal Shalorus,0,13,29%,18,0,0%,0,0,5.0,9,2,2,11,2,0
527,Submission,2,394,0,Justin Gaethje,0,29,64%,29,0,,0,0,14.0,12,2,15,29,0,0,1,Khabib Nurmagomedov,0,26,32%,26,2,66%,1,0,55.0,18,7,1,25,0,1
528,KO/TKO,5,1419,1,Justin Gaethje,0,143,72%,143,0,,0,0,0.0,100,13,30,143,0,0,0,Tony Ferguson,0,136,45%,136,0,,0,0,0.0,64,36,36,136,0,0
529,KO/TKO,1,258,1,Justin Gaethje,1,40,65%,40,0,,0,0,4.0,27,0,13,36,2,2,0,Donald Cerrone,0,17,32%,17,0,,0,0,0.0,12,4,1,17,0,0
530,KO/TKO,1,150,1,Justin Gaethje,1,20,57%,22,0,,0,0,44.0,13,2,5,12,8,0,0,Edson Barboza,0,13,40%,13,0,,0,0,0.0,6,3,4,11,2,0
531,KO/TKO,1,87,1,Justin Gaethje,1,7,46%,7,0,,0,0,4.0,3,2,2,6,0,1,0,James Vick,0,10,50%,11,0,,0,0,0.0,3,5,2,10,0,0
532,KO/TKO,4,933,0,Justin Gaethje,0,115,54%,116,0,,0,0,64.0,56,9,50,98,17,0,1,Dustin Poirier,0,174,49%,179,0,0%,0,0,6.0,142,21,11,162,12,0
533,KO/TKO,3,839,0,Justin Gaethje,0,122,51%,124,0,0%,0,0,6.0,69,16,37,106,15,1,1,Eddie Alvarez,1,155,43%,162,1,50%,0,0,20.0,113,36,6,128,24,3
534,KO/TKO,2,588,1,Justin Gaethje,0,104,59%,104,0,,0,0,6.0,62,6,36,77,27,0,0,Michael Johnson,0,91,45%,91,1,33%,0,0,34.0,47,40,4,78,12,1
535,Decision - Unanimous,5,1500,1,Dustin Poirier,0,153,66%,208,1,14%,4,0,169.0,131,20,2,116,20,17,0,Dan Hooker,0,155,61%,182,4,44%,0,0,362.0,98,36,21,136,12,7
536,Submission,3,726,0,Dustin Poirier,0,12,30%,30,0,,1,0,0.0,5,2,5,12,0,0,1,Khabib Nurmagomedov,0,22,53%,54,7,87%,2,0,532.0,16,3,3,10,1,11
537,Decision - Unanimous,5,1500,1,Dustin Poirier,0,178,46%,180,1,12%,0,0,215.0,153,18,7,165,13,0,0,Max Holloway,0,181,40%,208,0,,1,0,6.0,141,39,1,167,14,0
538,KO/TKO,2,545,1,Dustin Poirier,1,54,46%,76,0,,2,0,5.0,44,4,6,47,7,0,0,Eddie Alvarez,0,26,34%,35,0,0%,1,0,148.0,10,10,6,21,1,4
539,KO/TKO,4,933,1,Dustin Poirier,0,174,49%,179,0,0%,0,0,6.0,142,21,11,162,12,0,0,Justin Gaethje,0,115,54%,116,0,,0,0,64.0,56,9,50,98,17,0
540,KO/TKO,3,728,1,Dustin Poirier,0,53,53%,71,5,83%,0,0,411.0,47,5,1,25,8,20,0,Anthony Pettis,0,34,62%,46,1,100%,4,2,96.0,29,3,2,23,1,10
542,Decision - Majority,3,900,1,Dustin Poirier,0,97,44%,122,3,100%,0,1,237.0,79,10,8,80,13,4,0,Jim Miller,0,71,52%,83,1,16%,3,0,82.0,36,20,15,56,13,2
543,KO/TKO,1,95,0,Dustin Poirier,0,6,50%,6,0,,0,0,0.0,4,0,2,6,0,0,1,Michael Johnson,1,14,37%,14,0,,0,0,3.0,10,1,3,10,0,4
544,KO/TKO,1,173,1,Dustin Poirier,2,36,54%,36,0,,0,0,16.0,31,1,4,25,6,5,0,Bobby Green,0,16,45%,17,0,,0,0,0.0,13,2,1,15,1,0
545,Decision - Unanimous,3,900,1,Dustin Poirier,0,72,52%,88,4,57%,0,0,563.0,58,7,7,33,12,27,0,Joe Duffy,0,37,37%,60,0,,1,0,8.0,29,7,1,27,8,2
546,KO/TKO,1,158,1,Dustin Poirier,2,27,75%,36,1,50%,1,0,0.0,25,1,1,9,15,3,0,Yancy Medeiros,0,6,46%,6,0,,0,0,87.0,5,1,0,6,0,0
547,KO/TKO,1,225,1,Dustin Poirier,2,24,48%,29,0,,0,0,46.0,20,1,3,20,1,3,0,Diego Ferreira,0,20,35%,20,0,0%,0,0,58.0,12,5,3,16,4,0
548,KO/TKO,1,106,0,Dustin Poirier,0,10,52%,10,0,,0,0,0.0,3,0,7,10,0,0,1,Conor McGregor,1,9,31%,9,0,,0,0,3.0,8,1,0,5,0,4
549,KO/TKO,2,342,1,Dustin Poirier,1,45,50%,46,0,0%,1,0,44.0,37,8,0,31,12,2,0,Akira Corassani,0,24,36%,24,0,0%,0,0,12.0,19,5,0,21,3,0
550,KO/TKO,1,294,1,Dustin Poirier,1,44,50%,48,0,,0,0,33.0,27,7,10,23,15,6,0,Diego Brandao,0,16,33%,17,1,50%,0,0,12.0,10,4,2,14,1,1
551,Decision - Unanimous,3,900,1,Dustin Poirier,2,54,58%,74,2,33%,2,0,451.0,40,9,5,19,13,22,0,Erik Koch,0,32,43%,50,0,,5,0,209.0,17,12,3,13,13,6
552,Decision - Unanimous,3,900,0,Dustin Poirier,0,58,41%,70,2,22%,0,0,242.0,33,3,22,52,5,1,1,Cub Swanson,0,58,46%,80,2,100%,0,0,181.0,40,11,7,45,5,8
553,Submission,1,255,1,Dustin Poirier,0,35,47%,38,0,0%,1,0,69.0,28,4,3,13,22,0,0,Jonathan Brookins,0,26,48%,26,0,0%,0,0,27.0,20,6,0,12,14,0
554,Submission,4,967,0,Dustin Poirier,0,56,44%,70,0,0%,0,2,231.0,44,1,11,55,1,0,1,Chan Sung Jung,0,74,48%,149,4,100%,3,0,302.0,59,12,3,60,5,9
555,Submission,1,203,1,Dustin Poirier,0,11,44%,15,1,33%,3,0,89.0,6,0,5,7,2,2,0,Max Holloway,0,11,34%,11,0,,0,0,7.0,8,2,1,11,0,0
556,Submission,2,392,1,Dustin Poirier,0,17,36%,31,1,100%,1,0,175.0,14,1,2,9,3,5,0,Pablo Garza,0,14,41%,24,0,0%,1,0,0.0,1,5,8,13,1,0
557,Decision - Unanimous,3,900,1,Dustin Poirier,0,77,52%,84,5,55%,0,0,280.0,56,6,15,70,7,0,0,Jason Young,0,57,35%,102,0,,0,0,51.0,24,16,17,44,8,5
558,Decision - Unanimous,3,900,1,Dustin Poirier,0,77,52%,106,0,,0,1,469.0,55,11,11,29,41,7,0,Josh Grispi,0,16,37%,35,2,22%,2,0,162.0,7,5,4,11,4,1
559,KO/TKO,1,53,1,Dustin Poirier,0,38,59%,41,0,,0,0,0.0,35,3,0,35,3,0,0,Zachary Micklewright,0,6,33%,6,0,,0,0,0.0,5,1,0,6,0,0
560,Decision - Unanimous,3,900,0,Dustin Poirier,0,8,44%,15,0,,5,0,8.0,5,1,2,3,2,3,1,Danny Castillo,0,32,74%,50,3,27%,0,0,784.0,12,8,12,6,11,15
561,KO/TKO,5,1419,0,Tony Ferguson,0,136,45%,136,0,,0,0,0.0,64,36,36,136,0,0,1,Justin Gaethje,0,143,72%,143,0,,0,0,0.0,100,13,30,143,0,0
