,Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
10395,10575,KO/TKO,3,824,1,Brendan Schaub,1,40,48%,109,4,50%,0,0,417.0,23,16,1,3,22,15,0,Mirko Filipovic,0,21,53%,52,0,,0,0,110.0,12,8,1,5,15,1,2.0
10396,10576,Decision - Unanimous,3,900,1,Brendan Schaub,1,53,26%,53,0,0%,0,0,7.0,50,3,0,44,8,1,0,Gabriel Gonzaga,0,37,33%,37,0,0%,1,0,0.0,21,4,12,33,4,0,2.0
10397,10577,KO/TKO,1,67,1,Brendan Schaub,1,10,83%,15,0,,0,0,7.0,10,0,0,2,2,6,0,Chris Tuchscherer,0,1,20%,1,0,,0,0,0.0,0,0,1,1,0,0,2.0
10398,10578,KO/TKO,1,47,1,Brendan Schaub,1,25,69%,30,0,,0,0,3.0,25,0,0,9,11,5,0,Chase Gormley,0,2,33%,2,0,0%,0,0,0.0,2,0,0,2,0,0,2.0
10399,10579,KO/TKO,1,225,0,Brendan Schaub,0,12,25%,14,0,,0,0,0.0,12,0,0,9,3,0,1,Roy Nelson,1,8,22%,9,1,50%,0,0,82.0,8,0,0,7,0,1,2.0
10400,10580,KO/TKO,2,324,0,Fabiano Scherner,0,8,32%,24,0,0%,0,1,38.0,6,2,0,5,3,0,1,Gabriel Gonzaga,1,16,53%,34,3,75%,0,0,143.0,11,3,2,8,4,4,1.0
10401,10581,KO/TKO,2,502,0,Fabiano Scherner,0,10,31%,28,1,50%,0,0,77.0,7,1,2,5,1,4,1,Brandon Vera,2,28,68%,39,0,0%,0,0,203.0,4,13,11,12,15,1,1.0
10402,10582,Submission,3,707,0,Samy Schiavo,0,23,41%,28,1,50%,1,0,318.0,16,1,6,10,6,7,1,Per Eklund,0,31,73%,92,1,20%,5,0,243.0,14,14,3,3,19,9,1.0
10403,10583,KO/TKO,1,255,0,Samy Schiavo,0,4,18%,4,0,,0,0,0.0,4,0,0,4,0,0,1,Clay Guida,0,11,42%,24,1,100%,0,0,116.0,10,1,0,2,0,9,1.0
10404,10584,Decision - Unanimous,3,900,0,Pat Schilling,0,27,25%,27,0,0%,0,0,60.0,19,5,3,27,0,0,1,Max Holloway,1,118,44%,119,0,,0,0,56.0,86,30,2,105,8,5,3.0
10405,10585,Submission,1,97,0,Pat Schilling,0,4,57%,4,0,,0,0,0.0,3,0,1,4,0,0,1,Daniel Pineda,0,19,79%,38,1,100%,1,0,45.0,16,1,2,8,0,11,3.0
10406,10586,Submission,1,261,0,Semmy Schilt,0,1,100%,4,0,,0,0,32.0,0,0,1,1,0,0,1,Josh Barnett,0,10,58%,21,1,100%,1,0,215.0,10,0,0,0,0,10,1.0
10407,10587,KO/TKO,2,388,1,Semmy Schilt,2,15,57%,22,0,,0,0,22.0,5,8,2,11,2,2,0,Pete Williams,0,6,66%,14,1,25%,0,0,287.0,6,0,0,1,0,5,1.0
10408,10588,Decision - Unanimous,2,480,0,Colleen Schneider,0,13,48%,32,1,50%,0,0,,5,5,3,4,8,1,1,Liz Carmouche,0,15,50%,61,2,40%,0,0,,4,5,6,2,12,1,1.0
10409,10589,KO/TKO,1,257,0,Matt Schnell,0,20,38%,35,0,0%,0,0,0.0,16,2,2,18,0,2,1,Alexandre Pantoja,1,34,54%,36,1,100%,0,0,74.0,32,0,2,27,0,7,1.0
10410,10590,Submission,1,83,1,Matt Schnell,0,3,25%,3,0,,1,0,0.0,2,0,1,3,0,0,0,Jordan Espinosa,0,5,83%,5,0,0%,0,0,25.0,2,0,3,5,0,0,1.0
10411,10591,Submission,1,198,1,Matt Schnell,0,14,35%,16,1,100%,2,0,28.0,11,2,1,13,1,0,0,Louis Smolka,0,13,54%,14,0,,0,0,78.0,9,1,3,12,0,1,1.0
10412,10592,Decision - Split,3,900,1,Matt Schnell,0,71,38%,79,0,0%,0,0,0.0,43,5,23,68,3,0,0,Naoki Inoue,0,48,24%,64,0,0%,0,0,37.0,35,2,11,42,6,0,1.0
10413,10593,Decision - Unanimous,3,900,1,Matt Schnell,0,38,27%,38,0,0%,1,0,16.0,24,2,12,35,3,0,0,Marco Beltran,0,34,31%,45,1,100%,0,0,12.0,14,7,13,33,1,0,1.0
10414,10594,KO/TKO,1,264,0,Matt Schnell,0,16,40%,27,1,100%,1,0,6.0,8,4,4,6,10,0,1,Hector Sandoval,0,32,64%,52,3,37%,0,0,58.0,22,6,4,5,17,10,1.0
10415,10595,KO/TKO,1,227,0,Matt Schnell,0,14,42%,25,0,,0,0,0.0,9,1,4,14,0,0,1,Rob Font,1,26,78%,32,1,100%,1,0,130.0,20,5,1,12,1,13,1.0
10416,10596,KO/TKO,1,20,0,Alex Schoenauer,0,1,25%,1,0,,0,0,0.0,0,0,1,1,0,0,1,Mike Swick,1,7,53%,7,0,,0,0,0.0,6,0,1,7,0,0,3.0
10417,10597,KO/TKO,3,800,0,Darrill Schoonover,0,16,33%,27,0,0%,1,1,126.0,13,2,1,6,7,3,1,James McSweeney,0,58,61%,103,1,50%,2,2,438.0,40,14,4,17,10,31,1.0
10418,10598,KO/TKO,2,433,0,Nate Schroeder,0,9,50%,12,1,16%,0,1,210.0,0,3,6,4,5,0,1,Ian Freeman,0,16,61%,23,1,100%,0,0,104.0,13,3,0,1,5,10,1.0
10419,10599,TKO - Doctor's Stoppage,1,720,1,Mark Schultz,0,8,27%,74,3,100%,0,0,,7,1,0,1,0,7,0,Gary Goodridge,0,1,25%,3,0,,0,0,,0,0,1,1,0,0,4.0
10420,10600,Decision - Unanimous,3,900,0,Brian Schwartz,0,19,44%,43,0,,1,0,,8,6,5,9,5,5,1,Lemont Davis,0,13,54%,89,1,50%,1,0,,2,6,5,8,5,0,1.0
10421,10601,Decision - Split,3,900,0,Justin Scoggins,0,32,36%,32,0,0%,0,0,0.0,18,4,10,29,2,1,1,Said Nurmagomedov,0,65,57%,86,1,9%,0,0,120.0,40,13,12,45,14,6,4.0
10422,10602,Submission,2,499,0,Justin Scoggins,1,37,59%,74,1,50%,0,0,330.0,28,5,4,15,2,20,1,Yuta Sasaki,0,21,51%,25,2,66%,1,1,68.0,11,3,7,17,3,1,4.0
10423,10603,Submission,2,415,0,Justin Scoggins,0,44,43%,44,1,100%,0,0,7.0,30,8,6,42,1,1,1,Pedro Munhoz,0,28,35%,28,0,0%,1,0,8.0,13,5,10,28,0,0,4.0
10424,10604,Decision - Unanimous,3,900,1,Justin Scoggins,0,57,47%,81,4,66%,0,0,434.0,35,14,8,30,11,16,0,Ray Borg,0,20,45%,45,1,12%,0,0,63.0,13,7,0,7,6,7,4.0
10425,10605,Decision - Unanimous,3,900,1,Justin Scoggins,0,64,50%,64,1,50%,0,0,31.0,31,26,7,62,2,0,0,Josh Sampo,0,35,38%,72,1,14%,0,0,87.0,17,10,8,28,6,1,4.0
10426,10606,Submission,2,347,0,Justin Scoggins,0,13,72%,34,3,100%,0,0,271.0,6,3,4,11,0,2,1,John Moraga,0,4,33%,13,0,,3,0,0.0,2,0,2,4,0,0,4.0
10427,10607,Decision - Split,3,900,0,Justin Scoggins,0,24,64%,32,5,62%,3,0,283.0,16,5,3,10,11,3,1,Dustin Ortiz,0,39,60%,100,2,28%,0,2,443.0,19,20,0,9,13,17,4.0
10428,10608,Decision - Unanimous,3,900,1,Justin Scoggins,0,61,59%,78,6,60%,0,0,595.0,50,4,7,18,6,37,0,Will Campuzano,0,4,9%,28,0,,1,0,0.0,3,0,1,4,0,0,4.0
10429,10609,KO/TKO,1,283,1,Justin Scoggins,0,27,72%,47,2,66%,0,0,246.0,22,5,0,5,3,19,0,Richie Vaculik,0,2,28%,19,0,,0,0,0.0,1,0,1,2,0,0,4.0
10430,10610,Decision - Split,3,900,0,Brad Scott,1,58,37%,63,0,,0,0,1.0,32,16,10,55,2,1,1,Carlo Pedersoli Jr.,0,67,37%,68,3,75%,0,0,86.0,39,22,6,65,0,2,1.0
10431,10611,KO/TKO,1,230,0,Brad Scott,0,0,0%,0,0,,1,0,0.0,0,0,0,0,0,0,1,Jack Hermansson,0,38,70%,49,1,100%,0,0,152.0,35,0,3,4,0,34,1.0
10432,10612,Decision - Split,3,900,1,Brad Scott,1,72,41%,74,0,,0,0,77.0,42,12,18,65,5,2,0,Scott Askham,0,86,44%,86,1,33%,0,0,25.0,54,21,11,84,2,0,1.0
10433,10613,Decision - Unanimous,3,900,0,Brad Scott,0,45,41%,52,0,0%,0,0,113.0,30,7,8,45,0,0,1,Krzysztof Jotko,0,59,34%,72,2,50%,0,0,28.0,33,7,19,42,12,5,1.0
10434,10614,Submission,2,594,1,Brad Scott,0,42,56%,64,1,25%,1,1,305.0,35,7,0,17,17,8,0,Dylan Andrews,2,25,44%,32,1,50%,1,0,43.0,10,11,4,11,12,2,1.0
10435,10615,Decision - Unanimous,3,900,0,Brad Scott,0,41,54%,61,0,,0,0,68.0,26,11,4,37,4,0,1,Claudio Silva,0,36,49%,114,3,20%,0,0,318.0,23,4,9,33,1,2,1.0
10436,10616,Submission,1,257,1,Brad Scott,0,14,60%,23,0,0%,2,0,161.0,6,3,5,6,8,0,0,Michael Kuiper,0,7,77%,8,1,25%,0,0,6.0,0,3,4,4,3,0,1.0
10437,10617,Decision - Unanimous,3,900,0,Brad Scott,0,55,32%,82,1,20%,0,0,255.0,29,18,8,42,11,2,1,Robert Whittaker,1,83,41%,89,0,,0,0,22.0,64,15,4,60,17,6,1.0
10438,10618,KO/TKO,2,469,0,Mike Seal,0,43,68%,56,0,,0,1,,20,16,7,17,9,17,1,Eugene Jackson,0,26,49%,40,2,66%,1,0,,17,9,0,12,10,4,2.0
10439,10619,Submission,1,187,0,Kenneth Seegrist,0,10,66%,10,0,,3,0,4.0,1,1,8,9,1,0,1,Eric Lawson,0,4,100%,17,3,60%,1,0,170.0,4,0,0,0,0,4,1.0
10440,10620,Submission,3,751,0,Neil Seery,0,82,44%,90,0,0%,0,0,4.0,72,7,3,68,12,2,1,Alexandre Pantoja,1,119,52%,131,1,100%,1,0,268.0,57,38,24,83,35,1,1.0
10441,10621,Decision - Unanimous,3,900,0,Neil Seery,0,40,39%,51,0,0%,1,0,24.0,36,2,2,34,3,3,1,Kyoji Horiguchi,2,72,49%,83,6,75%,0,0,349.0,44,18,10,50,12,10,1.0
10442,10622,Submission,2,552,1,Neil Seery,0,38,40%,47,2,40%,2,1,143.0,32,1,5,32,5,1,0,Jon Delos Reyes,0,25,33%,26,3,75%,0,0,154.0,16,7,2,16,8,1,1.0
10443,10623,Decision - Unanimous,3,900,0,Neil Seery,1,21,48%,92,0,,3,0,34.0,19,1,1,8,6,7,1,Louis Smolka,0,23,51%,36,6,60%,5,0,724.0,12,11,0,9,8,6,1.0
10444,10624,Decision - Unanimous,3,900,1,Neil Seery,0,56,36%,106,1,33%,4,2,47.0,50,1,5,34,8,14,0,Chris Beal,0,39,28%,61,2,50%,0,1,283.0,26,9,4,22,4,13,1.0
10445,10625,Decision - Unanimous,3,900,1,Neil Seery,1,60,40%,63,2,100%,0,0,144.0,42,5,13,42,3,15,0,Phil Harris,0,40,31%,52,2,11%,0,0,81.0,35,2,3,37,2,1,1.0
10446,10626,Decision - Unanimous,3,900,0,Neil Seery,0,47,41%,54,0,0%,0,0,0.0,41,6,0,41,6,0,1,Brad Pickett,0,49,34%,88,4,50%,1,0,462.0,27,7,15,34,11,4,1.0
10447,10627,Submission,1,97,0,Ray Sefo,0,3,20%,3,0,,0,0,0.0,2,0,1,3,0,0,1,Valentijn Overeem,0,0,0%,0,1,100%,1,0,8.0,0,0,0,0,0,0,1.0
10448,10628,Submission,2,324,1,Ray Sefo,0,3,75%,8,0,,0,0,,1,0,2,2,0,1,0,Kevin Jordan,0,12,37%,51,0,0%,1,1,,12,0,0,0,0,12,1.0
10449,10629,Decision - Unanimous,3,900,1,Brendan Seguin,0,39,45%,83,5,62%,0,0,581.0,30,2,7,7,2,30,0,Fernando Gonzalez,0,9,15%,44,0,0%,1,0,7.0,4,2,3,7,2,0,4.0
10450,10630,Decision - Unanimous,3,900,0,Stefan Sekulic,0,22,37%,31,1,20%,0,0,136.0,6,3,13,19,3,0,1,Ramazan Emeev,1,36,42%,47,2,66%,1,0,144.0,22,12,2,17,12,7,1.0
10451,10631,KO/TKO,1,92,0,Pete Sell,0,0,0%,0,0,0%,0,0,21.0,0,0,0,0,0,0,1,Matt Brown,2,24,77%,44,0,,0,0,35.0,20,4,0,8,7,9,1.0
10452,10632,Decision - Unanimous,3,900,1,Pete Sell,0,65,52%,88,1,10%,1,0,82.0,52,10,3,61,4,0,0,Joshua Burkman,0,50,44%,58,4,66%,0,0,232.0,37,8,5,28,9,13,1.0
10453,10633,KO/TKO,3,644,0,Pete Sell,1,53,46%,70,2,50%,0,0,151.0,42,8,3,40,11,2,1,Nate Quarry,1,64,49%,75,0,0%,0,0,23.0,29,12,23,51,10,3,1.0
10454,10634,Decision - Unanimous,3,900,0,Pete Sell,0,3,21%,14,0,,2,0,36.0,1,2,0,2,0,1,1,Thales Leites,0,56,66%,125,3,37%,4,0,654.0,48,3,5,12,3,41,1.0
10455,10635,KO/TKO,2,505,0,Pete Sell,0,32,35%,44,0,,0,0,37.0,19,4,9,29,3,0,1,Scott Smith,2,26,27%,26,0,,0,0,8.0,23,0,3,24,2,0,1.0
10456,10636,KO/TKO,1,42,0,Pete Sell,0,2,16%,2,0,,0,0,0.0,1,1,0,2,0,0,1,Nate Quarry,1,3,37%,3,0,,0,0,1.0,2,0,1,2,0,1,1.0
10457,10637,Submission,3,859,1,Pete Sell,0,16,32%,90,1,25%,1,1,262.0,10,3,3,7,5,4,0,Phil Baroni,0,17,42%,73,4,66%,0,0,376.0,15,2,0,7,3,7,1.0
10458,10638,Decision - Unanimous,3,900,1,Matthew Semelsberger,1,118,50%,122,2,100%,1,0,166.0,79,16,23,107,7,4,0,Carlton Minus,0,77,42%,89,0,0%,0,0,0.0,61,8,8,76,1,0,3.0
10459,10639,KO/TKO,3,747,0,Andrei Semenov,0,5,10%,5,1,50%,1,0,105.0,3,0,2,5,0,0,1,Ivan Salaverry,0,43,59%,156,2,100%,8,0,355.0,20,6,17,26,4,13,1.0
10460,10640,KO/TKO,2,421,1,Andrei Semenov,1,5,17%,35,0,,0,0,147.0,5,0,0,3,1,1,0,Ricardo Almeida,0,12,34%,12,1,25%,5,0,45.0,6,1,5,7,5,0,1.0
10461,10641,Submission,1,125,0,Mackens Semerzier,0,9,75%,9,0,,0,0,20.0,4,2,3,6,3,0,1,Daniel Pineda,1,14,66%,15,0,,2,0,19.0,11,2,1,10,3,1,1.0
10462,10643,Submission,1,198,1,Mackens Semerzier,0,9,90%,24,3,60%,1,0,172.0,7,1,1,2,1,6,0,Alex Caceres,0,2,28%,5,0,,0,0,0.0,2,0,0,2,0,0,1.0
10463,10644,Decision - Split,3,900,0,Mackens Semerzier,0,65,35%,114,3,75%,1,0,256.0,35,19,11,47,10,8,1,Cub Swanson,0,83,54%,91,4,40%,0,0,118.0,51,13,19,75,7,1,1.0
10464,10645,Submission,2,395,0,Mackens Semerzier,0,2,15%,4,0,,0,0,26.0,1,1,0,2,0,0,1,Javier Vazquez,0,23,76%,67,2,66%,2,0,284.0,22,0,1,3,0,20,1.0
10465,10646,Decision - Unanimous,3,900,0,Mackens Semerzier,0,27,52%,46,1,50%,5,0,155.0,12,13,2,10,7,10,1,Deividas Taurosevicius,0,33,57%,72,5,50%,1,0,500.0,15,4,14,9,5,19,1.0
10466,10647,Submission,1,134,1,Mackens Semerzier,0,1,100%,3,0,,1,0,0.0,1,0,0,0,0,1,0,Wagnney Fabiano,0,1,100%,3,1,100%,0,0,81.0,1,0,0,1,0,0,1.0
10467,10648,KO/TKO,1,34,0,Ray Seraille,0,3,27%,7,0,,0,0,,3,0,0,3,0,0,1,Rex Richards,0,10,58%,15,0,,0,0,,7,1,2,8,1,1,3.0
10468,10649,KO/TKO,1,122,0,Ivan Serati,0,3,27%,4,0,0%,0,0,0.0,2,0,1,1,2,0,1,Tomasz Drwal,0,14,63%,16,1,100%,0,0,38.0,11,1,2,5,2,7,1.0
10469,10650,Decision - Unanimous,3,900,0,Alex Serdyukov,0,86,49%,119,2,50%,0,0,,32,46,8,38,15,33,1,Johny Hendricks,1,38,44%,55,6,30%,0,0,,33,4,1,9,22,7,1.0
10470,10651,KO/TKO,1,300,1,Alex Serdyukov,0,20,35%,24,0,,0,0,55.0,12,2,6,12,0,8,0,Luis Santos,0,22,57%,22,0,,0,0,7.0,16,1,5,21,1,0,1.0
10471,10652,Submission,1,95,1,Alex Serdyukov,0,4,28%,7,0,,1,0,60.0,3,0,1,0,0,4,0,Ryan Stonitsch,0,4,36%,8,0,,0,1,18.0,1,3,0,1,3,0,1.0
10472,10653,Submission,1,77,0,Alex Serdyukov,0,1,8%,1,1,100%,0,0,9.0,1,0,0,1,0,0,1,John Alessio,0,5,35%,5,0,,1,0,0.0,5,0,0,5,0,0,1.0
10473,10654,Submission,2,357,1,Alex Serdyukov,0,2,40%,8,0,,4,1,53.0,2,0,0,0,0,2,0,Scott Norton,0,4,30%,31,1,25%,0,0,269.0,4,0,0,0,0,4,1.0
10474,10655,Submission,3,712,0,Alex Serdyukov,0,88,57%,96,2,50%,0,1,,65,19,4,11,26,51,1,John Alessio,1,53,73%,68,2,50%,2,2,,46,6,1,11,19,23,1.0
10475,10656,Decision - Unanimous,3,900,0,Matt Serra,0,124,41%,133,0,0%,0,0,0.0,64,48,12,123,1,0,1,Chris Lytle,0,153,51%,172,0,,0,0,0.0,133,20,0,150,3,0,4.0
10476,10657,KO/TKO,1,143,1,Matt Serra,1,12,33%,12,0,,0,0,3.0,7,3,2,8,0,4,0,Frank Trigg,0,6,28%,6,0,,0,0,0.0,6,0,0,6,0,0,4.0
10477,10658,Decision - Unanimous,3,900,0,Matt Serra,1,14,34%,36,1,100%,0,0,53.0,9,3,2,10,1,3,1,Matt Hughes,0,34,58%,79,3,60%,0,0,495.0,14,18,2,11,5,18,4.0
10478,10659,KO/TKO,2,585,0,Matt Serra,0,3,16%,10,0,,0,0,0.0,1,1,1,2,1,0,1,Georges St-Pierre,0,42,77%,129,4,80%,0,0,492.0,23,19,0,10,2,30,4.0
10479,10660,KO/TKO,1,205,1,Matt Serra,2,20,50%,20,0,,0,0,0.0,13,3,4,13,0,7,0,Georges St-Pierre,0,6,26%,6,0,0%,0,0,5.0,4,0,2,6,0,0,4.0
10480,10661,Decision - Split,3,900,1,Matt Serra,0,20,51%,91,1,6%,0,0,493.0,7,7,6,3,15,2,0,Chris Lytle,0,42,72%,195,1,50%,0,0,84.0,7,30,5,3,34,5,4.0
10481,10662,Decision - Unanimous,3,900,0,Matt Serra,1,26,40%,52,1,50%,0,2,56.0,16,4,6,15,3,8,1,Karo Parisyan,0,56,44%,113,8,80%,2,0,362.0,51,4,1,18,3,35,4.0
10482,10663,Decision - Unanimous,3,900,1,Matt Serra,0,14,35%,67,6,85%,0,0,798.0,9,5,0,2,2,10,0,Ivan Menjivar,0,8,50%,59,0,0%,2,0,7.0,3,5,0,1,5,2,4.0
10483,10664,Decision - Unanimous,3,900,1,Matt Serra,0,45,56%,118,6,60%,0,1,790.0,26,15,4,2,11,32,0,Jeff Curran,0,9,60%,19,0,0%,1,2,20.0,5,3,1,4,3,2,4.0
10484,10665,Decision - Split,3,900,0,Matt Serra,0,26,32%,42,1,3%,0,0,86.0,5,15,6,9,17,0,1,Din Thomas,0,29,47%,59,0,,0,0,105.0,18,6,5,22,7,0,4.0
10485,10666,Decision - Unanimous,3,900,0,Matt Serra,0,8,16%,22,1,5%,1,0,258.0,4,2,2,3,5,0,1,BJ Penn,0,32,61%,71,1,100%,0,0,55.0,12,10,10,12,17,3,4.0
10486,10667,Submission,1,178,1,Matt Serra,0,2,25%,14,1,33%,3,0,142.0,2,0,0,0,0,2,0,Kelly Dullanty,0,0,0%,17,0,,0,0,11.0,0,0,0,0,0,0,4.0
10487,10668,Decision - Majority,3,900,1,Matt Serra,0,9,52%,20,3,25%,3,1,509.0,3,4,2,3,0,6,0,Yves Edwards,0,9,64%,27,0,,0,2,123.0,4,4,1,2,6,1,4.0
10488,10669,KO/TKO,3,891,0,Matt Serra,0,10,40%,27,2,15%,3,1,271.0,5,2,3,5,3,2,1,Shonie Carter,2,18,54%,49,2,66%,0,2,363.0,6,6,6,10,6,2,4.0
10489,10670,Decision - Unanimous,3,900,0,Nick Serra,0,0,0%,23,1,10%,2,0,104.0,0,0,0,0,0,0,1,Benji Radach,1,26,56%,67,0,,0,0,614.0,24,2,0,3,2,21,1.0
10490,10671,Decision - Unanimous,2,600,0,Adrian Serrano,0,6,26%,55,0,0%,0,1,187.0,2,4,0,3,3,0,1,Shonie Carter,0,26,47%,51,3,50%,0,0,120.0,15,5,6,21,3,2,4.0
10491,10672,Decision - Unanimous,3,900,0,Fredy Serrano,0,22,25%,22,0,0%,0,0,8.0,5,9,8,18,4,0,1,Hector Sandoval,0,33,49%,42,2,16%,2,0,160.0,14,15,4,20,13,0,1.0
10492,10673,Decision - Split,3,900,0,Fredy Serrano,0,22,36%,67,5,35%,0,0,299.0,14,8,0,18,2,2,1,Ryan Benoit,1,31,53%,45,0,0%,0,0,85.0,15,8,8,21,8,2,1.0
10493,10674,KO/TKO,1,44,1,Fredy Serrano,0,3,60%,7,1,50%,0,0,4.0,1,0,2,2,1,0,0,Yao Zhikui,0,1,16%,1,0,,0,0,2.0,1,0,0,0,1,0,1.0
10494,10675,KO/TKO,3,694,1,Fredy Serrano,1,20,20%,20,2,25%,0,0,42.0,16,3,1,19,1,0,0,Bentley Syler,0,15,18%,25,0,,0,0,0.0,8,1,6,14,1,0,1.0
10495,10676,KO/TKO,1,18,0,Carl Seumanutafa,0,0,,0,0,0%,0,0,,0,0,0,0,0,0,1,Lavar Johnson,1,1,25%,1,0,,0,0,,1,0,0,1,0,0,1.0
10496,10677,KO/TKO,1,93,0,Dan Severn,0,0,0%,1,0,0%,0,0,0.0,0,0,0,0,0,0,1,Pedro Rizzo,1,2,28%,2,0,,0,0,11.0,0,0,2,2,0,0,1.0
10497,10678,Submission,1,177,0,Dan Severn,0,2,50%,16,0,0%,0,0,,2,0,0,2,0,0,1,Mark Coleman,0,4,33%,12,0,,2,0,,4,0,0,2,0,2,1.0
10498,10679,Decision - Split,3,780,1,Dan Severn,0,16,21%,32,0,0%,0,1,,13,0,3,9,1,6,0,Ken Shamrock,0,18,22%,59,0,0%,0,0,,9,9,0,8,1,9,1.0
10499,10680,Decision - Unanimous,2,480,1,Dan Severn,0,24,30%,198,0,,0,0,,18,5,1,7,0,17,0,Oleg Taktarov,0,8,27%,26,0,0%,1,0,,4,1,3,8,0,0,1.0
10500,10681,Decision - Unanimous,1,1080,1,Dan Severn,0,57,87%,233,1,50%,0,0,,36,16,5,0,5,52,0,David Abbott,0,3,50%,11,0,,0,0,,3,0,0,0,2,1,1.0
10501,10682,Submission,1,61,1,Dan Severn,0,0,,0,1,100%,2,0,,0,0,0,0,0,0,0,Paul Varelans,0,1,100%,1,0,,0,0,,0,0,1,1,0,0,1.0
10502,10683,Submission,1,134,0,Dan Severn,0,2,100%,2,0,0%,0,0,,1,0,1,1,1,0,1,Ken Shamrock,0,2,40%,2,0,0%,2,0,,1,1,0,1,1,0,1.0
10503,10684,Submission,1,181,1,Dan Severn,0,2,66%,11,1,100%,1,0,,1,0,1,0,1,1,0,Dave Beneteau,0,2,33%,5,0,,0,0,,2,0,0,0,2,0,1.0
10504,10685,TKO - Doctor's Stoppage,1,261,1,Dan Severn,0,9,52%,38,1,100%,0,0,,9,0,0,0,0,9,0,Oleg Taktarov,0,0,,0,0,,0,0,,0,0,0,0,0,0,1.0
10505,10686,Submission,1,98,1,Dan Severn,0,2,50%,12,1,100%,1,0,,2,0,0,0,0,2,0,Joe Charles,0,1,100%,1,0,,0,0,,0,1,0,1,0,0,1.0
10506,10687,Submission,1,904,0,Dan Severn,0,4,57%,27,1,100%,0,0,,4,0,0,0,0,4,1,Royce Gracie,0,0,0%,80,0,,3,0,,0,0,0,0,0,0,1.0
10507,10688,Submission,1,52,1,Dan Severn,0,0,,0,1,100%,1,0,,0,0,0,0,0,0,0,Marcus Bossett,0,1,50%,2,0,,0,0,,0,1,0,1,0,0,1.0
10508,10689,Submission,1,105,1,Dan Severn,0,0,,0,2,40%,1,0,,0,0,0,0,0,0,0,Anthony Macias,0,8,88%,12,0,,0,0,,4,2,2,2,3,3,1.0
10509,10690,Decision - Unanimous,3,900,0,Rosi Sexton,0,88,35%,111,1,12%,0,0,34.0,64,5,19,85,3,0,1,Jessica Andrade,0,206,59%,215,1,50%,0,0,102.0,179,21,6,196,9,1,3.0
10510,10691,Decision - Unanimous,3,900,0,Rosi Sexton,0,34,55%,115,1,50%,0,1,363.0,31,2,1,24,0,10,1,Alexis Davis,0,44,60%,161,0,0%,3,2,405.0,33,8,3,23,11,10,3.0
10511,10692,Decision - Unanimous,3,900,0,Scott Shaffer,0,36,67%,47,0,0%,3,2,,18,11,7,15,11,10,1,Zach Skinner,0,8,50%,24,5,27%,1,0,,4,3,1,2,0,6,1.0
10512,10693,KO/TKO,3,626,0,Edmen Shahbazyan,0,35,48%,38,0,,0,0,3.0,17,18,0,26,9,0,1,Derek Brunson,0,88,60%,107,4,50%,0,0,186.0,58,15,15,53,9,26,0.0
10513,10694,KO/TKO,1,147,1,Edmen Shahbazyan,2,14,36%,14,0,,0,0,4.0,12,2,0,10,2,2,0,Brad Tavares,0,3,13%,3,0,,0,0,0.0,1,1,1,3,0,0,0.0
10514,10695,Submission,1,72,1,Edmen Shahbazyan,0,13,54%,13,1,100%,1,0,33.0,11,1,1,3,0,10,0,Jack Marshman,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,0.0
10515,10696,KO/TKO,1,38,1,Edmen Shahbazyan,1,13,61%,13,0,,0,0,2.0,13,0,0,4,7,2,0,Charles Byrd,0,1,16%,1,0,0%,0,0,3.0,0,0,1,1,0,0,0.0
10516,10697,Decision - Split,3,900,1,Edmen Shahbazyan,0,22,59%,27,8,38%,0,0,597.0,12,6,4,10,11,1,0,Darren Stewart,0,34,47%,46,1,33%,0,0,41.0,29,4,1,11,12,11,0.0
10517,10698,Submission,2,511,0,Liliya Shakirova,0,23,30%,27,0,0%,0,0,29.0,7,7,9,23,0,0,1,Lauren Murphy,0,22,25%,32,1,100%,1,0,70.0,16,6,0,12,8,2,1.0
10518,10699,Submission,1,100,0,Kamal Shalorus,0,2,16%,2,0,0%,0,0,0.0,1,1,0,1,1,0,1,Rafael Dos Anjos,1,5,50%,11,0,,1,0,35.0,4,1,0,2,0,3,1.0
10519,10700,Submission,3,728,0,Kamal Shalorus,0,13,29%,18,0,0%,0,0,5.0,9,2,2,11,2,0,1,Khabib Nurmagomedov,1,35,45%,59,3,33%,1,0,358.0,32,3,0,15,3,17,1.0
10520,10701,KO/TKO,3,735,0,Kamal Shalorus,0,26,20%,34,1,33%,0,0,60.0,14,6,6,25,0,1,1,Jim Miller,1,43,32%,76,1,100%,2,0,206.0,30,9,4,30,5,8,1.0
10521,10702,Decision - Split,3,900,1,Kamal Shalorus,0,64,44%,110,4,50%,0,0,343.0,34,16,14,28,3,33,0,Bart Palaszewski,0,51,35%,71,0,,0,0,0.0,28,8,15,46,5,0,1.0
