,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
450,KO/TKO,2,6:22,L,Cody Donovan,0,51 of 90,56%,55 of 94,0 of 1,0%,0,0,0:16,36 of 74,13 of 14,2 of 2,46 of 84,5 of 6,0 of 0,W,Gian Villante,1,43 of 82,52%,57 of 97,1 of 1,100%,0,0,0:53,33 of 69,5 of 7,5 of 6,38 of 77,1 of 1,4 of 4
451,KO/TKO,1,2:07,L,Cody Donovan,0,10 of 15,66%,18 of 23,0 of 3,0%,0,0,1:13,2 of 6,8 of 9,0 of 0,1 of 3,9 of 12,0 of 0,W,Ovince Saint Preux,0,6 of 11,54%,8 of 13,0 of 0,---,0,0,0:10,6 of 11,0 of 0,0 of 0,0 of 3,0 of 1,6 of 7
452,KO/TKO,1,4:35,W,Cody Donovan,1,19 of 27,70%,31 of 44,1 of 1,100%,0,0,0:59,9 of 16,9 of 10,1 of 1,6 of 11,8 of 9,5 of 7,L,Nick Penner,1,7 of 18,38%,23 of 37,0 of 0,---,0,0,1:48,6 of 17,1 of 1,0 of 0,5 of 12,1 of 3,1 of 3
453,KO/TKO,1,3:43,L,Houston Dorr,0,1 of 2,50%,11 of 15,0 of 0,---,0,0,--,0 of 1,0 of 0,1 of 1,1 of 2,0 of 0,0 of 0,W,Dwayne Cason,0,11 of 22,50%,25 of 36,1 of 1,100%,0,0,--,11 of 22,0 of 0,0 of 0,0 of 0,0 of 0,11 of 22
454,Decision - Unanimous,3,15:00,L,Rafael Dos Anjos,0,14 of 36,38%,23 of 52,0 of 1,0%,0,0,0:41,2 of 23,4 of 4,8 of 9,14 of 36,0 of 0,0 of 0,W,Michael Chiesa,0,9 of 51,17%,54 of 107,6 of 8,75%,0,0,10:13,6 of 45,2 of 5,1 of 1,9 of 49,0 of 1,0 of 1
455,Decision - Unanimous,5,25:00,L,Rafael Dos Anjos,0,81 of 169,47%,129 of 219,0 of 5,0%,0,0,2:23,41 of 115,17 of 25,23 of 29,81 of 168,0 of 1,0 of 0,W,Leon Edwards,0,92 of 215,42%,113 of 244,3 of 10,30%,0,0,7:17,72 of 189,14 of 20,6 of 6,77 of 195,12 of 14,3 of 6
456,Submission,4,18:47,W,Rafael Dos Anjos,0,60 of 111,54%,75 of 126,4 of 7,57%,1,1,3:53,36 of 83,17 of 21,7 of 7,33 of 80,18 of 20,9 of 11,L,Kevin Lee,0,35 of 97,36%,40 of 102,6 of 16,37%,0,0,8:42,23 of 79,10 of 16,2 of 2,27 of 86,7 of 10,1 of 1
457,Decision - Unanimous,5,25:00,L,Rafael Dos Anjos,0,62 of 112,55%,84 of 138,0 of 1,0%,2,1,0:21,27 of 74,19 of 20,16 of 18,35 of 83,22 of 24,5 of 5,W,Kamaru Usman,0,130 of 223,58%,227 of 334,12 of 18,66%,0,0,18:27,95 of 183,29 of 34,6 of 6,48 of 111,33 of 43,49 of 69
458,Decision - Unanimous,5,25:00,L,Rafael Dos Anjos,0,105 of 198,53%,130 of 223,3 of 6,50%,0,0,2:14,54 of 139,37 of 45,14 of 14,70 of 163,32 of 32,3 of 3,W,Colby Covington,0,99 of 296,33%,142 of 346,7 of 18,38%,0,0,12:37,54 of 229,14 of 33,31 of 34,90 of 278,8 of 16,1 of 2
459,Decision - Unanimous,5,25:00,W,Rafael Dos Anjos,0,172 of 291,59%,219 of 343,2 of 7,28%,0,0,7:53,100 of 199,48 of 64,24 of 28,104 of 203,58 of 78,10 of 10,L,Robbie Lawler,0,86 of 212,40%,137 of 267,0 of 0,---,0,0,4:24,53 of 171,32 of 40,1 of 1,48 of 159,38 of 53,0 of 0
460,Submission,1,3:43,W,Rafael Dos Anjos,0,13 of 16,81%,17 of 21,0 of 0,---,1,0,3:20,11 of 14,1 of 1,1 of 1,1 of 1,0 of 0,12 of 15,L,Neil Magny,0,1 of 5,20%,5 of 9,0 of 0,---,0,0,0:00,0 of 3,1 of 1,0 of 1,1 of 5,0 of 0,0 of 0
461,Decision - Unanimous,3,15:00,W,Rafael Dos Anjos,0,81 of 158,51%,91 of 169,1 of 5,20%,1,0,3:29,35 of 99,37 of 49,9 of 10,56 of 125,20 of 26,5 of 7,L,Tarec Saffiedine,0,60 of 139,43%,71 of 151,1 of 1,100%,0,0,3:41,34 of 112,14 of 15,12 of 12,44 of 119,16 of 20,0 of 0
462,Decision - Unanimous,5,25:00,L,Rafael Dos Anjos,0,121 of 276,43%,126 of 281,0 of 5,0%,0,0,0:30,84 of 223,18 of 33,19 of 20,119 of 271,1 of 1,1 of 4,W,Tony Ferguson,0,199 of 401,49%,200 of 402,0 of 2,0%,0,0,0:00,126 of 312,28 of 42,45 of 47,196 of 397,3 of 4,0 of 0
463,KO/TKO,1,3:49,L,Rafael Dos Anjos,0,12 of 41,29%,12 of 41,0 of 1,0%,0,0,0:22,9 of 38,2 of 2,1 of 1,10 of 38,2 of 3,0 of 0,W,Eddie Alvarez,0,45 of 78,57%,49 of 83,1 of 3,33%,0,0,0:20,34 of 67,8 of 8,3 of 3,20 of 45,22 of 30,3 of 3
464,KO/TKO,1,1:06,W,Rafael Dos Anjos,0,26 of 44,59%,26 of 44,0 of 0,---,0,0,0:09,21 of 39,4 of 4,1 of 1,19 of 31,1 of 2,6 of 11,L,Donald Cerrone,0,4 of 7,57%,4 of 7,0 of 1,0%,0,0,0:00,2 of 5,1 of 1,1 of 1,4 of 7,0 of 0,0 of 0
465,Decision - Unanimous,5,25:00,W,Rafael Dos Anjos,0,90 of 171,52%,144 of 233,9 of 10,90%,0,0,14:42,44 of 113,27 of 37,19 of 21,58 of 124,11 of 17,21 of 30,L,Anthony Pettis,0,54 of 162,33%,96 of 205,0 of 1,0%,0,0,0:52,38 of 141,11 of 16,5 of 5,53 of 158,1 of 3,0 of 1
466,Decision - Unanimous,3,15:00,W,Rafael Dos Anjos,0,77 of 119,64%,129 of 175,2 of 2,100%,0,0,7:48,46 of 81,5 of 9,26 of 29,37 of 66,1 of 2,39 of 51,L,Nate Diaz,0,13 of 104,12%,51 of 145,0 of 0,---,0,0,0:00,12 of 98,1 of 5,0 of 1,12 of 103,1 of 1,0 of 0
467,KO/TKO,1,2:31,W,Rafael Dos Anjos,1,18 of 30,60%,18 of 30,0 of 0,---,0,0,0:02,11 of 22,4 of 5,3 of 3,15 of 25,2 of 2,1 of 3,L,Benson Henderson,0,10 of 27,37%,10 of 27,0 of 1,0%,0,0,0:02,3 of 18,4 of 6,3 of 3,10 of 27,0 of 0,0 of 0
468,KO/TKO,2,8:36,W,Rafael Dos Anjos,1,36 of 68,52%,53 of 85,2 of 2,100%,3,0,1:52,24 of 52,11 of 15,1 of 1,25 of 55,2 of 3,9 of 10,L,Jason High,0,24 of 64,37%,26 of 67,3 of 3,100%,0,0,2:54,21 of 56,2 of 7,1 of 1,18 of 57,4 of 4,2 of 3
469,Decision - Unanimous,3,15:00,L,Rafael Dos Anjos,0,20 of 56,35%,40 of 76,0 of 1,0%,0,0,0:13,11 of 39,7 of 14,2 of 3,18 of 52,1 of 3,1 of 1,W,Khabib Nurmagomedov,0,36 of 97,37%,72 of 135,6 of 12,50%,0,0,9:47,24 of 83,6 of 8,6 of 6,14 of 72,4 of 4,18 of 21
470,Decision - Unanimous,3,15:00,W,Rafael Dos Anjos,1,39 of 109,35%,58 of 128,2 of 6,33%,0,0,3:50,21 of 78,14 of 25,4 of 6,30 of 91,1 of 1,8 of 17,L,Donald Cerrone,0,40 of 80,50%,43 of 83,1 of 1,100%,0,0,1:00,9 of 34,21 of 34,10 of 12,37 of 77,3 of 3,0 of 0
471,Decision - Unanimous,3,15:00,W,Rafael Dos Anjos,0,66 of 183,36%,86 of 204,0 of 2,0%,0,0,0:42,35 of 137,15 of 26,16 of 20,56 of 167,10 of 16,0 of 0,L,Evan Dunham,0,68 of 270,25%,90 of 295,3 of 7,42%,0,0,2:40,60 of 253,5 of 13,3 of 4,55 of 247,11 of 19,2 of 4
472,Decision - Unanimous,3,15:00,W,Rafael Dos Anjos,0,54 of 134,40%,90 of 172,4 of 5,80%,0,0,4:09,33 of 103,14 of 21,7 of 10,26 of 90,20 of 30,8 of 14,L,Mark Bocek,0,19 of 59,32%,33 of 73,0 of 11,0%,1,0,3:42,4 of 38,3 of 6,12 of 15,12 of 47,7 of 12,0 of 0
473,Decision - Unanimous,3,15:00,W,Rafael Dos Anjos,0,51 of 85,60%,68 of 108,6 of 17,35%,0,0,6:45,19 of 48,0 of 0,32 of 37,25 of 53,21 of 26,5 of 6,L,Anthony Njokuani,0,32 of 87,36%,37 of 92,0 of 0,---,0,0,0:00,13 of 55,14 of 24,5 of 8,31 of 85,1 of 2,0 of 0
474,Submission,1,1:40,W,Rafael Dos Anjos,1,5 of 10,50%,11 of 17,0 of 0,---,1,0,0:35,4 of 9,1 of 1,0 of 0,2 of 6,0 of 0,3 of 4,L,Kamal Shalorus,0,2 of 12,16%,2 of 12,0 of 1,0%,0,0,0:00,1 of 11,1 of 1,0 of 0,1 of 11,1 of 1,0 of 0
475,Decision - Split,3,15:00,L,Rafael Dos Anjos,0,25 of 96,26%,39 of 110,0 of 8,0%,0,0,2:01,13 of 77,6 of 9,6 of 10,18 of 85,7 of 11,0 of 0,W,Gleison Tibau,0,56 of 128,43%,64 of 136,2 of 4,50%,0,0,1:43,45 of 117,10 of 10,1 of 1,53 of 123,3 of 4,0 of 1
476,KO/TKO,1,0:59,W,Rafael Dos Anjos,1,2 of 10,20%,2 of 10,0 of 0,---,0,0,0:03,1 of 8,0 of 0,1 of 2,2 of 10,0 of 0,0 of 0,L,George Sotiropoulos,0,2 of 24,8%,2 of 24,0 of 0,---,0,0,0:00,0 of 18,1 of 3,1 of 3,2 of 24,0 of 0,0 of 0
477,Submission,3,11:51,L,Rafael Dos Anjos,0,17 of 64,26%,29 of 76,1 of 4,25%,0,0,0:51,11 of 51,3 of 5,3 of 8,13 of 60,3 of 3,1 of 1,W,Clay Guida,0,19 of 90,21%,47 of 123,2 of 6,33%,0,0,4:31,10 of 80,3 of 4,6 of 6,11 of 79,4 of 5,4 of 6
478,Submission,2,9:30,W,Rafael Dos Anjos,0,25 of 45,55%,45 of 69,2 of 3,66%,1,0,5:37,16 of 34,3 of 3,6 of 8,2 of 17,5 of 5,18 of 23,L,Terry Etim,0,7 of 20,35%,11 of 25,0 of 0,---,1,0,1:29,3 of 12,0 of 2,4 of 6,6 of 18,1 of 1,0 of 1
479,Decision - Unanimous,3,15:00,W,Rafael Dos Anjos,0,42 of 112,37%,99 of 183,5 of 8,62%,2,0,8:17,37 of 100,1 of 2,4 of 10,15 of 58,2 of 2,25 of 52,L,Kyle Bradley,0,21 of 53,39%,31 of 64,0 of 0,---,0,0,0:24,4 of 33,9 of 11,8 of 9,19 of 49,2 of 3,0 of 1
480,Decision - Unanimous,3,15:00,W,Rafael Dos Anjos,0,52 of 165,31%,85 of 201,2 of 12,16%,0,0,4:18,21 of 125,3 of 8,28 of 32,43 of 137,4 of 10,5 of 18,L,Rob Emerson,0,27 of 172,15%,34 of 181,0 of 1,0%,0,0,0:20,16 of 156,1 of 5,10 of 11,23 of 162,3 of 7,1 of 3
481,Decision - Unanimous,3,15:00,L,Rafael Dos Anjos,0,26 of 134,19%,29 of 137,0 of 1,0%,3,1,0:05,18 of 120,4 of 8,4 of 6,23 of 126,3 of 8,0 of 0,W,Tyson Griffin,0,69 of 213,32%,101 of 245,1 of 4,25%,0,0,2:51,40 of 174,14 of 22,15 of 17,56 of 190,4 of 8,9 of 15
482,KO/TKO,3,10:39,L,Rafael Dos Anjos,0,9 of 18,50%,37 of 48,4 of 6,66%,2,0,5:09,4 of 12,0 of 0,5 of 6,8 of 16,1 of 2,0 of 0,W,Jeremy Stephens,1,22 of 46,47%,33 of 60,0 of 0,---,0,2,2:22,13 of 36,5 of 6,4 of 4,9 of 26,1 of 1,12 of 19
483,KO/TKO,2,8:47,L,Junior Dos Santos,0,24 of 44,54%,24 of 44,0 of 0,---,0,0,0:00,6 of 22,13 of 15,5 of 7,24 of 44,0 of 0,0 of 0,W,Jairzinho Rozenstruik,1,42 of 66,63%,42 of 66,0 of 0,---,0,0,0:09,21 of 41,1 of 2,20 of 23,30 of 49,0 of 0,12 of 17
484,KO/TKO,2,6:06,L,Junior Dos Santos,0,7 of 30,23%,7 of 30,0 of 0,---,0,0,0:00,3 of 23,2 of 4,2 of 3,7 of 30,0 of 0,0 of 0,W,Curtis Blaydes,0,28 of 60,46%,29 of 62,0 of 6,0%,0,0,0:19,20 of 51,3 of 3,5 of 6,19 of 51,9 of 9,0 of 0
485,KO/TKO,1,1:11,L,Junior Dos Santos,0,4 of 6,66%,4 of 6,0 of 0,---,0,0,0:00,1 of 3,1 of 1,2 of 2,4 of 6,0 of 0,0 of 0,W,Francis Ngannou,1,9 of 19,47%,9 of 19,0 of 0,---,0,0,0:04,5 of 14,1 of 1,3 of 4,5 of 12,0 of 0,4 of 7
486,KO/TKO,2,6:58,W,Junior Dos Santos,1,29 of 55,52%,29 of 55,0 of 0,---,0,0,0:11,15 of 37,7 of 10,7 of 8,20 of 35,6 of 11,3 of 9,L,Derrick Lewis,0,7 of 25,28%,7 of 25,0 of 0,---,0,0,0:02,2 of 17,3 of 6,2 of 2,7 of 24,0 of 0,0 of 1
487,KO/TKO,2,7:30,W,Junior Dos Santos,1,26 of 65,40%,37 of 77,0 of 0,---,0,0,0:48,20 of 55,4 of 7,2 of 3,15 of 37,0 of 1,11 of 27,L,Tai Tuivasa,0,16 of 42,38%,16 of 46,0 of 0,---,0,0,1:15,9 of 33,4 of 4,3 of 5,10 of 32,6 of 10,0 of 0
488,Decision - Unanimous,5,25:00,W,Junior Dos Santos,0,110 of 248,44%,110 of 248,0 of 1,0%,0,0,0:00,66 of 170,41 of 75,3 of 3,110 of 248,0 of 0,0 of 0,L,Blagoy Ivanov,0,51 of 229,22%,51 of 229,0 of 0,---,0,0,0:03,40 of 213,10 of 15,1 of 1,49 of 227,2 of 2,0 of 0
489,KO/TKO,1,2:22,L,Junior Dos Santos,0,12 of 18,66%,12 of 18,0 of 0,---,0,0,0:00,4 of 9,3 of 4,5 of 5,12 of 18,0 of 0,0 of 0,W,Stipe Miocic,1,26 of 56,46%,26 of 56,0 of 0,---,0,0,0:05,23 of 50,0 of 2,3 of 4,15 of 39,3 of 4,8 of 13
490,Decision - Unanimous,5,25:00,W,Junior Dos Santos,0,157 of 247,63%,157 of 247,0 of 0,---,0,0,0:02,65 of 147,92 of 100,0 of 0,156 of 246,1 of 1,0 of 0,L,Ben Rothwell,0,77 of 212,36%,78 of 213,0 of 0,---,0,0,0:01,51 of 179,7 of 12,19 of 21,75 of 210,2 of 2,0 of 0
491,KO/TKO,2,9:43,L,Junior Dos Santos,0,22 of 46,47%,22 of 46,0 of 0,---,0,0,0:00,12 of 29,7 of 12,3 of 5,22 of 46,0 of 0,0 of 0,W,Alistair Overeem,1,32 of 43,74%,32 of 43,0 of 1,0%,0,0,0:03,11 of 17,7 of 10,14 of 16,28 of 39,0 of 0,4 of 4
492,Decision - Unanimous,5,25:00,W,Junior Dos Santos,1,123 of 303,40%,140 of 322,1 of 1,100%,0,0,1:19,78 of 202,45 of 101,0 of 0,111 of 288,7 of 9,5 of 6,L,Stipe Miocic,0,89 of 193,46%,102 of 206,1 of 18,5%,0,0,3:00,77 of 180,8 of 9,4 of 4,70 of 159,18 of 31,1 of 3
493,KO/TKO,5,23:09,L,Junior Dos Santos,0,46 of 122,37%,62 of 140,0 of 1,0%,1,0,0:02,36 of 106,10 of 16,0 of 0,24 of 84,21 of 37,1 of 1,W,Cain Velasquez,1,123 of 201,61%,274 of 378,2 of 13,15%,1,0,17:28,96 of 168,7 of 8,20 of 25,44 of 84,66 of 99,13 of 18
494,KO/TKO,3,14:18,W,Junior Dos Santos,2,74 of 131,56%,80 of 137,1 of 1,100%,0,0,1:27,54 of 106,14 of 18,6 of 7,65 of 117,3 of 7,6 of 7,L,Mark Hunt,0,29 of 99,29%,34 of 105,0 of 0,---,0,0,0:00,20 of 83,3 of 4,6 of 12,29 of 99,0 of 0,0 of 0
495,Decision - Unanimous,5,25:00,L,Junior Dos Santos,0,57 of 137,41%,66 of 146,0 of 1,0%,0,0,1:03,32 of 102,25 of 35,0 of 0,43 of 117,14 of 20,0 of 0,W,Cain Velasquez,1,111 of 224,49%,210 of 339,11 of 33,33%,0,0,13:55,82 of 193,25 of 27,4 of 4,35 of 122,39 of 53,37 of 49
496,KO/TKO,2,8:04,W,Junior Dos Santos,1,59 of 89,66%,63 of 97,0 of 0,---,0,0,0:18,44 of 70,15 of 19,0 of 0,56 of 84,0 of 0,3 of 5,L,Frank Mir,0,17 of 37,45%,17 of 37,0 of 4,0%,0,0,0:09,5 of 23,2 of 4,10 of 10,17 of 37,0 of 0,0 of 0
497,KO/TKO,1,1:04,W,Junior Dos Santos,1,8 of 13,61%,12 of 19,0 of 0,---,0,0,0:08,6 of 10,2 of 3,0 of 0,4 of 8,0 of 0,4 of 5,L,Cain Velasquez,0,7 of 14,50%,7 of 14,0 of 1,0%,0,0,0:00,3 of 9,0 of 0,4 of 5,7 of 14,0 of 0,0 of 0
498,Decision - Unanimous,3,15:00,W,Junior Dos Santos,1,88 of 188,46%,104 of 212,2 of 2,100%,0,0,0:44,73 of 165,10 of 18,5 of 5,67 of 157,2 of 2,19 of 29,L,Shane Carwin,0,20 of 86,23%,22 of 88,1 of 3,33%,0,0,0:56,17 of 83,0 of 0,3 of 3,20 of 86,0 of 0,0 of 0
499,Decision - Unanimous,3,15:00,W,Junior Dos Santos,1,130 of 282,46%,138 of 291,1 of 2,50%,0,0,0:20,96 of 236,33 of 44,1 of 2,109 of 239,20 of 41,1 of 2,L,Roy Nelson,0,40 of 101,39%,40 of 101,0 of 7,0%,0,0,1:30,38 of 99,1 of 1,1 of 1,35 of 90,5 of 11,0 of 0
500,KO/TKO,1,3:53,W,Junior Dos Santos,1,20 of 35,57%,20 of 35,0 of 0,---,0,0,0:09,14 of 27,5 of 7,1 of 1,10 of 21,0 of 0,10 of 14,L,Gabriel Gonzaga,0,9 of 19,47%,9 of 19,1 of 1,100%,0,0,0:01,2 of 10,1 of 2,6 of 7,9 of 19,0 of 0,0 of 0
501,KO/TKO,1,2:07,W,Junior Dos Santos,1,14 of 33,42%,17 of 37,0 of 0,---,0,0,0:07,9 of 24,4 of 7,1 of 2,10 of 25,0 of 1,4 of 7,L,Gilbert Yvel,0,3 of 18,16%,3 of 18,0 of 0,---,0,0,0:00,3 of 15,0 of 2,0 of 1,3 of 17,0 of 1,0 of 0
502,KO/TKO,3,12:00,W,Junior Dos Santos,0,70 of 157,44%,83 of 170,0 of 0,---,0,0,0:48,28 of 103,39 of 51,3 of 3,54 of 132,16 of 25,0 of 0,L,Mirko Filipovic,0,22 of 49,44%,24 of 51,0 of 1,0%,0,0,0:23,13 of 36,5 of 9,4 of 4,18 of 40,4 of 9,0 of 0
503,KO/TKO,1,0:54,W,Junior Dos Santos,2,12 of 18,66%,12 of 18,0 of 0,---,0,0,0:06,9 of 14,2 of 3,1 of 1,6 of 8,4 of 7,2 of 3,L,Stefan Struve,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
504,KO/TKO,1,1:21,W,Junior Dos Santos,1,7 of 11,63%,7 of 11,0 of 0,---,0,0,0:03,5 of 7,1 of 3,1 of 1,3 of 7,0 of 0,4 of 4,L,Fabricio Werdum,0,6 of 6,100%,6 of 6,0 of 0,---,0,0,0:00,1 of 1,0 of 0,5 of 5,5 of 5,1 of 1,0 of 0
505,KO/TKO,1,2:52,L,Antonio Dos Santos,0,11 of 21,52%,13 of 24,0 of 1,0%,0,0,1:16,9 of 18,0 of 1,2 of 2,6 of 12,5 of 9,0 of 0,W,Scott Askham,2,11 of 16,68%,12 of 17,0 of 1,0%,0,0,0:05,7 of 11,2 of 3,2 of 2,7 of 8,3 of 7,1 of 1
506,KO/TKO,2,6:01,L,Antonio Dos Santos,1,37 of 73,50%,39 of 75,0 of 0,---,0,0,1:17,23 of 56,5 of 8,9 of 9,32 of 64,3 of 4,2 of 5,W,Daniel Sarafian,0,24 of 46,52%,24 of 46,0 of 2,0%,0,0,0:20,11 of 33,5 of 5,8 of 8,24 of 46,0 of 0,0 of 0
507,Decision - Unanimous,3,15:00,L,Anderson Dos Santos,0,35 of 132,26%,63 of 163,2 of 9,22%,0,0,3:52,26 of 117,3 of 5,6 of 10,29 of 123,4 of 4,2 of 5,W,Andre Ewell,0,73 of 173,42%,74 of 174,0 of 0,---,0,0,0:02,67 of 164,5 of 8,1 of 1,72 of 172,1 of 1,0 of 0
508,Decision - Unanimous,3,15:00,L,Anderson Dos Santos,0,46 of 170,27%,50 of 174,0 of 1,0%,1,0,0:18,32 of 154,7 of 8,7 of 8,39 of 160,5 of 6,2 of 4,W,Nad Narimani,0,84 of 186,45%,111 of 220,1 of 5,20%,0,0,4:40,63 of 160,9 of 12,12 of 14,57 of 149,10 of 11,17 of 26
509,Decision - Unanimous,3,15:00,L,Tiago dos Santos e Silva,0,56 of 200,28%,57 of 201,1 of 12,8%,0,0,1:52,33 of 160,15 of 27,8 of 13,49 of 181,7 of 19,0 of 0,W,Shane Burgos,1,73 of 189,38%,87 of 216,1 of 1,100%,0,0,1:27,62 of 174,9 of 13,2 of 2,50 of 158,10 of 12,13 of 19
510,Decision - Split,3,15:00,W,Tiago dos Santos e Silva,0,52 of 122,42%,73 of 146,1 of 4,25%,1,2,3:37,25 of 85,17 of 26,10 of 11,45 of 109,6 of 12,1 of 1,L,Clay Collard,1,84 of 210,40%,136 of 264,1 of 2,50%,0,0,2:16,60 of 178,18 of 24,6 of 8,60 of 174,9 of 12,15 of 24
511,Decision - Unanimous,3,15:00,W,Tiago dos Santos e Silva,0,62 of 163,38%,88 of 195,0 of 0,---,0,0,3:25,20 of 102,8 of 19,34 of 42,38 of 127,24 of 35,0 of 1,L,Akbarh Arreola,0,30 of 73,41%,30 of 73,2 of 2,100%,0,0,0:10,9 of 46,16 of 18,5 of 9,26 of 68,1 of 2,3 of 3
512,KO/TKO,1,2:02,L,John Dowdy,0,0 of 4,0%,2 of 7,0 of 0,---,0,0,--,0 of 0,0 of 2,0 of 2,0 of 4,0 of 0,0 of 0,W,Guy Mezger,1,12 of 17,70%,15 of 20,0 of 0,---,0,0,--,10 of 15,1 of 1,1 of 1,2 of 5,2 of 2,8 of 10
513,Decision - Unanimous,3,15:00,L,Danny Downes,0,6 of 27,22%,22 of 43,0 of 0,---,0,0,0:31,4 of 25,2 of 2,0 of 0,5 of 26,1 of 1,0 of 0,W,Ramsey Nijem,0,59 of 77,76%,163 of 190,8 of 14,57%,4,0,12:44,50 of 68,4 of 4,5 of 5,21 of 31,7 of 7,31 of 39
514,Decision - Unanimous,3,15:00,L,Danny Downes,0,32 of 88,36%,48 of 107,0 of 0,---,1,0,0:28,9 of 56,16 of 22,7 of 10,17 of 70,15 of 18,0 of 0,W,Jeremy Stephens,0,55 of 88,62%,87 of 121,6 of 8,75%,3,0,8:16,39 of 70,10 of 12,6 of 6,30 of 59,16 of 19,9 of 10
515,Decision - Unanimous,3,15:00,W,Danny Downes,0,31 of 71,43%,110 of 168,0 of 0,---,1,1,10:23,24 of 63,3 of 3,4 of 5,7 of 24,1 of 3,23 of 44,L,Zhang Tiequan,0,12 of 35,34%,16 of 40,4 of 8,50%,6,0,3:10,10 of 32,1 of 2,1 of 1,7 of 19,5 of 16,0 of 0
516,Submission,3,11:09,L,Danny Downes,0,24 of 87,27%,43 of 108,0 of 0,---,0,0,0:54,11 of 70,11 of 12,2 of 5,9 of 66,14 of 20,1 of 1,W,Chris Horodecki,0,72 of 115,62%,99 of 142,4 of 5,80%,3,0,6:17,33 of 64,21 of 29,18 of 22,43 of 80,22 of 28,7 of 7
517,Submission,2,6:15,L,Derek Downey,0,2 of 2,100%,2 of 2,1 of 6,16%,0,0,1:02,0 of 0,2 of 2,0 of 0,0 of 0,2 of 2,0 of 0,W,Nick Catone,0,21 of 24,87%,62 of 67,4 of 4,100%,2,0,4:37,21 of 24,0 of 0,0 of 0,1 of 1,3 of 4,17 of 19
518,Decision - Unanimous,3,15:00,L,Tomasz Drwal,0,10 of 43,23%,19 of 55,0 of 0,---,0,0,1:23,7 of 37,2 of 3,1 of 3,9 of 38,1 of 5,0 of 0,W,David Branch,0,15 of 31,48%,62 of 85,3 of 10,30%,0,0,7:39,8 of 19,4 of 5,3 of 7,7 of 19,2 of 4,6 of 8
519,Submission,1,0:45,L,Tomasz Drwal,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,W,Rousimar Palhares,0,0 of 1,0%,0 of 1,0 of 0,---,1,0,0:07,0 of 1,0 of 0,0 of 0,0 of 0,0 of 0,0 of 1
520,Submission,2,6:03,W,Tomasz Drwal,0,31 of 73,42%,36 of 80,3 of 7,42%,1,0,2:35,24 of 66,0 of 0,7 of 7,22 of 56,6 of 10,3 of 7,L,Drew McFedries,0,17 of 46,36%,17 of 46,0 of 0,---,0,0,0:00,12 of 40,2 of 2,3 of 4,16 of 45,1 of 1,0 of 0
521,KO/TKO,1,4:48,W,Tomasz Drwal,1,27 of 61,44%,37 of 72,4 of 5,80%,0,0,2:43,26 of 60,0 of 0,1 of 1,6 of 22,9 of 20,12 of 19,L,Mike Ciesnolevicz,0,3 of 6,50%,3 of 6,0 of 1,0%,0,0,0:00,3 of 6,0 of 0,0 of 0,3 of 6,0 of 0,0 of 0
522,KO/TKO,1,2:02,W,Tomasz Drwal,0,14 of 22,63%,16 of 24,1 of 1,100%,0,0,0:38,11 of 19,1 of 1,2 of 2,5 of 8,2 of 5,7 of 9,L,Ivan Serati,0,3 of 11,27%,4 of 13,0 of 2,0%,0,0,0:00,2 of 10,0 of 0,1 of 1,1 of 4,2 of 7,0 of 0
523,KO/TKO,2,9:23,L,Tomasz Drwal,0,43 of 127,33%,53 of 138,1 of 2,50%,0,0,1:04,29 of 110,7 of 10,7 of 7,26 of 94,15 of 30,2 of 3,W,Thiago Silva,1,48 of 105,45%,53 of 110,0 of 4,0%,1,0,0:25,31 of 77,13 of 18,4 of 10,27 of 71,21 of 34,0 of 0
524,Overturned,1,2:03,NC,Robert Drysdale,0,0 of 5,0%,2 of 7,1 of 1,100%,3,0,1:30,0 of 4,0 of 1,0 of 0,0 of 5,0 of 0,0 of 0,NC,Keith Berish,0,0 of 0,---,1 of 1,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
525,KO/TKO,1,3:22,W,Dricus Du Plessis,1,26 of 58,44%,26 of 58,0 of 0,---,0,0,0:02,7 of 28,4 of 5,15 of 25,23 of 54,0 of 0,3 of 4,L,Markus Perez,0,14 of 43,32%,14 of 43,0 of 0,---,0,0,0:00,8 of 36,3 of 4,3 of 3,14 of 43,0 of 0,0 of 0
