,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
757,Decision - Unanimous,3,15:00,L,Matt Brown,0,23 of 49,46%,39 of 66,0 of 0,---,0,0,0:21,16 of 40,7 of 9,0 of 0,12 of 37,9 of 10,2 of 2,W,Johny Hendricks,0,36 of 67,53%,85 of 124,9 of 10,90%,0,0,11:06,27 of 57,5 of 5,4 of 5,20 of 37,1 of 4,15 of 26
758,Decision - Unanimous,5,25:00,L,Matt Brown,0,82 of 242,33%,89 of 250,2 of 8,25%,0,0,1:10,45 of 182,26 of 38,11 of 22,69 of 228,13 of 14,0 of 0,W,Robbie Lawler,0,80 of 200,40%,87 of 207,2 of 2,100%,0,0,3:57,64 of 182,13 of 15,3 of 3,68 of 182,7 of 10,5 of 8
759,KO/TKO,3,12:11,W,Matt Brown,0,118 of 166,71%,161 of 213,5 of 5,100%,4,0,3:47,101 of 144,16 of 21,1 of 1,44 of 70,37 of 48,37 of 48,L,Erick Silva,1,25 of 54,46%,39 of 71,0 of 3,0%,1,0,3:48,17 of 40,6 of 12,2 of 2,13 of 41,3 of 4,9 of 9
760,KO/TKO,1,0:29,W,Matt Brown,1,10 of 18,55%,10 of 18,0 of 0,---,0,0,0:06,8 of 15,1 of 2,1 of 1,4 of 11,1 of 1,5 of 6,L,Mike Pyle,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0
761,KO/TKO,2,6:00,W,Matt Brown,0,40 of 84,47%,41 of 85,0 of 1,0%,1,0,0:35,27 of 67,13 of 16,0 of 1,17 of 54,12 of 17,11 of 13,L,Jordan Mein,1,24 of 58,41%,25 of 59,0 of 0,---,0,0,1:27,18 of 49,5 of 8,1 of 1,17 of 42,1 of 4,6 of 12
762,KO/TKO,2,7:31,W,Matt Brown,1,25 of 39,64%,37 of 52,1 of 1,100%,2,0,1:01,13 of 26,12 of 13,0 of 0,8 of 18,15 of 19,2 of 2,L,Mike Swick,0,9 of 29,31%,19 of 42,0 of 2,0%,0,0,3:01,9 of 29,0 of 0,0 of 0,5 of 25,3 of 3,1 of 1
763,KO/TKO,2,9:20,W,Matt Brown,0,52 of 88,59%,74 of 110,0 of 3,0%,0,0,0:14,30 of 64,14 of 14,8 of 10,26 of 60,26 of 28,0 of 0,L,Luis Ramos,0,20 of 61,32%,26 of 72,1 of 5,20%,0,0,3:44,7 of 47,2 of 2,11 of 12,20 of 60,0 of 1,0 of 0
764,Decision - Unanimous,3,15:00,W,Matt Brown,0,36 of 77,46%,91 of 148,5 of 13,38%,1,1,8:05,20 of 59,6 of 7,10 of 11,17 of 53,3 of 3,16 of 21,L,Stephen Thompson,0,67 of 133,50%,78 of 146,0 of 0,---,0,1,0:48,53 of 115,12 of 16,2 of 2,61 of 126,3 of 4,3 of 3
765,KO/TKO,2,6:19,W,Matt Brown,1,48 of 71,67%,48 of 71,1 of 3,33%,0,0,1:21,24 of 42,15 of 19,9 of 10,35 of 54,9 of 13,4 of 4,L,Chris Cope,0,20 of 82,24%,24 of 87,0 of 0,---,0,0,1:10,8 of 68,5 of 7,7 of 7,16 of 76,4 of 6,0 of 0
766,Submission,2,5:42,L,Matt Brown,0,19 of 34,55%,28 of 43,1 of 1,100%,0,1,0:56,4 of 15,13 of 15,2 of 4,8 of 22,11 of 12,0 of 0,W,Seth Baczynski,0,17 of 49,34%,22 of 55,1 of 5,20%,1,0,2:43,14 of 41,3 of 4,0 of 4,8 of 34,7 of 13,2 of 2
767,Decision - Unanimous,3,15:00,W,Matt Brown,0,38 of 83,45%,96 of 145,3 of 4,75%,3,0,3:34,26 of 71,7 of 7,5 of 5,30 of 71,5 of 7,3 of 5,L,John Howard,0,20 of 35,57%,29 of 46,5 of 11,45%,0,1,6:40,3 of 13,2 of 3,15 of 19,17 of 29,1 of 3,2 of 3
768,Submission,2,7:11,L,Matt Brown,0,13 of 21,61%,23 of 32,1 of 1,100%,1,1,1:49,4 of 8,3 of 4,6 of 9,8 of 16,1 of 1,4 of 4,W,Brian Foster,0,25 of 44,56%,36 of 63,3 of 3,100%,2,1,3:20,15 of 32,8 of 9,2 of 3,11 of 20,2 of 2,12 of 22
769,Submission,2,7:02,L,Matt Brown,1,25 of 42,59%,29 of 46,1 of 2,50%,1,0,1:41,14 of 26,8 of 11,3 of 5,18 of 33,7 of 8,0 of 1,W,Chris Lytle,0,19 of 49,38%,40 of 72,0 of 1,0%,4,0,2:26,12 of 39,7 of 10,0 of 0,13 of 40,6 of 9,0 of 0
770,Submission,2,8:30,L,Matt Brown,0,6 of 10,60%,23 of 28,0 of 0,---,0,0,0:16,0 of 4,3 of 3,3 of 3,3 of 7,3 of 3,0 of 0,W,Ricardo Almeida,0,15 of 27,55%,24 of 36,5 of 11,45%,1,0,7:06,13 of 24,2 of 3,0 of 0,1 of 2,10 of 18,4 of 7
771,KO/TKO,3,12:27,W,Matt Brown,1,45 of 75,60%,67 of 97,0 of 1,0%,3,0,2:45,36 of 64,8 of 9,1 of 2,20 of 37,6 of 13,19 of 25,L,James Wilks,0,19 of 53,35%,58 of 97,1 of 10,10%,3,2,6:11,13 of 43,1 of 2,5 of 8,16 of 46,3 of 5,0 of 2
772,KO/TKO,1,1:32,W,Matt Brown,2,24 of 31,77%,44 of 51,0 of 0,---,0,0,0:35,20 of 26,4 of 4,0 of 1,8 of 12,7 of 8,9 of 11,L,Pete Sell,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,0:21,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
773,Submission,2,5:57,W,Matt Brown,0,15 of 23,65%,20 of 30,1 of 1,100%,3,0,0:45,7 of 15,7 of 7,1 of 1,5 of 13,7 of 7,3 of 3,L,Ryan Thomas,0,15 of 22,68%,76 of 85,5 of 8,62%,0,0,4:22,8 of 14,5 of 6,2 of 2,3 of 10,2 of 2,10 of 10
774,Decision - Split,3,15:00,L,Matt Brown,0,48 of 79,60%,91 of 126,1 of 2,50%,2,0,5:08,11 of 29,27 of 35,10 of 15,20 of 41,19 of 24,9 of 14,W,Dong Hyun Kim,0,12 of 28,42%,18 of 36,3 of 14,21%,1,0,5:04,11 of 27,1 of 1,0 of 0,4 of 17,4 of 4,4 of 7
775,KO/TKO,2,8:40,W,Matt Brown,0,32 of 65,49%,53 of 95,0 of 0,---,1,0,3:28,22 of 51,9 of 13,1 of 1,12 of 28,9 of 12,11 of 25,L,Matt Arroyo,0,26 of 64,40%,34 of 76,2 of 6,33%,0,0,1:48,18 of 53,3 of 5,5 of 6,14 of 41,9 of 19,3 of 4
776,KO/TKO,1,0:50,L,Mike Brown,0,3 of 3,100%,3 of 3,0 of 0,---,0,0,0:00,2 of 2,0 of 0,1 of 1,3 of 3,0 of 0,0 of 0,W,Steven Siler,1,6 of 16,37%,6 of 17,0 of 0,---,0,0,0:06,5 of 15,0 of 0,1 of 1,2 of 8,0 of 0,4 of 8
777,Decision - Unanimous,3,15:00,W,Mike Brown,0,38 of 67,56%,141 of 196,2 of 5,40%,0,0,6:44,23 of 51,15 of 16,0 of 0,17 of 38,15 of 17,6 of 12,L,Daniel Pineda,0,28 of 80,35%,54 of 118,1 of 3,33%,0,2,3:08,22 of 73,2 of 3,4 of 4,21 of 69,2 of 4,5 of 7
778,Decision - Unanimous,3,15:00,W,Mike Brown,0,60 of 123,48%,138 of 213,5 of 18,27%,0,0,8:37,48 of 100,7 of 17,5 of 6,25 of 80,6 of 8,29 of 35,L,Nam Phan,0,38 of 120,31%,51 of 133,0 of 0,---,0,0,0:00,26 of 104,11 of 15,1 of 1,38 of 120,0 of 0,0 of 0
779,Decision - Unanimous,3,15:00,L,Mike Brown,0,15 of 31,48%,50 of 74,1 of 1,100%,0,0,3:37,7 of 22,2 of 3,6 of 6,1 of 16,7 of 8,7 of 7,W,Rani Yahya,0,40 of 58,68%,97 of 129,3 of 11,27%,2,1,7:44,18 of 28,10 of 17,12 of 13,16 of 28,5 of 6,19 of 24
780,Decision - Split,3,15:00,L,Mike Brown,0,68 of 117,58%,101 of 164,4 of 16,25%,0,0,4:55,26 of 67,9 of 13,33 of 37,13 of 52,32 of 40,23 of 25,W,Diego Nunes,0,65 of 111,58%,75 of 122,0 of 1,0%,0,0,2:10,27 of 64,25 of 31,13 of 16,41 of 75,23 of 34,1 of 2
781,KO/TKO,1,1:18,W,Mike Brown,1,7 of 15,46%,8 of 16,0 of 0,---,0,0,0:06,6 of 14,0 of 0,1 of 1,3 of 7,0 of 0,4 of 8,L,Cole Province,0,0 of 6,0%,0 of 6,0 of 0,---,0,0,0:00,0 of 6,0 of 0,0 of 0,0 of 6,0 of 0,0 of 0
782,KO/TKO,1,2:22,L,Mike Brown,0,5 of 22,22%,5 of 22,0 of 0,---,0,0,0:00,4 of 19,1 of 3,0 of 0,5 of 22,0 of 0,0 of 0,W,Manvel Gamburyan,1,11 of 21,52%,13 of 23,0 of 0,---,0,0,0:03,8 of 18,1 of 1,2 of 2,8 of 18,0 of 0,3 of 3
783,Submission,1,1:54,W,Mike Brown,0,0 of 2,0%,14 of 16,1 of 1,100%,1,0,1:01,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,L,Anthony Morrison,0,2 of 16,12%,2 of 16,0 of 0,---,0,0,0:00,0 of 9,1 of 2,1 of 5,2 of 16,0 of 0,0 of 0
784,KO/TKO,2,6:20,L,Mike Brown,0,18 of 51,35%,23 of 56,0 of 4,0%,0,0,1:37,4 of 34,4 of 7,10 of 10,9 of 40,9 of 11,0 of 0,W,Jose Aldo,0,38 of 73,52%,44 of 79,1 of 1,100%,0,0,0:36,24 of 56,8 of 11,6 of 6,21 of 47,0 of 0,17 of 26
785,Decision - Unanimous,5,25:00,W,Mike Brown,0,62 of 201,30%,170 of 321,9 of 14,64%,2,0,8:57,42 of 171,10 of 17,10 of 13,28 of 140,29 of 52,5 of 9,L,Urijah Faber,0,38 of 151,25%,42 of 157,2 of 5,40%,3,0,0:43,27 of 127,10 of 19,1 of 5,27 of 124,11 of 26,0 of 1
786,Submission,1,1:57,W,Mike Brown,1,17 of 30,56%,28 of 44,0 of 0,---,2,0,1:38,17 of 30,0 of 0,0 of 0,1 of 2,0 of 0,16 of 28,L,Leonard Garcia,0,0 of 4,0%,8 of 13,0 of 0,---,0,0,0:00,0 of 4,0 of 0,0 of 0,0 of 4,0 of 0,0 of 0
787,KO/TKO,1,2:23,W,Mike Brown,1,19 of 32,59%,30 of 44,0 of 1,0%,0,0,0:43,16 of 29,2 of 2,1 of 1,2 of 9,4 of 4,13 of 19,L,Urijah Faber,0,4 of 10,40%,4 of 10,0 of 0,---,0,0,0:00,4 of 10,0 of 0,0 of 0,3 of 7,1 of 3,0 of 0
788,Decision - Unanimous,3,15:00,W,Mike Brown,0,34 of 91,37%,112 of 183,3 of 3,100%,0,0,9:35,21 of 74,7 of 10,6 of 7,5 of 40,18 of 21,11 of 30,L,Jeff Curran,0,19 of 74,25%,41 of 104,0 of 2,0%,0,1,1:47,7 of 53,8 of 15,4 of 6,9 of 59,7 of 12,3 of 3
789,Submission,1,3:31,L,Mike Brown,0,13 of 15,86%,36 of 41,1 of 2,50%,0,0,2:59,7 of 9,0 of 0,6 of 6,1 of 2,7 of 7,5 of 6,W,Genki Sudo,0,6 of 8,75%,10 of 12,1 of 1,100%,4,0,0:12,0 of 2,5 of 5,1 of 1,0 of 0,6 of 8,0 of 0
790,KO/TKO,1,5:00,L,Todd Brown,0,15 of 23,65%,24 of 32,0 of 3,0%,0,0,2:06,6 of 14,3 of 3,6 of 6,7 of 15,8 of 8,0 of 0,W,Igor Pokrajac,1,17 of 38,44%,39 of 60,0 of 0,---,0,0,0:35,17 of 38,0 of 0,0 of 0,14 of 35,3 of 3,0 of 0
791,Decision - Unanimous,3,15:00,L,Todd Brown,0,28 of 72,38%,42 of 87,0 of 0,---,0,0,2:11,8 of 46,8 of 13,12 of 13,18 of 60,10 of 12,0 of 0,W,Tim Boetsch,0,60 of 112,53%,110 of 163,3 of 6,50%,1,0,3:44,35 of 81,17 of 21,8 of 10,35 of 75,15 of 23,10 of 14
792,KO/TKO,2,9:56,L,Randy Brown,0,61 of 133,45%,66 of 138,1 of 2,50%,0,0,0:52,35 of 102,13 of 18,13 of 13,53 of 122,8 of 10,0 of 1,W,Vicente Luque,2,64 of 122,52%,76 of 134,0 of 0,---,0,0,1:06,33 of 88,5 of 6,26 of 28,56 of 111,3 of 3,5 of 8
793,Submission,2,6:22,W,Randy Brown,0,16 of 30,53%,24 of 38,1 of 1,100%,1,1,1:12,11 of 23,3 of 4,2 of 3,9 of 18,3 of 5,4 of 7,L,Warlley Alves,0,3 of 11,27%,8 of 18,3 of 3,100%,2,0,4:18,1 of 8,0 of 0,2 of 3,1 of 9,0 of 0,2 of 2
794,KO/TKO,3,12:54,W,Randy Brown,1,89 of 152,58%,91 of 154,0 of 0,---,0,0,2:38,44 of 97,31 of 41,14 of 14,59 of 119,30 of 33,0 of 0,L,Bryan Barberena,0,47 of 101,46%,122 of 178,0 of 0,---,0,0,0:59,15 of 55,11 of 16,21 of 30,29 of 77,15 of 20,3 of 4
795,KO/TKO,2,6:09,L,Randy Brown,0,13 of 37,35%,18 of 43,1 of 2,50%,0,0,1:39,9 of 29,3 of 4,1 of 4,7 of 22,4 of 7,2 of 8,W,Niko Price,0,12 of 39,30%,40 of 81,1 of 2,50%,0,1,1:44,9 of 33,1 of 3,2 of 3,2 of 23,1 of 4,9 of 12
796,Decision - Unanimous,3,15:00,W,Randy Brown,0,41 of 70,58%,60 of 99,1 of 1,100%,0,0,8:48,35 of 64,3 of 3,3 of 3,7 of 22,4 of 5,30 of 43,L,Mickey Gall,0,7 of 16,43%,57 of 74,0 of 2,0%,2,1,4:25,7 of 16,0 of 0,0 of 0,3 of 11,0 of 0,4 of 5
797,Decision - Unanimous,3,15:00,L,Randy Brown,0,52 of 145,35%,65 of 158,0 of 0,---,0,1,0:26,36 of 113,7 of 12,9 of 20,48 of 138,1 of 1,3 of 6,W,Belal Muhammad,0,71 of 152,46%,135 of 236,2 of 5,40%,0,0,5:53,23 of 98,5 of 7,43 of 47,60 of 130,0 of 0,11 of 22
798,KO/TKO,2,6:25,W,Randy Brown,1,42 of 82,51%,50 of 90,1 of 1,100%,0,0,3:56,30 of 68,6 of 8,6 of 6,17 of 51,11 of 11,14 of 20,L,Brian Camozzi,0,11 of 35,31%,13 of 37,0 of 3,0%,1,0,0:30,3 of 24,0 of 0,8 of 11,10 of 31,0 of 3,1 of 1
799,Submission,3,10:18,W,Randy Brown,0,12 of 30,40%,18 of 36,1 of 3,33%,1,0,2:22,8 of 24,3 of 5,1 of 1,7 of 23,4 of 6,1 of 1,L,Erick Montano,0,21 of 41,51%,60 of 87,2 of 8,25%,0,0,5:14,11 of 25,1 of 5,9 of 11,9 of 26,8 of 9,4 of 6
800,Submission,2,7:31,L,Randy Brown,0,10 of 19,52%,24 of 35,0 of 1,0%,1,0,1:02,7 of 16,3 of 3,0 of 0,3 of 11,6 of 7,1 of 1,W,Michael Graves,0,11 of 22,50%,26 of 40,2 of 7,28%,1,0,5:29,10 of 20,1 of 1,0 of 1,0 of 3,2 of 2,9 of 17
801,Decision - Unanimous,3,15:00,W,Randy Brown,0,48 of 108,44%,61 of 122,1 of 4,25%,1,0,3:29,31 of 84,10 of 12,7 of 12,23 of 77,23 of 29,2 of 2,L,Matt Dwyer,0,46 of 97,47%,50 of 101,1 of 8,12%,0,0,2:52,16 of 62,7 of 11,23 of 24,34 of 79,12 of 18,0 of 0
802,Decision - Split,3,15:00,L,Damien Brown,0,46 of 123,37%,46 of 123,0 of 0,---,0,0,0:00,16 of 81,12 of 19,18 of 23,46 of 123,0 of 0,0 of 0,W,Dong Hyun Ma,0,67 of 153,43%,68 of 154,0 of 0,---,0,0,0:00,43 of 114,7 of 19,17 of 20,67 of 153,0 of 0,0 of 0
803,Decision - Split,3,15:00,L,Damien Brown,0,104 of 251,41%,115 of 263,2 of 7,28%,1,0,2:12,72 of 213,19 of 25,13 of 13,99 of 244,4 of 6,1 of 1,W,Frank Camacho,0,154 of 299,51%,212 of 360,1 of 5,20%,0,1,2:18,137 of 277,17 of 22,0 of 0,130 of 271,23 of 27,1 of 1
804,KO/TKO,1,3:37,L,Damien Brown,0,21 of 56,37%,21 of 56,0 of 0,---,0,0,0:00,16 of 51,1 of 1,4 of 4,18 of 53,3 of 3,0 of 0,W,Vinc Pichel,1,19 of 38,50%,19 of 38,0 of 0,---,0,0,0:02,13 of 29,4 of 4,2 of 5,14 of 31,2 of 2,3 of 5
805,Decision - Split,3,15:00,W,Damien Brown,0,34 of 130,26%,40 of 136,0 of 1,0%,1,0,0:00,22 of 103,3 of 16,9 of 11,31 of 124,3 of 6,0 of 0,L,Jon Tuck,1,39 of 87,44%,73 of 122,0 of 1,0%,0,0,3:47,24 of 66,7 of 11,8 of 10,28 of 69,3 of 4,8 of 14
806,KO/TKO,1,2:27,W,Damien Brown,2,22 of 42,52%,25 of 46,0 of 0,---,0,0,0:51,20 of 40,1 of 1,1 of 1,8 of 19,2 of 4,12 of 19,L,Cesar Arzamendia,0,17 of 27,62%,17 of 27,0 of 0,---,1,0,0:03,11 of 21,5 of 5,1 of 1,14 of 23,3 of 4,0 of 0
807,Decision - Unanimous,3,15:00,L,Damien Brown,0,15 of 25,60%,51 of 64,1 of 3,33%,1,0,0:36,13 of 21,2 of 3,0 of 1,6 of 11,1 of 2,8 of 12,W,Alan Patrick,0,25 of 39,64%,117 of 147,5 of 7,71%,1,0,12:21,23 of 36,1 of 2,1 of 1,7 of 12,0 of 0,18 of 27
808,Decision - Unanimous,3,15:00,L,TJ Brown,0,43 of 139,30%,59 of 156,0 of 6,0%,0,0,1:03,25 of 103,12 of 24,6 of 12,38 of 132,5 of 7,0 of 0,W,Danny Chavez,0,49 of 110,44%,52 of 113,4 of 4,100%,0,0,2:05,23 of 81,8 of 9,18 of 20,40 of 97,0 of 0,9 of 13
809,Submission,2,8:38,L,TJ Brown,0,32 of 47,68%,91 of 119,7 of 7,100%,0,0,7:32,26 of 39,6 of 7,0 of 1,9 of 22,10 of 10,13 of 15,W,Jordan Griffin,0,15 of 23,65%,20 of 28,0 of 1,0%,3,0,0:05,13 of 21,2 of 2,0 of 0,9 of 17,3 of 3,3 of 3
810,Submission,3,10:30,L,Humberto Brown Morrison,0,18 of 36,50%,35 of 55,1 of 4,25%,0,0,6:07,13 of 28,1 of 4,4 of 4,8 of 20,3 of 5,7 of 11,W,Gabriel Benitez,0,23 of 61,37%,32 of 71,0 of 0,---,5,0,0:25,15 of 48,5 of 10,3 of 3,19 of 53,4 of 8,0 of 0
811,Submission,2,8:44,L,Travis Browne,1,35 of 71,49%,37 of 74,1 of 1,100%,0,0,1:23,17 of 48,16 of 21,2 of 2,25 of 59,10 of 11,0 of 1,W,Aleksei Oleinik,1,53 of 85,62%,132 of 172,3 of 4,75%,2,0,3:33,35 of 67,18 of 18,0 of 0,23 of 51,16 of 18,14 of 16
812,KO/TKO,2,8:12,L,Travis Browne,0,21 of 47,44%,23 of 49,0 of 1,0%,0,0,0:04,0 of 14,12 of 23,9 of 10,21 of 45,0 of 1,0 of 1,W,Derrick Lewis,1,39 of 71,54%,39 of 71,0 of 0,---,0,0,1:40,37 of 67,0 of 2,2 of 2,21 of 50,1 of 1,17 of 20
813,Decision - Unanimous,3,15:00,L,Travis Browne,0,37 of 143,25%,38 of 144,0 of 0,---,0,0,0:13,27 of 123,4 of 11,6 of 9,35 of 140,2 of 2,0 of 1,W,Fabricio Werdum,1,84 of 142,59%,107 of 166,0 of 3,0%,1,0,1:30,41 of 91,24 of 32,19 of 19,66 of 123,10 of 10,8 of 9
814,KO/TKO,1,4:57,L,Travis Browne,0,6 of 27,22%,6 of 27,0 of 0,---,0,0,0:00,5 of 26,1 of 1,0 of 0,6 of 27,0 of 0,0 of 0,W,Cain Velasquez,1,50 of 79,63%,90 of 124,1 of 3,33%,0,0,2:36,35 of 63,5 of 6,10 of 10,28 of 49,5 of 8,17 of 22
815,KO/TKO,3,14:09,W,Travis Browne,0,51 of 114,44%,61 of 124,2 of 3,66%,0,0,2:46,31 of 77,18 of 33,2 of 4,23 of 72,3 of 3,25 of 39,L,Matt Mitrione,1,27 of 61,44%,28 of 62,0 of 1,0%,0,0,0:00,14 of 48,3 of 3,10 of 10,25 of 56,2 of 5,0 of 0
816,KO/TKO,1,4:41,L,Travis Browne,1,15 of 38,39%,15 of 38,0 of 0,---,0,0,0:06,9 of 31,4 of 5,2 of 2,13 of 35,1 of 1,1 of 2,W,Andrei Arlovski,1,51 of 85,60%,51 of 85,0 of 0,---,0,0,0:05,42 of 73,7 of 10,2 of 2,20 of 43,28 of 39,3 of 3
817,KO/TKO,1,4:50,W,Travis Browne,0,25 of 37,67%,36 of 51,1 of 1,100%,0,0,1:41,24 of 36,1 of 1,0 of 0,2 of 6,1 of 1,22 of 30,L,Brendan Schaub,0,5 of 13,38%,6 of 14,1 of 3,33%,0,0,0:49,3 of 6,1 of 3,1 of 4,4 of 12,1 of 1,0 of 0
818,Decision - Unanimous,5,25:00,L,Travis Browne,0,60 of 156,38%,77 of 173,0 of 1,0%,0,0,0:48,36 of 124,17 of 22,7 of 10,48 of 143,3 of 4,9 of 9,W,Fabricio Werdum,0,121 of 196,61%,171 of 251,2 of 6,33%,0,0,5:04,82 of 154,21 of 24,18 of 18,113 of 186,6 of 8,2 of 2
819,KO/TKO,1,1:00,W,Travis Browne,0,12 of 19,63%,12 of 19,0 of 0,---,0,0,0:00,12 of 19,0 of 0,0 of 0,5 of 12,1 of 1,6 of 6,L,Josh Barnett,0,5 of 7,71%,6 of 8,0 of 1,0%,0,0,0:10,2 of 4,1 of 1,2 of 2,4 of 6,1 of 1,0 of 0
820,KO/TKO,1,4:08,W,Travis Browne,1,14 of 27,51%,14 of 27,0 of 0,---,0,0,0:02,8 of 19,6 of 7,0 of 1,9 of 21,3 of 4,2 of 2,L,Alistair Overeem,2,41 of 66,62%,46 of 71,0 of 1,0%,0,0,2:15,21 of 44,18 of 20,2 of 2,5 of 11,25 of 37,11 of 18
821,KO/TKO,1,1:11,W,Travis Browne,1,9 of 10,90%,11 of 12,0 of 0,---,0,0,0:00,7 of 8,1 of 1,1 of 1,0 of 1,9 of 9,0 of 0,L,Gabriel Gonzaga,0,1 of 1,100%,3 of 3,0 of 2,0%,0,0,0:58,0 of 0,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0
822,KO/TKO,1,3:27,L,Travis Browne,0,8 of 19,42%,8 of 19,0 of 0,---,0,0,0:00,2 of 13,2 of 2,4 of 4,6 of 16,2 of 3,0 of 0,W,Antonio Silva,1,15 of 20,75%,23 of 28,0 of 2,0%,0,0,0:53,8 of 13,1 of 1,6 of 6,7 of 11,4 of 4,4 of 5
823,Submission,1,2:29,W,Travis Browne,0,4 of 8,50%,7 of 11,1 of 2,50%,1,0,1:34,2 of 5,1 of 2,1 of 1,2 of 5,2 of 2,0 of 1,L,Chad Griggs,0,0 of 3,0%,6 of 10,0 of 0,---,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0
824,Decision - Unanimous,3,15:00,W,Travis Browne,0,45 of 93,48%,57 of 106,3 of 3,100%,0,0,6:48,24 of 70,3 of 4,18 of 19,25 of 63,8 of 10,12 of 20,L,Rob Broughton,0,22 of 57,38%,65 of 102,0 of 0,---,1,0,0:24,12 of 43,2 of 2,8 of 12,17 of 51,5 of 6,0 of 0
825,KO/TKO,1,4:11,W,Travis Browne,1,17 of 36,47%,17 of 37,1 of 1,100%,0,0,1:13,9 of 23,4 of 6,4 of 7,10 of 29,4 of 4,3 of 3,L,Stefan Struve,0,10 of 23,43%,10 of 23,0 of 0,---,2,1,0:39,4 of 15,4 of 5,2 of 3,8 of 21,2 of 2,0 of 0
826,Decision - Unanimous,3,15:00,D,Travis Browne,0,22 of 75,29%,26 of 79,2 of 3,66%,0,0,1:09,7 of 50,8 of 16,7 of 9,15 of 63,7 of 12,0 of 0,D,Cheick Kongo,0,58 of 109,53%,90 of 142,0 of 2,0%,0,0,4:29,19 of 62,7 of 7,32 of 40,31 of 76,27 of 33,0 of 0
827,KO/TKO,1,4:32,W,Travis Browne,1,19 of 44,43%,28 of 55,0 of 0,---,1,0,2:21,18 of 40,1 of 3,0 of 1,3 of 17,0 of 0,16 of 27,L,James McSweeney,0,6 of 11,54%,7 of 12,0 of 0,---,0,0,0:00,2 of 4,1 of 3,3 of 4,6 of 11,0 of 0,0 of 0
828,Submission,1,1:58,L,Junie Browning,0,1 of 3,33%,1 of 3,0 of 1,0%,0,0,1:06,0 of 2,1 of 1,0 of 0,1 of 3,0 of 0,0 of 0,W,Cole Miller,0,3 of 16,18%,5 of 18,0 of 0,---,1,0,0:00,1 of 13,2 of 3,0 of 0,2 of 14,1 of 2,0 of 0
829,Submission,2,6:32,W,Junie Browning,0,31 of 63,49%,38 of 71,2 of 2,100%,2,1,3:06,21 of 50,5 of 6,5 of 7,25 of 48,3 of 7,3 of 8,L,David Kaplan,0,12 of 29,41%,14 of 32,2 of 2,100%,1,1,1:00,5 of 17,3 of 4,4 of 8,8 of 22,4 of 7,0 of 0
830,Submission,1,1:27,L,Jules Bruchez,0,1 of 2,50%,3 of 4,0 of 0,---,0,0,0:00,0 of 1,0 of 0,1 of 1,0 of 1,1 of 1,0 of 0,W,Eliot Marshall,0,8 of 15,53%,13 of 20,1 of 1,100%,2,0,1:05,8 of 15,0 of 0,0 of 0,5 of 11,2 of 3,1 of 1
831,Decision - Unanimous,3,15:00,L,Steve Bruno,0,22 of 35,62%,40 of 53,1 of 1,100%,0,0,0:23,11 of 18,1 of 3,10 of 14,18 of 27,4 of 8,0 of 0,W,Matthew Riddle,0,48 of 81,59%,276 of 321,4 of 7,57%,0,0,11:11,18 of 45,24 of 29,6 of 7,3 of 19,17 of 25,28 of 37
832,Submission,2,8:44,W,Steve Bruno,0,10 of 18,55%,37 of 47,3 of 6,50%,1,0,5:01,5 of 11,2 of 2,3 of 5,2 of 7,5 of 8,3 of 3,L,Johnny Rees,0,36 of 52,69%,49 of 65,1 of 4,25%,0,0,2:30,15 of 26,15 of 18,6 of 8,4 of 12,27 of 35,5 of 5
833,Decision - Unanimous,3,15:00,L,Steve Bruno,0,5 of 18,27%,8 of 21,1 of 13,7%,0,0,1:08,2 of 14,1 of 1,2 of 3,5 of 18,0 of 0,0 of 0,W,Chris Wilson,3,47 of 72,65%,111 of 142,2 of 2,100%,2,0,9:00,28 of 46,17 of 24,2 of 2,20 of 40,6 of 8,21 of 24
834,Decision - Unanimous,3,15:00,L,Fernando Bruno,0,32 of 101,31%,47 of 119,2 of 7,28%,1,0,2:28,26 of 85,6 of 16,0 of 0,27 of 83,5 of 18,0 of 0,W,Gray Maynard,0,30 of 71,42%,42 of 85,3 of 7,42%,1,1,6:41,18 of 58,8 of 9,4 of 4,13 of 41,9 of 19,8 of 11
