,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
77,KO/TKO,1,4:32,W,Yves Edwards,1,16 of 21,76%,24 of 30,0 of 1,0%,0,0,0:40,10 of 15,1 of 1,5 of 5,1 of 3,8 of 11,7 of 7,L,Josh Thomson,0,13 of 22,59%,33 of 43,2 of 3,66%,0,0,1:37,2 of 7,4 of 6,7 of 9,7 of 13,6 of 8,0 of 1
78,Decision - Split,3,15:00,W,Yves Edwards,0,21 of 43,48%,66 of 92,0 of 0,---,1,1,4:51,9 of 29,2 of 2,10 of 12,13 of 23,0 of 2,8 of 18,L,Hermes Franca,0,8 of 44,18%,63 of 104,4 of 10,40%,2,1,3:47,6 of 39,0 of 1,2 of 4,5 of 38,2 of 4,1 of 2
79,Decision - Unanimous,3,15:00,W,Yves Edwards,0,100 of 177,56%,116 of 194,1 of 1,100%,0,0,--,42 of 106,34 of 46,24 of 25,48 of 95,52 of 82,0 of 0,L,Deshaun Johnson,0,34 of 81,41%,45 of 95,0 of 0,---,0,0,--,11 of 38,5 of 14,18 of 29,15 of 57,19 of 24,0 of 0
80,KO/TKO,2,7:14,W,Yves Edwards,1,33 of 57,57%,39 of 63,0 of 0,---,0,0,0:11,14 of 32,1 of 4,18 of 21,21 of 40,1 of 2,11 of 15,L,Nick Agallar,0,5 of 43,11%,10 of 48,0 of 2,0%,0,0,1:07,2 of 36,0 of 2,3 of 5,4 of 42,1 of 1,0 of 0
81,Decision - Unanimous,3,15:00,W,Yves Edwards,1,21 of 40,52%,57 of 79,0 of 0,---,3,1,6:59,10 of 26,10 of 12,1 of 2,3 of 14,14 of 17,4 of 9,L,Eddie Ruiz,0,3 of 12,25%,30 of 43,2 of 16,12%,0,2,4:45,0 of 6,1 of 2,2 of 4,2 of 9,1 of 2,0 of 1
82,Submission,3,14:07,W,Yves Edwards,1,51 of 96,53%,79 of 129,0 of 0,---,1,0,3:32,29 of 73,12 of 13,10 of 10,27 of 59,18 of 24,6 of 13,L,Rich Clementi,0,31 of 64,48%,59 of 95,2 of 8,25%,0,0,3:27,17 of 48,7 of 8,7 of 8,15 of 45,11 of 12,5 of 7
83,KO/TKO,1,1:19,W,Yves Edwards,0,6 of 9,66%,6 of 9,0 of 0,---,0,0,0:09,3 of 6,0 of 0,3 of 3,5 of 6,0 of 0,1 of 3,L,Joao Pierini,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,1 of 7,0 of 0,0 of 0,1 of 7,0 of 0,0 of 0
84,Decision - Unanimous,3,15:00,L,Yves Edwards,0,13 of 23,56%,30 of 42,1 of 1,100%,1,0,3:50,5 of 14,3 of 4,5 of 5,5 of 10,7 of 11,1 of 2,W,Caol Uno,0,19 of 32,59%,58 of 81,3 of 6,50%,1,2,6:48,8 of 19,2 of 3,9 of 10,6 of 13,6 of 8,7 of 11
85,Decision - Majority,3,15:00,L,Yves Edwards,0,9 of 14,64%,27 of 33,0 of 0,---,0,2,2:03,4 of 9,4 of 4,1 of 1,2 of 7,6 of 6,1 of 1,W,Matt Serra,0,9 of 17,52%,20 of 31,3 of 12,25%,3,1,8:29,3 of 10,4 of 5,2 of 2,3 of 7,0 of 0,6 of 10
86,Submission,3,14:58,L,Justin Edwards,0,63 of 171,36%,71 of 179,2 of 3,66%,0,0,2:10,47 of 139,12 of 22,4 of 10,43 of 141,20 of 30,0 of 0,W,Joe Proctor,0,67 of 175,38%,69 of 177,0 of 0,---,3,0,0:28,42 of 143,14 of 17,11 of 15,55 of 157,12 of 18,0 of 0
87,Decision - Unanimous,3,15:00,L,Justin Edwards,0,25 of 76,32%,26 of 77,0 of 0,---,1,0,0:06,20 of 65,3 of 8,2 of 3,15 of 57,8 of 16,2 of 3,W,Ramsey Nijem,0,46 of 113,40%,75 of 148,5 of 7,71%,1,0,4:45,36 of 95,6 of 14,4 of 4,29 of 83,9 of 15,8 of 15
88,KO/TKO,1,1:23,L,Justin Edwards,0,2 of 10,20%,2 of 10,0 of 2,0%,0,0,0:02,1 of 9,1 of 1,0 of 0,1 of 7,1 of 3,0 of 0,W,Brandon Thatch,2,17 of 26,65%,24 of 33,1 of 1,100%,0,0,0:19,13 of 22,4 of 4,0 of 0,4 of 8,9 of 12,4 of 6
89,Submission,1,0:45,W,Justin Edwards,0,6 of 7,85%,7 of 8,0 of 1,0%,1,0,0:08,4 of 5,1 of 1,1 of 1,6 of 7,0 of 0,0 of 0,L,Josh Neer,0,0 of 0,---,0 of 0,0 of 1,0%,0,0,0:20,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
90,Decision - Unanimous,3,15:00,L,Justin Edwards,1,28 of 64,43%,45 of 87,0 of 2,0%,1,0,1:56,13 of 40,12 of 20,3 of 4,11 of 29,12 of 21,5 of 14,W,John Maguire,0,27 of 38,71%,70 of 88,6 of 9,66%,2,1,9:16,18 of 28,6 of 7,3 of 3,9 of 17,9 of 10,9 of 11
91,Decision - Unanimous,3,15:00,W,Justin Edwards,0,41 of 73,56%,72 of 105,2 of 13,15%,2,0,4:22,20 of 50,17 of 17,4 of 6,10 of 34,20 of 27,11 of 12,L,Jorge Lopez,0,42 of 63,66%,64 of 87,3 of 3,100%,0,1,6:45,34 of 55,5 of 5,3 of 3,8 of 25,13 of 16,21 of 22
92,Decision - Split,3,15:00,L,Justin Edwards,0,42 of 90,46%,84 of 144,7 of 20,35%,0,0,6:53,26 of 72,10 of 11,6 of 7,27 of 68,14 of 19,1 of 3,W,Clay Harvison,0,57 of 108,52%,113 of 170,1 of 1,100%,2,1,3:50,34 of 85,22 of 22,1 of 1,24 of 70,22 of 25,11 of 13
93,Decision - Unanimous,5,25:00,W,Leon Edwards,0,92 of 215,42%,113 of 244,3 of 10,30%,0,0,7:17,72 of 189,14 of 20,6 of 6,77 of 195,12 of 14,3 of 6,L,Rafael Dos Anjos,0,81 of 169,47%,129 of 219,0 of 5,0%,0,0,2:23,41 of 115,17 of 25,23 of 29,81 of 168,0 of 1,0 of 0
94,Decision - Split,3,15:00,W,Leon Edwards,1,31 of 49,63%,47 of 69,2 of 3,66%,0,0,3:29,17 of 30,13 of 17,1 of 2,4 of 16,16 of 19,11 of 14,L,Gunnar Nelson,0,9 of 18,50%,27 of 38,3 of 4,75%,0,0,4:23,3 of 10,4 of 5,2 of 3,4 of 12,5 of 6,0 of 0
95,Decision - Unanimous,5,25:00,W,Leon Edwards,0,84 of 166,50%,101 of 185,0 of 4,0%,0,0,0:48,37 of 105,19 of 27,28 of 34,62 of 140,22 of 26,0 of 0,L,Donald Cerrone,0,60 of 131,45%,64 of 136,1 of 9,11%,0,0,2:43,17 of 67,30 of 40,13 of 24,48 of 115,11 of 15,1 of 1
96,KO/TKO,3,14:59,W,Leon Edwards,1,42 of 86,48%,71 of 117,1 of 2,50%,0,1,8:21,37 of 78,5 of 6,0 of 2,16 of 50,1 of 1,25 of 35,L,Peter Sobotta,0,16 of 43,37%,57 of 90,1 of 4,25%,0,0,1:04,8 of 34,3 of 4,5 of 5,15 of 42,1 of 1,0 of 0
97,Decision - Unanimous,3,15:00,W,Leon Edwards,0,23 of 51,45%,58 of 87,3 of 6,50%,3,0,8:08,13 of 40,3 of 4,7 of 7,21 of 49,2 of 2,0 of 0,L,Bryan Barberena,1,44 of 87,50%,115 of 163,0 of 0,---,1,0,1:25,28 of 65,9 of 10,7 of 12,17 of 56,23 of 24,4 of 7
98,Decision - Unanimous,3,15:00,W,Leon Edwards,0,53 of 102,51%,77 of 135,3 of 12,25%,0,0,5:12,38 of 81,12 of 17,3 of 4,44 of 86,8 of 12,1 of 4,L,Vicente Luque,0,24 of 44,54%,44 of 64,2 of 7,28%,0,0,5:23,13 of 30,7 of 9,4 of 5,21 of 41,2 of 2,1 of 1
99,Submission,3,13:01,W,Leon Edwards,0,16 of 72,22%,31 of 89,3 of 10,30%,1,0,4:32,7 of 55,7 of 14,2 of 3,14 of 69,2 of 3,0 of 0,L,Albert Tumenov,0,32 of 83,38%,34 of 86,0 of 0,---,0,0,0:00,28 of 75,3 of 7,1 of 1,31 of 80,1 of 3,0 of 0
100,Decision - Unanimous,3,15:00,W,Leon Edwards,0,24 of 35,68%,55 of 69,2 of 3,66%,1,0,3:11,17 of 28,7 of 7,0 of 0,8 of 17,1 of 1,15 of 17,L,Dominic Waters,0,3 of 16,18%,39 of 54,4 of 12,33%,0,0,7:15,1 of 12,2 of 2,0 of 2,3 of 15,0 of 1,0 of 0
101,Decision - Unanimous,3,15:00,L,Leon Edwards,0,26 of 57,45%,36 of 67,0 of 0,---,0,0,0:40,17 of 47,6 of 7,3 of 3,17 of 47,7 of 8,2 of 2,W,Kamaru Usman,0,48 of 80,60%,126 of 163,6 of 13,46%,0,0,10:50,28 of 55,12 of 15,8 of 10,11 of 30,12 of 15,25 of 35
102,Decision - Unanimous,3,15:00,W,Leon Edwards,1,36 of 71,50%,73 of 110,0 of 4,0%,0,0,7:03,28 of 60,6 of 9,2 of 2,23 of 54,3 of 5,10 of 12,L,Pawel Pawlak,0,24 of 78,30%,65 of 120,0 of 4,0%,0,0,0:20,10 of 58,12 of 18,2 of 2,20 of 69,4 of 8,0 of 1
103,KO/TKO,1,0:08,W,Leon Edwards,1,3 of 3,100%,3 of 3,0 of 0,---,0,0,0:02,3 of 3,0 of 0,0 of 0,1 of 1,0 of 0,2 of 2,L,Seth Baczynski,0,0 of 4,0%,0 of 4,0 of 0,---,0,0,0:00,0 of 3,0 of 1,0 of 0,0 of 4,0 of 0,0 of 0
104,Decision - Split,3,15:00,L,Leon Edwards,0,33 of 61,54%,42 of 70,0 of 0,---,0,2,1:37,25 of 52,8 of 9,0 of 0,22 of 49,6 of 7,5 of 5,W,Claudio Silva,0,34 of 81,41%,98 of 162,3 of 9,33%,1,0,7:08,18 of 59,9 of 11,7 of 11,16 of 46,3 of 5,15 of 30
105,Decision - Unanimous,3,15:00,L,Te Edwards,1,23 of 56,41%,24 of 57,0 of 0,---,0,0,8:42,16 of 46,3 of 5,4 of 5,15 of 41,4 of 4,4 of 11,W,Dennis Bermudez,0,63 of 122,51%,83 of 147,5 of 9,55%,2,0,0:42,42 of 96,12 of 13,9 of 13,27 of 64,3 of 10,33 of 48
106,KO/TKO,2,5:14,L,Te Edwards,0,5 of 15,33%,6 of 16,1 of 1,100%,0,0,3:48,4 of 14,1 of 1,0 of 0,5 of 13,0 of 0,0 of 2,W,Don Madge,2,21 of 31,67%,42 of 53,0 of 0,---,1,0,0:32,14 of 23,6 of 7,1 of 1,12 of 22,3 of 3,6 of 6
107,KO/TKO,1,4:36,L,Tom Egan,0,0 of 1,0%,15 of 16,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,John Hathaway,0,18 of 36,50%,41 of 61,5 of 7,71%,0,0,4:09,14 of 32,2 of 2,2 of 2,2 of 3,2 of 2,14 of 31
108,Decision - Unanimous,3,15:00,L,Stephanie Egger,0,10 of 32,31%,27 of 70,1 of 6,16%,0,1,2:07,6 of 24,0 of 2,4 of 6,8 of 29,2 of 3,0 of 0,W,Tracy Cortez,0,20 of 42,47%,66 of 109,3 of 5,60%,0,0,9:58,11 of 28,3 of 6,6 of 8,9 of 24,0 of 2,11 of 16
109,KO/TKO,1,2:29,W,Justin Eilers,0,24 of 28,85%,35 of 40,1 of 1,100%,0,0,--,20 of 24,4 of 4,0 of 0,3 of 7,1 of 1,20 of 20,L,Josh Diekmann,0,0 of 6,0%,0 of 6,0 of 1,0%,0,0,--,0 of 6,0 of 0,0 of 0,0 of 6,0 of 0,0 of 0
110,KO/TKO,1,1:25,L,Justin Eilers,0,4 of 7,57%,8 of 11,0 of 0,---,0,0,0:35,0 of 3,0 of 0,4 of 4,0 of 3,4 of 4,0 of 0,W,Brandon Vera,1,7 of 10,70%,7 of 10,0 of 0,---,0,0,0:11,3 of 4,2 of 3,2 of 3,4 of 7,2 of 2,1 of 1
111,KO/TKO,1,4:10,L,Justin Eilers,0,5 of 21,23%,7 of 23,0 of 1,0%,0,0,0:00,4 of 20,0 of 0,1 of 1,5 of 21,0 of 0,0 of 0,W,Andrei Arlovski,0,33 of 56,58%,33 of 56,0 of 0,---,0,0,0:07,22 of 43,1 of 2,10 of 11,27 of 48,3 of 5,3 of 3
112,KO/TKO,1,3:34,L,Justin Eilers,0,7 of 28,25%,15 of 37,0 of 0,---,0,0,1:18,3 of 19,0 of 3,4 of 6,1 of 21,6 of 7,0 of 0,W,Paul Buentello,1,22 of 50,44%,24 of 52,0 of 0,---,0,0,0:03,12 of 38,3 of 3,7 of 9,18 of 45,3 of 4,1 of 1
113,KO/TKO,1,1:14,W,Justin Eilers,1,4 of 9,44%,5 of 10,0 of 1,0%,0,0,0:01,4 of 8,0 of 1,0 of 0,1 of 6,2 of 2,1 of 1,L,Mike Kyle,0,7 of 16,43%,7 of 16,0 of 0,---,0,0,0:00,1 of 10,5 of 5,1 of 1,0 of 7,7 of 9,0 of 0
114,Decision - Unanimous,3,15:00,L,Jon Olav Einemo,0,31 of 43,72%,85 of 98,0 of 0,---,0,1,0:03,18 of 30,9 of 9,4 of 4,17 of 24,12 of 13,2 of 6,W,Mike Russow,0,21 of 37,56%,58 of 76,6 of 10,60%,0,0,10:48,16 of 31,5 of 6,0 of 0,12 of 26,0 of 1,9 of 10
115,KO/TKO,2,8:19,L,Jon Olav Einemo,0,34 of 70,48%,36 of 74,1 of 4,25%,0,0,1:54,28 of 62,4 of 6,2 of 2,23 of 55,11 of 15,0 of 0,W,Dave Herman,1,55 of 96,57%,60 of 101,1 of 1,100%,0,0,0:44,33 of 70,11 of 12,11 of 14,27 of 51,13 of 22,15 of 23
116,KO/TKO,1,2:13,L,Per Eklund,0,9 of 13,69%,14 of 18,1 of 1,100%,1,0,0:32,5 of 9,3 of 3,1 of 1,8 of 12,0 of 0,1 of 1,W,Evan Dunham,1,13 of 27,48%,14 of 28,0 of 0,---,1,0,0:31,13 of 27,0 of 0,0 of 0,7 of 18,0 of 0,6 of 9
117,Submission,3,11:47,W,Per Eklund,0,31 of 42,73%,92 of 104,1 of 5,20%,5,0,4:03,14 of 22,14 of 17,3 of 3,3 of 6,19 of 24,9 of 12,L,Samy Schiavo,0,23 of 56,41%,28 of 62,1 of 2,50%,1,0,5:18,16 of 47,1 of 3,6 of 6,10 of 31,6 of 9,7 of 16
118,Decision - Unanimous,3,15:00,L,Per Eklund,0,20 of 43,46%,39 of 64,2 of 30,6%,1,0,3:02,5 of 26,11 of 12,4 of 5,14 of 33,6 of 10,0 of 0,W,Sam Stout,0,33 of 127,25%,83 of 180,0 of 0,---,0,0,5:32,10 of 98,7 of 9,16 of 20,7 of 89,9 of 11,17 of 27
119,Submission,3,12:22,W,Darren Elkins,0,32 of 72,44%,120 of 168,7 of 21,33%,1,0,7:34,21 of 58,10 of 13,1 of 1,18 of 55,12 of 15,2 of 2,L,Eduardo Garagorri,0,36 of 78,46%,48 of 90,0 of 0,---,0,0,0:10,28 of 69,8 of 9,0 of 0,30 of 69,3 of 4,3 of 5
120,Decision - Unanimous,3,15:00,L,Darren Elkins,0,121 of 253,47%,142 of 276,1 of 13,7%,0,0,1:24,101 of 229,14 of 18,6 of 6,103 of 224,17 of 28,1 of 1,W,Nate Landwehr,0,118 of 234,50%,121 of 237,0 of 0,---,0,1,0:29,96 of 211,8 of 9,14 of 14,96 of 206,22 of 28,0 of 0
121,Decision - Unanimous,3,15:00,L,Darren Elkins,0,29 of 126,23%,31 of 128,0 of 0,---,0,0,1:50,8 of 83,11 of 20,10 of 23,16 of 84,1 of 3,12 of 39,W,Ryan Hall,2,36 of 83,43%,40 of 93,0 of 1,0%,1,1,0:07,15 of 47,13 of 27,8 of 9,34 of 78,0 of 1,2 of 4
