,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
231,KO/TKO,2,5:29,W,Jorge Rivera,3,29 of 65,44%,58 of 104,0 of 0,---,0,0,1:29,24 of 58,3 of 4,2 of 3,15 of 37,10 of 20,4 of 8,L,Nate Quarry,0,19 of 71,26%,19 of 72,0 of 1,0%,0,0,0:00,4 of 52,2 of 4,13 of 15,17 of 60,2 of 11,0 of 0
232,KO/TKO,3,11:53,W,Jorge Rivera,1,66 of 136,48%,135 of 224,0 of 0,---,0,0,7:19,53 of 122,13 of 14,0 of 0,15 of 43,23 of 39,28 of 54,L,Rob Kimmons,0,23 of 54,42%,88 of 120,1 of 3,33%,0,0,2:59,13 of 43,8 of 9,2 of 2,5 of 20,17 of 30,1 of 4
233,Decision - Split,3,15:00,W,Jorge Rivera,1,29 of 48,60%,61 of 85,4 of 8,50%,0,1,7:04,13 of 29,10 of 12,6 of 7,7 of 18,17 of 21,5 of 9,L,Nissen Osterneck,0,35 of 70,50%,74 of 110,1 of 8,12%,1,1,4:51,11 of 43,14 of 16,10 of 11,10 of 28,19 of 28,6 of 14
234,Submission,1,2:44,L,Jorge Rivera,0,2 of 6,33%,3 of 7,0 of 0,---,1,0,0:03,0 of 4,0 of 0,2 of 2,2 of 6,0 of 0,0 of 0,W,Martin Kampmann,0,4 of 9,44%,17 of 24,1 of 1,100%,2,0,2:07,2 of 7,2 of 2,0 of 0,1 of 4,1 of 1,2 of 4
235,KO/TKO,1,1:20,W,Jorge Rivera,1,28 of 38,73%,31 of 42,1 of 1,100%,0,0,1:05,27 of 37,0 of 0,1 of 1,9 of 12,0 of 0,19 of 26,L,Kendall Grove,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
236,KO/TKO,1,0:14,L,Jorge Rivera,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,0 of 0,0 of 1,1 of 1,1 of 2,0 of 0,0 of 0,W,Terry Martin,1,4 of 4,100%,4 of 4,0 of 0,---,0,0,0:05,4 of 4,0 of 0,0 of 0,1 of 1,0 of 0,3 of 3
237,KO/TKO,1,2:37,W,Jorge Rivera,1,24 of 43,55%,31 of 56,0 of 0,---,0,0,0:15,16 of 33,4 of 5,4 of 5,7 of 11,10 of 21,7 of 11,L,Edwin DeWees,0,6 of 25,24%,7 of 26,0 of 0,---,0,0,0:15,4 of 22,1 of 1,1 of 2,4 of 18,2 of 7,0 of 0
238,KO/TKO,1,1:44,L,Jorge Rivera,0,5 of 10,50%,6 of 11,0 of 0,---,0,0,0:27,3 of 8,2 of 2,0 of 0,2 of 6,3 of 4,0 of 0,W,Chris Leben,1,10 of 17,58%,16 of 23,1 of 1,100%,0,0,0:43,6 of 11,4 of 6,0 of 0,0 of 5,5 of 7,5 of 5
239,Decision - Unanimous,3,15:00,W,Jorge Rivera,0,51 of 92,55%,94 of 141,0 of 0,---,0,1,7:21,31 of 65,11 of 12,9 of 15,12 of 30,20 of 29,19 of 33,L,Dennis Hallman,0,12 of 29,41%,15 of 32,1 of 6,16%,2,0,2:49,7 of 22,4 of 5,1 of 2,3 of 11,9 of 18,0 of 0
240,Submission,3,14:28,L,Jorge Rivera,0,22 of 41,53%,60 of 81,0 of 1,0%,0,0,0:50,9 of 24,13 of 17,0 of 0,5 of 14,17 of 27,0 of 0,W,Rich Franklin,1,41 of 73,56%,84 of 116,3 of 3,100%,1,0,9:35,27 of 51,11 of 19,3 of 3,6 of 14,26 of 45,9 of 14
241,Submission,1,1:45,L,Jorge Rivera,0,2 of 4,50%,6 of 12,1 of 2,50%,0,0,1:27,1 of 3,0 of 0,1 of 1,0 of 1,1 of 1,1 of 2,W,Lee Murray,0,0 of 1,0%,2 of 4,0 of 0,---,2,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
242,Decision - Unanimous,3,15:00,W,Jorge Rivera,1,80 of 136,58%,154 of 210,0 of 0,---,0,0,5:28,39 of 88,24 of 26,17 of 22,20 of 55,57 of 78,3 of 3,L,David Loiseau,0,35 of 78,44%,49 of 92,0 of 3,0%,0,0,0:29,25 of 64,3 of 6,7 of 8,8 of 26,27 of 52,0 of 0
243,Decision - Unanimous,3,15:00,L,Dante Rivera,0,34 of 64,53%,64 of 95,0 of 5,0%,0,0,2:29,11 of 26,19 of 34,4 of 4,9 of 18,24 of 43,1 of 3,W,Matthew Riddle,0,60 of 80,75%,129 of 151,5 of 6,83%,2,0,9:09,15 of 25,26 of 34,19 of 21,1 of 10,42 of 51,17 of 19
244,Submission,1,2:44,L,Mario Rivera,0,0 of 1,0%,2 of 4,0 of 0,---,0,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Kenny Ento,0,23 of 29,79%,24 of 30,1 of 1,100%,2,0,--,23 of 29,0 of 0,0 of 0,0 of 1,0 of 0,23 of 28
245,Decision - Unanimous,3,15:00,L,Francisco Rivera,0,55 of 158,34%,59 of 163,0 of 0,---,0,0,0:01,39 of 138,8 of 12,8 of 8,52 of 151,2 of 5,1 of 2,W,Erik Perez,0,54 of 156,34%,147 of 259,2 of 6,33%,0,0,5:00,20 of 115,23 of 30,11 of 11,37 of 134,4 of 8,13 of 14
246,Decision - Split,3,15:00,L,Francisco Rivera,0,69 of 165,41%,69 of 165,2 of 2,100%,0,0,0:21,59 of 152,2 of 4,8 of 9,66 of 162,3 of 3,0 of 0,W,Brad Pickett,0,39 of 137,28%,64 of 163,3 of 5,60%,0,0,3:19,13 of 86,14 of 22,12 of 29,34 of 129,2 of 3,3 of 5
247,Submission,1,2:08,L,Francisco Rivera,0,16 of 36,44%,16 of 36,0 of 1,0%,0,0,0:13,13 of 33,1 of 1,2 of 2,9 of 19,6 of 16,1 of 1,W,John Lineker,1,28 of 60,46%,32 of 64,0 of 0,---,1,0,0:19,21 of 47,7 of 13,0 of 0,8 of 22,9 of 17,11 of 21
248,KO/TKO,1,0:21,W,Francisco Rivera,1,5 of 9,55%,5 of 9,0 of 0,---,0,0,0:00,5 of 9,0 of 0,0 of 0,2 of 5,0 of 0,3 of 4,L,Alex Caceres,0,0 of 5,0%,0 of 5,0 of 0,---,0,0,0:03,0 of 5,0 of 0,0 of 0,0 of 5,0 of 0,0 of 0
249,Submission,2,6:34,L,Francisco Rivera,0,15 of 56,26%,15 of 56,0 of 0,---,0,0,0:00,7 of 47,2 of 2,6 of 7,15 of 56,0 of 0,0 of 0,W,Urijah Faber,1,19 of 52,36%,19 of 52,0 of 3,0%,1,0,0:14,15 of 42,3 of 7,1 of 3,16 of 47,1 of 2,2 of 3
250,Decision - Unanimous,3,15:00,L,Francisco Rivera,0,41 of 104,39%,61 of 124,3 of 4,75%,1,0,0:43,31 of 93,6 of 7,4 of 4,34 of 95,5 of 6,2 of 3,W,Takeya Mizugaki,1,35 of 135,25%,67 of 179,0 of 3,0%,0,0,8:12,33 of 132,1 of 1,1 of 2,18 of 101,0 of 2,17 of 32
251,KO/TKO,2,7:20,W,Francisco Rivera,1,27 of 73,36%,42 of 89,0 of 1,0%,0,0,0:56,23 of 67,1 of 2,3 of 4,14 of 47,8 of 16,5 of 10,L,George Roop,0,23 of 61,37%,29 of 68,1 of 4,25%,0,0,2:19,14 of 45,5 of 11,4 of 5,16 of 49,7 of 12,0 of 0
252,KO/TKO,2,9:20,W,Francisco Rivera,1,51 of 127,40%,54 of 131,2 of 2,100%,0,0,1:07,25 of 89,8 of 12,18 of 26,44 of 115,2 of 3,5 of 9,L,Edwin Figueroa,1,24 of 97,24%,36 of 109,1 of 1,100%,0,0,2:08,18 of 85,4 of 8,2 of 4,19 of 89,1 of 2,4 of 6
253,Overturned,1,4:19,NC,Francisco Rivera,1,52 of 79,65%,54 of 82,0 of 0,---,0,0,0:02,39 of 64,1 of 2,12 of 13,48 of 74,2 of 3,2 of 2,NC,Roland Delorme,0,16 of 60,26%,16 of 60,0 of 1,0%,0,0,0:00,6 of 42,3 of 4,7 of 14,15 of 59,1 of 1,0 of 0
254,Decision - Unanimous,3,15:00,W,Francisco Rivera,1,68 of 173,39%,78 of 184,0 of 0,---,0,0,0:01,48 of 144,13 of 20,7 of 9,58 of 153,9 of 17,1 of 3,L,Alex Soto,0,41 of 178,23%,46 of 185,3 of 10,30%,0,0,0:55,16 of 138,20 of 34,5 of 6,35 of 168,4 of 8,2 of 2
255,Submission,3,11:57,L,Francisco Rivera,0,22 of 38,57%,54 of 70,0 of 1,0%,3,0,0:58,10 of 26,5 of 5,7 of 7,11 of 24,8 of 10,3 of 4,W,Reuben Duran,0,42 of 71,59%,101 of 132,2 of 5,40%,2,0,6:55,14 of 41,17 of 19,11 of 11,18 of 44,13 of 16,11 of 11
256,KO/TKO,1,1:36,L,Francisco Rivera,0,1 of 6,16%,1 of 6,0 of 0,---,0,0,0:00,0 of 4,0 of 1,1 of 1,1 of 6,0 of 0,0 of 0,W,Erik Koch,1,6 of 16,37%,10 of 22,0 of 0,---,0,0,0:04,4 of 13,2 of 2,0 of 1,5 of 14,0 of 0,1 of 2
257,Decision - Unanimous,3,15:00,W,Jimmie Rivera,0,48 of 89,53%,90 of 134,2 of 3,66%,1,0,1:59,16 of 44,13 of 16,19 of 29,32 of 68,12 of 16,4 of 5,L,Cody Stamann,0,26 of 72,36%,62 of 108,1 of 5,20%,0,0,4:25,13 of 55,8 of 11,5 of 6,18 of 61,8 of 11,0 of 0
258,Decision - Unanimous,3,15:00,L,Jimmie Rivera,0,73 of 192,38%,76 of 195,0 of 3,0%,0,0,0:39,42 of 145,15 of 24,16 of 23,60 of 173,9 of 15,4 of 4,W,Petr Yan,2,56 of 189,29%,58 of 192,1 of 3,33%,0,0,0:39,40 of 166,13 of 19,3 of 4,42 of 167,10 of 12,4 of 10
259,Decision - Unanimous,3,15:00,L,Jimmie Rivera,0,24 of 84,28%,36 of 97,0 of 0,---,0,0,2:50,8 of 59,7 of 16,9 of 9,17 of 77,7 of 7,0 of 0,W,Aljamain Sterling,0,101 of 176,57%,129 of 206,0 of 7,0%,0,0,2:45,36 of 96,39 of 51,26 of 29,77 of 146,23 of 29,1 of 1
260,Decision - Unanimous,3,15:00,W,Jimmie Rivera,0,62 of 125,49%,63 of 126,0 of 3,0%,0,0,0:04,25 of 79,16 of 21,21 of 25,60 of 121,2 of 4,0 of 0,L,John Dodson,0,41 of 117,35%,41 of 117,0 of 1,0%,0,0,0:02,21 of 95,15 of 17,5 of 5,34 of 109,7 of 8,0 of 0
261,KO/TKO,1,0:33,L,Jimmie Rivera,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0,W,Marlon Moraes,1,7 of 9,77%,7 of 9,0 of 0,---,0,0,0:00,6 of 8,0 of 0,1 of 1,2 of 3,0 of 0,5 of 6
262,Decision - Unanimous,3,15:00,W,Jimmie Rivera,2,70 of 160,43%,75 of 165,2 of 6,33%,0,0,1:46,38 of 114,17 of 29,15 of 17,58 of 146,8 of 10,4 of 4,L,Thomas Almeida,0,72 of 167,43%,72 of 167,0 of 0,---,0,0,0:16,36 of 121,13 of 20,23 of 26,67 of 160,5 of 7,0 of 0
263,Decision - Unanimous,3,15:00,W,Jimmie Rivera,0,54 of 160,33%,55 of 162,0 of 0,---,0,0,0:00,21 of 113,9 of 20,24 of 27,50 of 154,4 of 6,0 of 0,L,Urijah Faber,0,22 of 112,19%,23 of 113,0 of 4,0%,0,0,0:00,11 of 94,5 of 9,6 of 9,19 of 109,3 of 3,0 of 0
264,Decision - Unanimous,3,15:00,W,Jimmie Rivera,0,45 of 102,44%,64 of 124,3 of 6,50%,0,0,2:12,21 of 67,13 of 21,11 of 14,35 of 84,10 of 15,0 of 3,L,Iuri Alcantara,0,41 of 106,38%,43 of 108,0 of 0,---,0,0,0:01,18 of 73,17 of 25,6 of 8,36 of 100,5 of 6,0 of 0
265,Decision - Split,3,15:00,W,Jimmie Rivera,0,96 of 233,41%,98 of 235,0 of 3,0%,0,0,0:09,69 of 189,17 of 34,10 of 10,94 of 228,2 of 5,0 of 0,L,Pedro Munhoz,0,66 of 183,36%,67 of 184,0 of 7,0%,0,0,0:09,31 of 120,14 of 36,21 of 27,64 of 181,2 of 2,0 of 0
266,KO/TKO,1,1:29,W,Jimmie Rivera,1,15 of 27,55%,15 of 27,0 of 0,---,0,0,0:01,10 of 20,3 of 5,2 of 2,14 of 26,0 of 0,1 of 1,L,Marcus Brimage,0,9 of 17,52%,9 of 17,0 of 0,---,0,0,0:00,4 of 12,4 of 4,1 of 1,9 of 17,0 of 0,0 of 0
267,Decision - Split,3,15:00,L,Irwin Rivera,0,81 of 176,46%,85 of 180,1 of 9,11%,0,1,0:18,49 of 134,14 of 24,18 of 18,74 of 164,1 of 4,6 of 8,W,Andre Ewell,0,123 of 299,41%,124 of 301,0 of 0,---,0,0,0:48,78 of 226,36 of 64,9 of 9,119 of 293,4 of 6,0 of 0
268,Decision - Split,3,15:00,W,Irwin Rivera,0,36 of 73,49%,45 of 82,2 of 5,40%,0,0,1:02,30 of 61,5 of 10,1 of 2,28 of 62,5 of 8,3 of 3,L,Ali AlQaisi,0,44 of 105,41%,54 of 118,2 of 9,22%,1,0,1:55,28 of 86,7 of 9,9 of 10,36 of 96,8 of 9,0 of 0
269,Decision - Unanimous,3,15:00,L,Irwin Rivera,0,34 of 94,36%,35 of 95,0 of 4,0%,0,0,0:03,20 of 71,10 of 18,4 of 5,34 of 94,0 of 0,0 of 0,W,Giga Chikadze,1,61 of 135,45%,61 of 135,1 of 1,100%,0,0,0:06,33 of 100,13 of 16,15 of 19,55 of 122,2 of 4,4 of 9
270,KO/TKO,2,5:34,L,Jerome Rivera,0,30 of 80,37%,31 of 81,0 of 0,---,0,0,0:00,9 of 45,2 of 11,19 of 24,29 of 79,1 of 1,0 of 0,W,Tyson Nam,1,36 of 72,50%,36 of 72,0 of 0,---,0,0,0:23,27 of 58,7 of 12,2 of 2,18 of 47,3 of 3,15 of 22
271,Decision - Unanimous,3,15:00,W,Pedro Rizzo,0,30 of 93,32%,45 of 110,0 of 0,---,0,0,5:52,9 of 67,1 of 1,20 of 25,11 of 56,0 of 0,19 of 37,L,Ricco Rodriguez,0,15 of 33,45%,27 of 47,0 of 12,0%,0,0,0:00,13 of 28,0 of 3,2 of 2,15 of 33,0 of 0,0 of 0
272,TKO - Doctor's Stoppage,2,9:24,W,Pedro Rizzo,0,40 of 91,43%,67 of 121,1 of 3,33%,0,0,3:25,24 of 67,6 of 6,10 of 18,20 of 64,10 of 11,10 of 16,L,Tra Telligman,1,34 of 67,50%,42 of 77,0 of 0,---,0,0,0:23,19 of 49,9 of 11,6 of 7,24 of 55,9 of 11,1 of 1
273,Decision - Unanimous,3,15:00,L,Pedro Rizzo,0,12 of 37,32%,29 of 54,0 of 3,0%,0,0,1:19,6 of 31,1 of 1,5 of 5,10 of 35,2 of 2,0 of 0,W,Vladimir Matyushenko,0,24 of 38,63%,94 of 113,5 of 19,26%,0,0,7:14,17 of 29,1 of 2,6 of 7,11 of 25,3 of 3,10 of 10
274,KO/TKO,1,5:00,L,Pedro Rizzo,0,14 of 28,50%,14 of 28,0 of 0,---,0,0,0:00,4 of 18,0 of 0,10 of 10,14 of 28,0 of 0,0 of 0,W,Gan McGee,0,17 of 58,29%,17 of 58,0 of 3,0%,0,0,0:11,13 of 53,3 of 3,1 of 2,17 of 57,0 of 1,0 of 0
275,KO/TKO,3,11:45,W,Pedro Rizzo,1,27 of 80,33%,27 of 80,0 of 0,---,0,0,0:00,10 of 55,1 of 1,16 of 24,26 of 79,1 of 1,0 of 0,L,Andrei Arlovski,0,38 of 95,40%,38 of 95,0 of 0,---,0,0,0:00,10 of 48,1 of 1,27 of 46,37 of 93,1 of 2,0 of 0
276,KO/TKO,3,13:22,L,Pedro Rizzo,0,13 of 34,38%,20 of 42,1 of 1,100%,0,0,0:03,8 of 28,1 of 1,4 of 5,9 of 30,4 of 4,0 of 0,W,Randy Couture,0,41 of 52,78%,98 of 111,3 of 5,60%,0,0,5:48,27 of 38,1 of 1,13 of 13,18 of 26,4 of 4,19 of 22
277,Decision - Unanimous,5,25:00,L,Pedro Rizzo,1,42 of 108,38%,76 of 144,0 of 0,---,0,0,4:16,27 of 90,3 of 3,12 of 15,29 of 85,7 of 14,6 of 9,W,Randy Couture,0,69 of 118,58%,147 of 197,3 of 15,20%,0,0,7:58,51 of 96,3 of 4,15 of 18,28 of 57,20 of 26,21 of 35
278,KO/TKO,2,9:21,W,Pedro Rizzo,1,31 of 86,36%,35 of 90,0 of 0,---,0,0,0:01,18 of 67,3 of 3,10 of 16,23 of 71,8 of 15,0 of 0,L,Josh Barnett,0,39 of 101,38%,41 of 103,0 of 0,---,0,0,0:00,17 of 74,6 of 9,16 of 18,29 of 78,10 of 23,0 of 0
279,KO/TKO,1,1:33,W,Pedro Rizzo,1,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:11,0 of 5,0 of 0,2 of 2,2 of 6,0 of 0,0 of 1,L,Dan Severn,0,0 of 3,0%,1 of 4,0 of 1,0%,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0
280,Decision - Unanimous,5,25:00,L,Pedro Rizzo,0,12 of 57,21%,16 of 63,0 of 0,---,0,0,0:00,3 of 46,0 of 0,9 of 11,12 of 55,0 of 1,0 of 1,W,Kevin Randleman,0,17 of 52,32%,33 of 70,2 of 4,50%,2,0,3:34,17 of 52,0 of 0,0 of 0,11 of 39,2 of 4,4 of 9
281,KO/TKO,3,11:17,W,Pedro Rizzo,1,14 of 47,29%,14 of 47,0 of 0,---,0,0,0:08,8 of 40,0 of 0,6 of 7,13 of 45,0 of 1,1 of 1,L,Tsuyoshi Kohsaka,0,14 of 33,42%,14 of 33,0 of 3,0%,0,0,0:00,0 of 9,4 of 5,10 of 19,13 of 32,1 of 1,0 of 0
282,KO/TKO,1,4:30,W,Pedro Rizzo,1,9 of 43,20%,9 of 43,0 of 0,---,0,0,--,7 of 41,0 of 0,2 of 2,9 of 42,0 of 0,0 of 1,L,Tra Telligman,0,16 of 46,34%,16 of 46,0 of 1,0%,0,0,--,14 of 41,0 of 1,2 of 4,13 of 38,3 of 8,0 of 0
283,Decision - Split,2,8:00,W,Pedro Rizzo,0,16 of 29,55%,29 of 43,0 of 0,---,0,0,--,9 of 22,0 of 0,7 of 7,15 of 28,1 of 1,0 of 0,L,Mark Coleman,0,25 of 53,47%,58 of 86,2 of 6,33%,0,0,--,23 of 49,0 of 1,2 of 3,7 of 23,0 of 1,18 of 29
284,KO/TKO,1,8:07,W,Pedro Rizzo,2,24 of 35,68%,49 of 63,0 of 0,---,0,0,--,12 of 22,0 of 0,12 of 13,17 of 22,4 of 7,3 of 6,L,David Abbott,0,16 of 48,33%,31 of 69,1 of 2,50%,0,0,--,16 of 48,0 of 0,0 of 0,7 of 25,4 of 14,5 of 9
285,Decision - Unanimous,3,15:00,L,Justin Robbins,0,10 of 27,37%,29 of 47,0 of 0,---,0,0,--,3 of 20,3 of 3,4 of 4,4 of 18,6 of 9,0 of 0,W,Antonio Banuelos,0,48 of 91,52%,117 of 169,2 of 2,100%,0,0,--,22 of 64,26 of 27,0 of 0,0 of 15,1 of 2,47 of 74
286,Submission,1,4:17,L,Karl Roberson,0,4 of 16,25%,4 of 16,0 of 0,---,0,0,0:19,4 of 16,0 of 0,0 of 0,4 of 16,0 of 0,0 of 0,W,Marvin Vettori,0,45 of 64,70%,60 of 79,2 of 3,66%,2,0,2:05,45 of 64,0 of 0,0 of 0,2 of 12,0 of 0,43 of 52
287,Submission,3,14:01,W,Karl Roberson,0,43 of 117,36%,43 of 117,1 of 3,33%,1,0,0:56,14 of 77,3 of 10,26 of 30,41 of 115,2 of 2,0 of 0,L,Roman Kopylov,0,37 of 95,38%,38 of 96,0 of 1,0%,0,0,0:02,19 of 72,15 of 20,3 of 3,37 of 95,0 of 0,0 of 0
288,Decision - Split,3,15:00,W,Karl Roberson,0,50 of 80,62%,79 of 113,0 of 0,---,0,3,5:47,35 of 64,11 of 12,4 of 4,15 of 40,8 of 8,27 of 32,L,Wellington Turman,0,25 of 51,49%,38 of 67,4 of 7,57%,2,0,6:53,20 of 42,5 of 8,0 of 1,8 of 27,5 of 6,12 of 18
289,Submission,1,3:21,L,Karl Roberson,1,24 of 30,80%,29 of 35,0 of 0,---,0,0,0:42,22 of 28,2 of 2,0 of 0,1 of 3,6 of 6,17 of 21,W,Glover Teixeira,0,6 of 11,54%,20 of 26,1 of 3,33%,1,0,1:46,6 of 11,0 of 0,0 of 0,0 of 3,0 of 0,6 of 8
290,Decision - Unanimous,3,15:00,W,Karl Roberson,0,34 of 71,47%,90 of 135,2 of 3,66%,0,0,5:06,24 of 58,6 of 8,4 of 5,24 of 57,5 of 7,5 of 7,L,Jack Marshman,0,21 of 98,21%,30 of 108,0 of 0,---,0,0,0:00,12 of 80,3 of 5,6 of 13,19 of 95,2 of 3,0 of 0
291,Submission,1,4:45,L,Karl Roberson,0,4 of 6,66%,20 of 26,0 of 0,---,0,0,0:00,3 of 5,0 of 0,1 of 1,1 of 3,2 of 2,1 of 1,W,Cezar Ferreira,0,5 of 6,83%,14 of 16,2 of 3,66%,1,0,4:20,4 of 5,1 of 1,0 of 0,1 of 1,0 of 0,4 of 5
292,Submission,1,3:41,W,Karl Roberson,0,17 of 23,73%,21 of 29,1 of 1,100%,2,0,1:14,12 of 17,5 of 6,0 of 0,5 of 9,9 of 9,3 of 5,L,Darren Stewart,0,6 of 20,30%,6 of 20,0 of 1,0%,0,0,0:34,3 of 9,0 of 3,3 of 8,4 of 18,2 of 2,0 of 0
293,KO/TKO,1,2:51,W,Andre Roberts,1,10 of 20,50%,11 of 21,0 of 0,---,0,0,0:28,10 of 19,0 of 1,0 of 0,4 of 9,3 of 8,3 of 3,L,Ron Waterman,0,22 of 48,45%,27 of 53,0 of 0,---,0,0,0:28,19 of 42,3 of 6,0 of 0,8 of 15,14 of 33,0 of 0
294,KO/TKO,1,0:43,L,Andre Roberts,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,--,2 of 3,0 of 0,0 of 0,2 of 3,0 of 0,0 of 0,W,Gary Goodridge,0,8 of 14,57%,8 of 14,0 of 0,---,0,0,--,6 of 12,0 of 0,2 of 2,6 of 11,2 of 3,0 of 0
295,KO/TKO,1,1:23,L,David Roberts,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,--,0 of 3,0 of 0,0 of 0,0 of 2,0 of 0,0 of 1,W,Marcelo Mello,0,7 of 13,53%,9 of 15,1 of 2,50%,0,0,--,6 of 12,1 of 1,0 of 0,1 of 1,0 of 0,6 of 12
296,TKO - Doctor's Stoppage,1,10:0,L,Joey Roberts,0,17 of 42,40%,33 of 60,1 of 2,50%,2,1,--,14 of 38,3 of 4,0 of 0,0 of 8,2 of 4,15 of 30,W,Sione Latu,0,9 of 19,47%,14 of 26,1 of 1,100%,0,1,--,6 of 15,2 of 3,1 of 1,3 of 6,4 of 10,2 of 3
297,Decision - Unanimous,3,15:00,W,Tyrone Roberts,0,16 of 60,26%,105 of 163,1 of 1,100%,0,0,4:47,11 of 53,3 of 5,2 of 2,12 of 45,4 of 13,0 of 2,L,David Dodd,0,10 of 31,32%,27 of 49,0 of 2,0%,0,0,0:02,5 of 25,5 of 6,0 of 0,3 of 22,5 of 6,2 of 3
298,Submission,1,0:16,L,Ryan Roberts,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Marcus Aurelio,1,6 of 11,54%,6 of 11,0 of 0,---,1,0,0:06,6 of 11,0 of 0,0 of 0,1 of 5,0 of 0,5 of 6
299,Decision - Unanimous,3,15:00,L,Daniel Roberts,0,3 of 11,27%,54 of 63,0 of 1,0%,3,0,0:19,2 of 10,1 of 1,0 of 0,3 of 11,0 of 0,0 of 0,W,Charlie Brenneman,0,24 of 26,92%,156 of 177,2 of 5,40%,0,0,13:08,8 of 10,13 of 13,3 of 3,4 of 5,1 of 1,19 of 20
300,Decision - Unanimous,3,15:00,L,Daniel Roberts,0,23 of 66,34%,26 of 69,1 of 7,14%,1,0,1:19,9 of 46,11 of 15,3 of 5,18 of 61,5 of 5,0 of 0,W,Rich Attonito,1,66 of 101,65%,113 of 153,1 of 2,50%,0,1,5:44,40 of 73,15 of 17,11 of 11,29 of 46,6 of 11,31 of 44
301,Decision - Unanimous,3,15:00,L,Daniel Roberts,0,6 of 79,7%,31 of 111,1 of 4,25%,1,1,4:09,0 of 64,3 of 6,3 of 9,5 of 75,1 of 4,0 of 0,W,Claude Patrick,0,29 of 62,46%,51 of 85,4 of 5,80%,1,0,4:49,13 of 44,8 of 9,8 of 9,13 of 39,15 of 21,1 of 2
302,Submission,1,3:45,W,Daniel Roberts,0,3 of 13,23%,8 of 22,1 of 2,50%,2,0,1:46,3 of 13,0 of 0,0 of 0,3 of 12,0 of 0,0 of 1,L,Greg Soto,0,6 of 13,46%,6 of 13,0 of 0,---,1,0,0:31,5 of 11,1 of 2,0 of 0,2 of 9,2 of 2,2 of 2
303,Submission,1,1:13,W,Daniel Roberts,0,2 of 10,20%,2 of 10,1 of 1,100%,1,0,0:02,1 of 8,0 of 0,1 of 2,2 of 10,0 of 0,0 of 0,L,Mike Guymon,0,0 of 3,0%,0 of 3,0 of 1,0%,0,0,0:17,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0
304,Decision - Split,3,15:00,W,Daniel Roberts,0,5 of 44,11%,45 of 93,6 of 9,66%,2,0,7:13,4 of 42,1 of 2,0 of 0,2 of 39,1 of 1,2 of 4,L,Forrest Petz,0,21 of 69,30%,47 of 97,1 of 1,100%,0,0,0:56,6 of 50,3 of 7,12 of 12,17 of 59,3 of 9,1 of 1
305,KO/TKO,1,2:01,L,Daniel Roberts,0,7 of 17,41%,21 of 33,1 of 1,100%,1,1,0:55,7 of 17,0 of 0,0 of 0,1 of 4,0 of 0,6 of 13,W,John Howard,0,6 of 8,75%,8 of 11,1 of 1,100%,0,0,0:49,4 of 6,0 of 0,2 of 2,2 of 4,0 of 0,4 of 4
306,KO/TKO,2,8:05,L,Buddy Roberts,0,15 of 35,42%,20 of 40,0 of 0,---,1,0,0:03,10 of 28,3 of 4,2 of 3,14 of 34,1 of 1,0 of 0,W,Yushin Okami,0,26 of 68,38%,54 of 116,3 of 6,50%,0,0,5:28,23 of 65,2 of 2,1 of 1,6 of 21,1 of 1,19 of 46
307,Decision - Unanimous,3,15:00,W,Buddy Roberts,0,35 of 111,31%,81 of 158,0 of 0,---,0,0,0:06,26 of 94,7 of 12,2 of 5,28 of 103,6 of 7,1 of 1,L,Caio Magalhaes,0,22 of 92,23%,27 of 98,2 of 15,13%,0,0,3:47,8 of 58,2 of 6,12 of 28,20 of 90,1 of 1,1 of 1
308,KO/TKO,2,9:54,W,Danny Roberts,1,37 of 61,60%,42 of 68,1 of 8,12%,0,0,2:19,10 of 34,17 of 17,10 of 10,18 of 40,19 of 21,0 of 0,L,Zelim Imadaev,0,28 of 71,39%,38 of 84,1 of 1,100%,0,0,2:30,15 of 54,10 of 12,3 of 5,19 of 58,9 of 11,0 of 2
