,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
357,KO/TKO,1,3:38,W,Mike Perry,3,31 of 50,62%,50 of 69,0 of 0,---,0,0,1:28,21 of 38,3 of 5,7 of 7,16 of 27,0 of 1,15 of 22,L,Hyun Gyu Lim,0,8 of 29,27%,8 of 29,0 of 0,---,0,0,0:00,8 of 28,0 of 1,0 of 0,8 of 29,0 of 0,0 of 0
358,KO/TKO,2,7:36,L,Raphael Pessoa,0,12 of 36,33%,13 of 37,0 of 1,0%,0,0,0:00,6 of 28,2 of 2,4 of 6,12 of 35,0 of 1,0 of 0,W,Tanner Boser,0,43 of 60,71%,43 of 60,0 of 0,---,0,0,0:06,15 of 31,7 of 7,21 of 22,34 of 48,0 of 0,9 of 12
359,Decision - Unanimous,3,15:00,W,Raphael Pessoa,1,39 of 138,28%,43 of 143,0 of 0,---,0,0,0:06,22 of 112,3 of 8,14 of 18,32 of 125,7 of 13,0 of 0,L,Jeff Hughes,0,34 of 77,44%,48 of 93,0 of 0,---,0,1,1:16,10 of 46,6 of 9,18 of 22,28 of 68,3 of 4,3 of 5
360,Submission,1,4:12,L,Raphael Pessoa,0,7 of 41,17%,9 of 43,0 of 2,0%,0,0,0:01,5 of 36,2 of 3,0 of 2,6 of 37,1 of 4,0 of 0,W,Ciryl Gane,0,15 of 22,68%,20 of 28,0 of 1,0%,1,0,0:33,7 of 13,4 of 5,4 of 4,14 of 19,1 of 1,0 of 2
361,Submission,1,2:57,L,Viktor Pesta,0,7 of 19,36%,18 of 31,1 of 1,100%,0,0,1:43,7 of 19,0 of 0,0 of 0,3 of 11,0 of 0,4 of 8,W,Aleksei Oleinik,0,7 of 15,46%,11 of 19,0 of 0,---,1,0,0:34,4 of 12,0 of 0,3 of 3,7 of 15,0 of 0,0 of 0
362,KO/TKO,2,5:53,L,Viktor Pesta,0,3 of 42,7%,4 of 43,0 of 2,0%,0,0,0:29,2 of 41,1 of 1,0 of 0,3 of 41,0 of 1,0 of 0,W,Marcin Tybura,1,15 of 62,24%,20 of 67,0 of 0,---,0,0,0:15,11 of 54,2 of 5,2 of 3,14 of 59,1 of 3,0 of 0
363,KO/TKO,3,11:15,L,Viktor Pesta,0,8 of 13,61%,47 of 61,5 of 13,38%,0,0,7:09,4 of 9,2 of 2,2 of 2,2 of 4,0 of 1,6 of 8,W,Derrick Lewis,0,41 of 63,65%,51 of 74,0 of 3,0%,0,0,1:29,36 of 58,5 of 5,0 of 0,3 of 13,10 of 10,28 of 40
364,Decision - Unanimous,3,15:00,W,Viktor Pesta,0,35 of 59,59%,124 of 161,4 of 13,30%,0,0,9:07,25 of 47,5 of 6,5 of 6,10 of 26,3 of 6,22 of 27,L,Konstantin Erokhin,0,17 of 36,47%,23 of 43,0 of 0,---,0,0,0:00,11 of 28,4 of 6,2 of 2,12 of 29,5 of 7,0 of 0
365,Decision - Unanimous,3,15:00,L,Viktor Pesta,0,26 of 84,30%,46 of 120,1 of 9,11%,0,0,3:10,20 of 77,6 of 7,0 of 0,14 of 65,7 of 11,5 of 8,W,Ruslan Magomedov,0,47 of 117,40%,51 of 121,0 of 0,---,0,0,0:05,36 of 103,5 of 6,6 of 8,45 of 114,1 of 2,1 of 1
366,KO/TKO,1,2:53,L,Tony Petarra,0,4 of 5,80%,6 of 7,0 of 2,0%,0,0,--,3 of 3,0 of 1,1 of 1,0 of 0,4 of 5,0 of 0,W,Wanderlei Silva,1,25 of 32,78%,32 of 39,0 of 0,---,0,0,--,12 of 18,13 of 14,0 of 0,0 of 2,24 of 29,1 of 1
367,KO/TKO,2,6:31,W,Steven Peterson,1,49 of 105,46%,53 of 109,0 of 0,---,0,0,0:01,33 of 84,12 of 17,4 of 4,46 of 98,1 of 2,2 of 5,L,Martin Bravo,0,86 of 199,43%,93 of 206,2 of 5,40%,0,0,0:38,60 of 157,20 of 33,6 of 9,85 of 198,1 of 1,0 of 0
368,Decision - Unanimous,3,15:00,L,Steven Peterson,0,67 of 218,30%,87 of 241,2 of 2,100%,0,0,2:38,41 of 171,13 of 32,13 of 15,65 of 214,0 of 0,2 of 4,W,Alex Caceres,0,94 of 197,47%,95 of 198,0 of 0,---,0,0,0:00,63 of 154,27 of 39,4 of 4,91 of 194,3 of 3,0 of 0
369,Decision - Unanimous,3,15:00,L,Steven Peterson,0,34 of 85,40%,57 of 109,4 of 8,50%,1,0,5:09,15 of 63,9 of 12,10 of 10,27 of 75,7 of 10,0 of 0,W,Luis Pena,0,52 of 112,46%,66 of 127,1 of 3,33%,0,2,4:48,43 of 102,9 of 10,0 of 0,36 of 83,12 of 24,4 of 5
370,Decision - Split,3,15:00,W,Steven Peterson,0,74 of 175,42%,115 of 220,2 of 6,33%,1,1,7:13,44 of 141,19 of 23,11 of 11,46 of 136,16 of 25,12 of 14,L,Matt Bessette,0,57 of 141,40%,88 of 177,0 of 3,0%,0,1,1:32,42 of 121,12 of 15,3 of 5,45 of 125,10 of 14,2 of 2
371,Decision - Unanimous,3,15:00,L,Steven Peterson,0,73 of 286,25%,82 of 296,1 of 10,10%,0,0,1:48,55 of 257,12 of 18,6 of 11,65 of 271,6 of 12,2 of 3,W,Brandon Davis,0,114 of 285,40%,119 of 291,0 of 1,0%,0,0,0:39,83 of 243,12 of 19,19 of 23,108 of 278,6 of 6,0 of 1
372,KO/TKO,1,3:46,L,Seth Petruzelli,0,3 of 10,30%,12 of 22,0 of 0,---,2,0,0:00,2 of 8,1 of 2,0 of 0,2 of 7,1 of 2,0 of 1,W,Karlos Vemola,0,18 of 42,42%,43 of 76,2 of 2,100%,0,0,3:18,17 of 41,1 of 1,0 of 0,4 of 12,0 of 0,14 of 30
373,Submission,2,8:05,L,Seth Petruzelli,1,30 of 62,48%,42 of 76,0 of 1,0%,2,0,1:11,26 of 57,3 of 3,1 of 2,12 of 33,7 of 10,11 of 19,W,Ricardo Romero,0,19 of 30,63%,24 of 36,1 of 7,14%,2,1,3:59,13 of 24,6 of 6,0 of 0,6 of 14,0 of 1,13 of 15
374,Submission,2,5:39,L,Seth Petruzelli,0,8 of 30,26%,26 of 48,1 of 1,100%,0,0,0:14,4 of 26,0 of 0,4 of 4,7 of 26,1 of 4,0 of 0,W,Wilson Gouveia,0,17 of 39,43%,37 of 59,1 of 1,100%,1,0,3:14,10 of 29,1 of 2,6 of 8,6 of 15,2 of 3,9 of 21
375,Decision - Unanimous,3,15:00,W,Anthony Pettis,0,63 of 113,55%,81 of 133,0 of 1,0%,0,0,0:00,44 of 84,10 of 18,9 of 11,60 of 110,1 of 1,2 of 2,L,Donald Cerrone,0,62 of 148,41%,62 of 148,2 of 8,25%,0,0,1:46,31 of 112,18 of 22,13 of 14,59 of 143,3 of 5,0 of 0
376,Submission,2,6:46,L,Anthony Pettis,0,22 of 45,48%,28 of 51,0 of 0,---,0,0,0:00,12 of 33,9 of 11,1 of 1,18 of 41,3 of 3,1 of 1,W,Diego Ferreira,0,25 of 53,47%,43 of 74,3 of 7,42%,1,0,3:54,18 of 43,4 of 6,3 of 4,16 of 39,3 of 4,6 of 10
377,Decision - Unanimous,3,15:00,L,Anthony Pettis,0,69 of 133,51%,86 of 153,0 of 0,---,1,2,1:49,54 of 111,10 of 12,5 of 10,46 of 102,20 of 27,3 of 4,W,Nate Diaz,1,114 of 201,56%,205 of 306,1 of 1,100%,0,1,5:58,94 of 172,16 of 23,4 of 6,51 of 109,43 of 63,20 of 29
378,KO/TKO,2,9:55,W,Anthony Pettis,1,32 of 55,58%,32 of 55,0 of 0,---,0,0,0:01,5 of 21,7 of 12,20 of 22,30 of 53,0 of 0,2 of 2,L,Stephen Thompson,0,47 of 107,43%,47 of 107,0 of 0,---,0,0,0:00,28 of 70,9 of 20,10 of 17,47 of 107,0 of 0,0 of 0
379,KO/TKO,2,10:00,L,Anthony Pettis,1,45 of 99,45%,49 of 104,0 of 0,---,0,0,1:11,32 of 80,9 of 13,4 of 6,38 of 90,2 of 3,5 of 6,W,Tony Ferguson,0,114 of 194,58%,115 of 195,0 of 0,---,0,0,0:04,66 of 131,21 of 32,27 of 31,106 of 181,4 of 7,4 of 6
380,Submission,2,5:52,W,Anthony Pettis,0,9 of 22,40%,13 of 26,0 of 0,---,2,0,1:04,3 of 13,4 of 6,2 of 3,7 of 19,1 of 1,1 of 2,L,Michael Chiesa,0,12 of 26,46%,19 of 35,2 of 6,33%,0,0,2:38,4 of 17,7 of 7,1 of 2,8 of 21,3 of 3,1 of 2
381,KO/TKO,3,12:08,L,Anthony Pettis,0,34 of 54,62%,46 of 66,1 of 1,100%,4,2,1:36,29 of 45,3 of 7,2 of 2,23 of 43,1 of 1,10 of 10,W,Dustin Poirier,0,53 of 100,53%,71 of 119,5 of 6,83%,0,0,6:51,47 of 92,5 of 6,1 of 2,25 of 62,8 of 10,20 of 28
382,Decision - Unanimous,3,15:00,W,Anthony Pettis,0,80 of 121,66%,107 of 150,1 of 2,50%,0,0,3:37,49 of 85,27 of 32,4 of 4,63 of 99,8 of 9,9 of 13,L,Jim Miller,0,48 of 110,43%,51 of 113,1 of 4,25%,0,0,1:50,13 of 65,15 of 23,20 of 22,33 of 84,11 of 15,4 of 11
383,KO/TKO,3,14:50,L,Anthony Pettis,0,53 of 158,33%,55 of 160,0 of 2,0%,0,0,1:24,25 of 100,17 of 44,11 of 14,53 of 156,0 of 2,0 of 0,W,Max Holloway,1,94 of 208,45%,98 of 212,2 of 2,100%,0,0,0:36,48 of 143,29 of 41,17 of 24,76 of 188,16 of 18,2 of 2
384,Submission,3,11:49,W,Anthony Pettis,0,53 of 87,60%,77 of 114,0 of 0,---,1,5,3:11,41 of 67,12 of 20,0 of 0,35 of 53,0 of 1,18 of 33,L,Charles Oliveira,0,41 of 86,47%,60 of 105,4 of 11,36%,0,0,4:57,23 of 57,17 of 28,1 of 1,27 of 63,8 of 12,6 of 11
385,Decision - Unanimous,3,15:00,L,Anthony Pettis,0,48 of 131,36%,48 of 131,0 of 3,0%,0,0,0:00,35 of 116,5 of 7,8 of 8,48 of 131,0 of 0,0 of 0,W,Edson Barboza,0,73 of 164,44%,73 of 164,0 of 0,---,0,0,0:00,27 of 101,15 of 26,31 of 37,73 of 163,0 of 1,0 of 0
386,Decision - Split,3,15:00,L,Anthony Pettis,0,56 of 109,51%,109 of 164,0 of 0,---,0,0,0:00,33 of 79,13 of 20,10 of 10,50 of 97,6 of 12,0 of 0,W,Eddie Alvarez,0,42 of 90,46%,74 of 129,6 of 15,40%,0,0,7:38,20 of 61,12 of 18,10 of 11,36 of 82,3 of 4,3 of 4
387,Decision - Unanimous,5,25:00,L,Anthony Pettis,0,54 of 162,33%,96 of 205,0 of 1,0%,0,0,0:52,38 of 141,11 of 16,5 of 5,53 of 158,1 of 3,0 of 1,W,Rafael Dos Anjos,0,90 of 171,52%,144 of 233,9 of 10,90%,0,0,14:42,44 of 113,27 of 37,19 of 21,58 of 124,11 of 17,21 of 30
388,Submission,2,6:53,W,Anthony Pettis,0,30 of 58,51%,43 of 71,0 of 0,---,1,1,0:03,26 of 53,3 of 4,1 of 1,27 of 53,3 of 5,0 of 0,L,Gilbert Melendez,0,27 of 78,34%,59 of 119,1 of 8,12%,0,0,4:21,16 of 62,10 of 14,1 of 2,15 of 60,10 of 16,2 of 2
389,Submission,1,4:41,W,Anthony Pettis,0,9 of 16,56%,10 of 17,0 of 0,---,1,0,0:00,3 of 9,6 of 7,0 of 0,9 of 16,0 of 0,0 of 0,L,Benson Henderson,0,11 of 16,68%,26 of 37,0 of 3,0%,0,0,3:09,3 of 8,3 of 3,5 of 5,4 of 9,6 of 6,1 of 1
390,KO/TKO,1,2:35,W,Anthony Pettis,1,18 of 28,64%,18 of 28,0 of 0,---,0,0,0:02,13 of 21,4 of 6,1 of 1,16 of 26,0 of 0,2 of 2,L,Donald Cerrone,0,4 of 12,33%,4 of 12,0 of 0,---,0,0,0:00,2 of 8,1 of 2,1 of 2,4 of 12,0 of 0,0 of 0
391,KO/TKO,1,1:21,W,Anthony Pettis,1,9 of 20,45%,9 of 20,0 of 0,---,0,0,0:02,8 of 17,0 of 1,1 of 2,6 of 16,0 of 0,3 of 4,L,Joe Lauzon,0,0 of 8,0%,0 of 8,0 of 0,---,0,0,0:00,0 of 8,0 of 0,0 of 0,0 of 8,0 of 0,0 of 0
392,Decision - Split,3,15:00,W,Anthony Pettis,0,21 of 47,44%,89 of 117,6 of 9,66%,0,0,6:51,9 of 34,1 of 2,11 of 11,16 of 40,5 of 6,0 of 1,L,Jeremy Stephens,0,17 of 47,36%,65 of 96,3 of 8,37%,0,1,3:29,5 of 30,5 of 6,7 of 11,14 of 42,2 of 2,1 of 3
393,Decision - Unanimous,3,15:00,L,Anthony Pettis,0,14 of 51,27%,42 of 80,0 of 0,---,1,0,0:41,12 of 47,0 of 2,2 of 2,11 of 47,1 of 2,2 of 2,W,Clay Guida,0,19 of 65,29%,63 of 112,5 of 8,62%,0,1,10:17,8 of 54,2 of 2,9 of 9,8 of 40,5 of 6,6 of 19
394,Decision - Unanimous,5,25:00,W,Anthony Pettis,1,42 of 99,42%,130 of 195,2 of 2,100%,4,2,6:24,24 of 73,10 of 14,8 of 12,24 of 75,10 of 13,8 of 11,L,Benson Henderson,0,38 of 112,33%,97 of 173,3 of 10,30%,2,0,6:37,12 of 71,15 of 23,11 of 18,23 of 88,12 of 18,3 of 6
395,Submission,3,14:51,W,Anthony Pettis,0,37 of 71,52%,85 of 121,2 of 2,100%,2,1,4:26,24 of 55,6 of 7,7 of 9,23 of 55,8 of 8,6 of 8,L,Shane Roller,0,16 of 54,29%,25 of 63,2 of 11,18%,1,1,4:23,9 of 44,2 of 4,5 of 6,11 of 43,4 of 7,1 of 4
396,Submission,2,6:35,W,Anthony Pettis,0,16 of 34,47%,26 of 44,0 of 0,---,1,0,0:03,7 of 25,2 of 2,7 of 7,15 of 32,1 of 2,0 of 0,L,Alex Karalexis,0,9 of 28,32%,12 of 31,3 of 7,42%,0,0,2:46,6 of 25,0 of 0,3 of 3,4 of 18,2 of 3,3 of 7
397,KO/TKO,1,2:17,W,Anthony Pettis,1,4 of 17,23%,5 of 18,0 of 0,---,0,0,0:02,4 of 17,0 of 0,0 of 0,1 of 13,0 of 0,3 of 4,L,Danny Castillo,0,5 of 10,50%,7 of 12,1 of 1,100%,0,0,0:28,0 of 5,0 of 0,5 of 5,2 of 6,3 of 3,0 of 1
398,Decision - Split,3,15:00,L,Anthony Pettis,1,39 of 97,40%,57 of 116,0 of 0,---,0,0,0:19,33 of 87,1 of 4,5 of 6,30 of 88,4 of 4,5 of 5,W,Bart Palaszewski,0,29 of 56,51%,57 of 90,1 of 8,12%,0,0,6:31,11 of 36,7 of 8,11 of 12,22 of 44,5 of 7,2 of 5
399,Submission,1,1:49,W,Anthony Pettis,0,1 of 2,50%,1 of 2,0 of 0,---,3,0,0:00,1 of 1,0 of 1,0 of 0,1 of 2,0 of 0,0 of 0,L,Mike Campbell,0,3 of 10,30%,7 of 16,1 of 1,100%,0,0,1:28,2 of 9,1 of 1,0 of 0,1 of 1,0 of 0,2 of 9
400,Decision - Unanimous,3,15:00,W,Sergio Pettis,0,96 of 253,37%,96 of 253,0 of 0,---,0,0,0:02,76 of 224,5 of 13,15 of 16,90 of 245,5 of 7,1 of 1,L,Tyson Nam,0,40 of 170,23%,43 of 173,0 of 0,---,0,0,0:46,28 of 149,7 of 15,5 of 6,38 of 164,2 of 6,0 of 0
401,Decision - Unanimous,3,15:00,L,Sergio Pettis,0,71 of 185,38%,88 of 206,1 of 2,50%,0,0,0:16,53 of 165,7 of 9,11 of 11,71 of 183,0 of 0,0 of 2,W,Rob Font,0,111 of 247,44%,118 of 255,2 of 4,50%,1,1,4:51,79 of 212,25 of 28,7 of 7,102 of 227,1 of 1,8 of 19
402,Decision - Unanimous,3,15:00,L,Sergio Pettis,0,30 of 97,30%,91 of 161,0 of 0,---,0,0,0:00,23 of 86,3 of 5,4 of 6,30 of 93,0 of 0,0 of 4,W,Jussier Formiga,0,18 of 37,48%,90 of 123,2 of 5,40%,0,0,7:26,17 of 36,0 of 0,1 of 1,16 of 34,0 of 1,2 of 2
403,Decision - Split,3,15:00,W,Sergio Pettis,0,74 of 168,44%,87 of 183,0 of 0,---,0,0,0:00,69 of 155,5 of 13,0 of 0,64 of 158,9 of 9,1 of 1,L,Joseph Benavidez,0,59 of 186,31%,86 of 216,2 of 14,14%,0,0,4:24,28 of 128,14 of 33,17 of 25,57 of 180,2 of 6,0 of 0
404,Decision - Unanimous,3,15:00,L,Sergio Pettis,0,25 of 98,25%,38 of 112,0 of 1,0%,0,0,0:00,19 of 91,3 of 4,3 of 3,23 of 93,1 of 1,1 of 4,W,Henry Cejudo,0,36 of 83,43%,85 of 148,3 of 5,60%,0,0,9:35,18 of 61,10 of 13,8 of 9,16 of 56,3 of 3,17 of 24
405,Decision - Unanimous,5,25:00,W,Sergio Pettis,0,76 of 235,32%,84 of 244,0 of 1,0%,0,0,0:13,55 of 203,11 of 17,10 of 15,72 of 230,2 of 2,2 of 3,L,Brandon Moreno,0,45 of 161,27%,70 of 193,4 of 8,50%,0,0,7:48,26 of 130,12 of 19,7 of 12,38 of 147,1 of 4,6 of 10
406,Decision - Unanimous,3,15:00,W,Sergio Pettis,0,48 of 159,30%,50 of 161,2 of 2,100%,0,0,1:24,45 of 152,2 of 6,1 of 1,47 of 155,1 of 4,0 of 0,L,John Moraga,0,33 of 120,27%,42 of 131,1 of 5,20%,0,0,2:43,26 of 107,3 of 8,4 of 5,30 of 116,1 of 2,2 of 2
407,Decision - Unanimous,3,15:00,W,Sergio Pettis,0,61 of 112,54%,85 of 140,2 of 10,20%,0,1,4:55,53 of 103,1 of 2,7 of 7,53 of 100,7 of 11,1 of 1,L,Chris Kelades,0,35 of 112,31%,69 of 148,1 of 7,14%,0,0,1:55,22 of 93,7 of 12,6 of 7,21 of 94,12 of 16,2 of 2
408,Decision - Unanimous,3,15:00,W,Sergio Pettis,1,37 of 122,30%,80 of 169,3 of 4,75%,0,0,5:52,32 of 115,3 of 5,2 of 2,15 of 75,0 of 1,22 of 46,L,Chris Cariaso,0,37 of 79,46%,54 of 104,0 of 1,0%,1,1,4:10,11 of 48,15 of 19,11 of 12,30 of 67,4 of 5,3 of 7
409,KO/TKO,2,6:34,L,Sergio Pettis,0,39 of 100,39%,51 of 113,1 of 3,33%,0,0,1:37,33 of 91,5 of 6,1 of 3,35 of 93,0 of 0,4 of 7,W,Ryan Benoit,1,28 of 90,31%,29 of 91,1 of 1,100%,0,0,0:22,25 of 86,3 of 4,0 of 0,18 of 72,1 of 2,9 of 16
410,Decision - Unanimous,3,15:00,W,Sergio Pettis,0,78 of 200,39%,96 of 220,0 of 1,0%,2,0,1:35,69 of 186,6 of 11,3 of 3,54 of 166,11 of 16,13 of 18,L,Matt Hobar,1,36 of 124,29%,54 of 142,2 of 9,22%,0,0,4:20,22 of 99,11 of 19,3 of 6,26 of 104,4 of 4,6 of 16
411,Decision - Unanimous,3,15:00,W,Sergio Pettis,0,54 of 161,33%,60 of 168,0 of 0,---,0,0,0:04,28 of 120,10 of 22,16 of 19,53 of 159,1 of 2,0 of 0,L,Yaotzin Meza,0,43 of 114,37%,46 of 121,1 of 6,16%,0,0,1:21,27 of 91,6 of 12,10 of 11,41 of 110,0 of 1,2 of 3
412,Submission,3,14:39,L,Sergio Pettis,0,49 of 177,27%,49 of 177,1 of 2,50%,0,0,0:13,36 of 152,8 of 19,5 of 6,47 of 174,2 of 2,0 of 1,W,Alex Caceres,1,53 of 164,32%,56 of 168,1 of 1,100%,1,0,1:33,31 of 121,16 of 32,6 of 11,49 of 157,2 of 3,2 of 4
413,Decision - Unanimous,3,15:00,W,Sergio Pettis,0,81 of 121,66%,93 of 135,2 of 4,50%,3,1,2:03,54 of 92,13 of 15,14 of 14,76 of 115,3 of 4,2 of 2,L,Will Campuzano,0,41 of 92,44%,75 of 131,4 of 8,50%,0,1,5:32,23 of 72,15 of 17,3 of 3,35 of 82,2 of 2,4 of 8
414,KO/TKO,1,1:07,L,Forrest Petz,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,1 of 6,0 of 1,0 of 0,1 of 7,0 of 0,0 of 0,W,Brian Foster,1,17 of 27,62%,20 of 32,0 of 0,---,0,0,0:10,15 of 25,1 of 1,1 of 1,6 of 8,0 of 0,11 of 19
415,Decision - Split,3,15:00,L,Forrest Petz,0,21 of 69,30%,47 of 97,1 of 1,100%,0,0,0:56,6 of 50,3 of 7,12 of 12,17 of 59,3 of 9,1 of 1,W,Daniel Roberts,0,5 of 44,11%,45 of 93,6 of 9,66%,2,0,7:13,4 of 42,1 of 2,0 of 0,2 of 39,1 of 1,2 of 4
416,Decision - Split,3,15:00,L,Forrest Petz,0,65 of 138,47%,113 of 187,0 of 0,---,0,1,3:36,30 of 91,33 of 45,2 of 2,40 of 105,24 of 29,1 of 4,W,Joshua Burkman,1,44 of 87,50%,51 of 95,3 of 13,23%,2,0,2:30,34 of 71,5 of 10,5 of 6,33 of 69,5 of 12,6 of 6
417,Decision - Unanimous,3,15:00,W,Forrest Petz,0,40 of 272,14%,40 of 272,0 of 0,---,0,0,0:00,21 of 232,17 of 38,2 of 2,39 of 267,1 of 5,0 of 0,L,Luigi Fioravanti,0,45 of 121,37%,45 of 121,0 of 1,0%,0,0,0:01,14 of 87,4 of 6,27 of 28,41 of 114,4 of 7,0 of 0
418,Decision - Unanimous,3,15:00,L,Forrest Petz,0,7 of 35,20%,26 of 54,0 of 0,---,0,1,0:48,4 of 28,1 of 3,2 of 4,4 of 27,3 of 8,0 of 0,W,Kuniyoshi Hironaka,0,26 of 45,57%,115 of 138,5 of 12,41%,1,0,10:03,20 of 38,4 of 4,2 of 3,4 of 14,3 of 4,19 of 27
419,Decision - Unanimous,3,15:00,W,Forrest Petz,5,45 of 83,54%,102 of 149,6 of 6,100%,0,0,7:25,27 of 64,17 of 18,1 of 1,21 of 47,10 of 12,14 of 24,L,Sammy Morgan,0,8 of 44,18%,58 of 98,0 of 7,0%,1,0,0:00,3 of 38,4 of 5,1 of 1,7 of 32,1 of 12,0 of 0
420,Decision - Unanimous,3,15:00,L,Cody Pfister,0,28 of 93,30%,55 of 124,1 of 9,11%,0,2,3:32,24 of 88,4 of 5,0 of 0,17 of 75,7 of 12,4 of 6,W,Scott Holtzman,1,53 of 99,53%,120 of 177,3 of 3,100%,1,1,6:21,34 of 78,13 of 15,6 of 6,29 of 69,12 of 14,12 of 16
421,Submission,2,5:41,L,Cody Pfister,0,5 of 8,62%,40 of 44,2 of 2,100%,0,0,3:16,5 of 8,0 of 0,0 of 0,1 of 3,0 of 0,4 of 5,W,Sage Northcutt,0,8 of 9,88%,19 of 21,2 of 2,100%,1,0,1:56,6 of 7,2 of 2,0 of 0,2 of 3,0 of 0,6 of 6
422,Decision - Unanimous,3,15:00,W,Cody Pfister,0,15 of 98,15%,70 of 158,5 of 7,71%,0,0,7:07,13 of 91,2 of 6,0 of 1,13 of 96,2 of 2,0 of 0,L,Yosdenis Cedeno,0,26 of 76,34%,66 of 116,0 of 0,---,1,2,1:12,6 of 47,2 of 10,18 of 19,26 of 74,0 of 0,0 of 2
423,Submission,2,6:49,L,Cody Pfister,0,12 of 32,37%,12 of 32,0 of 8,0%,0,0,2:23,10 of 29,2 of 3,0 of 0,4 of 19,4 of 6,4 of 7,W,James Moontasri,0,32 of 63,50%,62 of 104,0 of 0,---,1,0,2:28,25 of 53,6 of 9,1 of 1,5 of 11,13 of 22,14 of 30
424,Decision - Unanimous,3,15:00,L,Nam Phan,0,24 of 189,12%,24 of 190,0 of 5,0%,0,0,0:13,11 of 158,8 of 22,5 of 9,24 of 188,0 of 1,0 of 0,W,Vaughan Lee,0,142 of 311,45%,145 of 314,0 of 1,0%,0,0,0:01,72 of 197,47 of 79,23 of 35,141 of 310,1 of 1,0 of 0
425,Decision - Unanimous,3,15:00,L,Nam Phan,0,100 of 287,34%,104 of 291,0 of 0,---,0,0,0:00,77 of 258,23 of 29,0 of 0,100 of 287,0 of 0,0 of 0,W,Takeya Mizugaki,0,152 of 402,37%,155 of 405,3 of 8,37%,0,0,2:03,117 of 358,34 of 43,1 of 1,142 of 388,9 of 12,1 of 2
426,Decision - Unanimous,3,15:00,L,Nam Phan,0,24 of 120,20%,24 of 120,0 of 0,---,0,0,0:00,17 of 94,2 of 19,5 of 7,24 of 120,0 of 0,0 of 0,W,Dennis Siver,0,128 of 273,46%,222 of 389,2 of 4,50%,0,0,7:03,91 of 216,15 of 32,22 of 25,87 of 222,2 of 3,39 of 48
427,Decision - Split,3,15:00,W,Nam Phan,0,129 of 366,35%,129 of 366,0 of 0,---,0,0,0:00,96 of 314,26 of 43,7 of 9,129 of 366,0 of 0,0 of 0,L,Cole Miller,0,143 of 422,33%,143 of 422,0 of 1,0%,0,0,0:00,120 of 381,18 of 36,5 of 5,143 of 422,0 of 0,0 of 0
428,Decision - Unanimous,3,15:00,L,Nam Phan,0,16 of 42,38%,25 of 52,0 of 0,---,0,0,0:35,11 of 34,4 of 7,1 of 1,14 of 37,1 of 2,1 of 3,W,Jimy Hettes,0,81 of 115,70%,221 of 275,11 of 20,55%,2,0,11:51,69 of 102,11 of 12,1 of 1,13 of 26,8 of 11,60 of 78
429,Decision - Unanimous,3,15:00,W,Nam Phan,0,174 of 339,51%,195 of 360,1 of 1,100%,0,0,1:33,131 of 289,43 of 49,0 of 1,173 of 337,0 of 0,1 of 2,L,Leonard Garcia,1,100 of 374,26%,107 of 382,0 of 2,0%,0,0,0:26,56 of 321,19 of 28,25 of 25,99 of 371,1 of 3,0 of 0
430,Decision - Unanimous,3,15:00,L,Nam Phan,0,38 of 120,31%,51 of 133,0 of 0,---,0,0,0:00,26 of 104,11 of 15,1 of 1,38 of 120,0 of 0,0 of 0,W,Mike Brown,0,60 of 123,48%,138 of 213,5 of 18,27%,0,0,8:37,48 of 100,7 of 17,5 of 6,25 of 80,6 of 8,29 of 35
431,Decision - Split,3,15:00,L,Nam Phan,0,102 of 227,44%,116 of 241,0 of 0,---,1,0,2:41,80 of 199,17 of 22,5 of 6,93 of 214,3 of 3,6 of 10,W,Leonard Garcia,0,64 of 282,22%,70 of 288,2 of 3,66%,0,0,0:56,40 of 244,16 of 27,8 of 11,58 of 275,6 of 7,0 of 0
432,Decision - Split,3,15:00,L,Nam Phan,0,69 of 125,55%,102 of 162,0 of 0,---,0,0,0:20,50 of 103,18 of 21,1 of 1,63 of 119,6 of 6,0 of 0,W,Billy Evangelista,0,67 of 123,54%,145 of 230,4 of 12,33%,0,0,9:40,28 of 82,22 of 23,17 of 18,35 of 89,16 of 16,16 of 18
433,Decision - Unanimous,3,15:00,L,Nam Phan,0,31 of 87,35%,94 of 163,1 of 5,20%,1,1,--,16 of 72,10 of 10,5 of 5,28 of 81,3 of 6,0 of 0,W,Josh Thomson,1,97 of 146,66%,146 of 198,1 of 4,25%,1,0,--,41 of 90,55 of 55,1 of 1,39 of 71,33 of 35,25 of 40
